帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:19
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,新園/巧味軒自助餐(FJVY5H000),2024/01/02,06:08:28,"腿排二箱
冰心地瓜二包"
Account,自動回應訊息,2024/01/02,06:08:28,貼圖已傳送
Account,自動回應訊息,2024/01/02,06:08:28,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,新園/巧味軒自助餐(FJVY5H000),2024/01/05,06:00:21,"腿排一箱
玉米一箱
三色豆3包"
Account,自動回應訊息,2024/01/05,06:00:21,貼圖已傳送
Account,自動回應訊息,2024/01/05,06:00:21,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,俐均,2024/01/09,09:15:43,"老闆娘您好
今天幫您送腿排一箱
還要幫您送什麼產品呢?"
User,新園/巧味軒自助餐(FJVY5H000),2024/01/09,09:15:48,腿排二
Account,俐均,2024/01/09,09:16:18,好的
User,新園/巧味軒自助餐(FJVY5H000),2024/01/16,08:55:51,"玉米一箱
白口一箱"
Account,林鈺婷,2024/01/16,08:56:58,老闆娘早~請問白口魚要甚麼大小的?
User,新園/巧味軒自助餐(FJVY5H000),2024/01/19,08:50:43,"腿排一箱
紅班魚一箱"
Account,Mita💮(づ￣ ³￣)づ雅婷💓,2024/01/19,08:52:15,貼圖已傳送
User,新園/巧味軒自助餐(FJVY5H000),2024/01/23,09:20:15,"腿排一箱
玉米一箱
紅班魚一箱
三色豆二包"
Account,俐均,2024/01/23,09:25:45,貼圖已傳送
User,新園/巧味軒自助餐(FJVY5H000),2024/01/30,08:40:58,"腿排一箱
玉米一箱"
Account,林鈺婷,2024/01/30,08:41:36,貼圖已傳送
User,新園/巧味軒自助餐(FJVY5H000),2024/02/02,10:00:10,方便的話二箱腿排今天不行就下個禮拜
Account,林鈺婷,2024/02/02,10:00:57,貼圖已傳送
Account,林鈺婷,2024/02/02,10:01:06,今天幫您送過去喔喔
User,新園/巧味軒自助餐(FJVY5H000),2024/02/02,10:01:21,太謝謝了
User,新園/巧味軒自助餐(FJVY5H000),2024/02/19,17:54:22,"腿排二箱
玉米一箱
三色豆二包
魚不用"
Account,俐均,2024/02/19,17:55:48,貼圖已傳送
Account,俐均,2024/02/19,17:58:31,"老闆娘您好
三色豆要過幾天才會到貨!
不好意思"
User,新園/巧味軒自助餐(FJVY5H000),2024/02/19,17:59:14,沒關係
Account,俐均,2024/02/19,17:59:19,貼圖已傳送
User,新園/巧味軒自助餐(FJVY5H000),2024/02/27,06:37:48,"腿排一箱
肉魚一箱
排骨酥一箱"
Account,自動回應訊息,2024/02/27,06:37:49,貼圖已傳送
Account,自動回應訊息,2024/02/27,06:37:49,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,林鈺婷,2024/02/27,08:35:08,老闆娘不好意思~肉魚現貨目前已經售完，過幾天才會到貨，不好意思
User,新園/巧味軒自助餐(FJVY5H000),2024/02/27,08:38:17,沒有肉魚，改熟丁香一箱
Account,林鈺婷,2024/02/27,08:38:33,貼圖已傳送
User,新園/巧味軒自助餐(FJVY5H000),2024/03/05,07:14:14,腿排二箱
Account,自動回應訊息,2024/03/05,07:14:15,貼圖已傳送
Account,自動回應訊息,2024/03/05,07:14:15,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,新園/巧味軒自助餐(FJVY5H000),2024/03/12,00:13:06,腿排2箱
Account,自動回應訊息,2024/03/12,00:13:07,貼圖已傳送
Account,自動回應訊息,2024/03/12,00:13:07,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,新園/巧味軒自助餐(FJVY5H000),2024/03/19,13:11:03,忘記叫今天還可過來嗎
User,新園/巧味軒自助餐(FJVY5H000),2024/03/19,13:11:50,腿排二箱
Account,俐均,2024/03/19,13:46:58,"老闆娘不好意思
今天司機已出門
星期五幫您送好嗎?"
Account,王振華,2024/03/20,00:11:14,老闆娘好，明天上午送去可以嗎？
User,新園/巧味軒自助餐(FJVY5H000),2024/03/29,07:38:19,腿排二箱
Account,自動回應訊息,2024/03/29,07:38:20,貼圖已傳送
Account,自動回應訊息,2024/03/29,07:38:20,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新園/巧味軒自助餐(FJVY5H000),2024/04/01,21:26:15,"腿排一箱
三色豆3包"
Account,自動回應訊息,2024/04/01,21:26:15,貼圖已傳送
Account,自動回應訊息,2024/04/01,21:26:15,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新園/巧味軒自助餐(FJVY5H000),2024/04/08,16:02:03,腿排二箱
Account,俐均,2024/04/08,16:03:14,貼圖已傳送
User,新園/巧味軒自助餐(FJVY5H000),2024/04/12,08:49:18,"腿排一箱
玉米一箱"
Account,俐均,2024/04/12,08:53:49,貼圖已傳送
User,新園/巧味軒自助餐(FJVY5H000),2024/04/16,08:10:22,"腿排一箱
無骨香酥雞排一箱"
Account,自動回應訊息,2024/04/16,08:10:22,貼圖已傳送
Account,自動回應訊息,2024/04/16,08:10:22,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,林鈺婷,2024/04/16,08:26:01,老闆娘您好~請問無骨雞排要幾片的呢?
User,新園/巧味軒自助餐(FJVY5H000),2024/04/16,08:31:29,60
Account,林鈺婷,2024/04/16,08:45:47,貼圖已傳送
User,新園/巧味軒自助餐(FJVY5H000),2024/04/21,21:27:41,"腿排一箱
無骨雞排一箱"
Account,自動回應訊息,2024/04/21,21:27:42,貼圖已傳送
Account,自動回應訊息,2024/04/21,21:27:42,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2024/04/21,22:56:25,謝謝老闆娘，星期二會送去
User,新園/巧味軒自助餐(FJVY5H000),2024/04/23,06:19:21,"我今天從新叫貨
腿排一箱
香雞排二箱
三色豆二包
"
Account,自動回應訊息,2024/04/23,06:19:21,貼圖已傳送
Account,自動回應訊息,2024/04/23,06:19:21,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新園/巧味軒自助餐(FJVY5H000),2024/04/26,06:20:39,"腿排一箱
香雞排一箱"
Account,自動回應訊息,2024/04/26,06:20:40,貼圖已傳送
Account,自動回應訊息,2024/04/26,06:20:40,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新園/巧味軒自助餐(FJVY5H000),2024/04/29,23:38:11,"腿排二箱
玉米一箱"
Account,自動回應訊息,2024/04/29,23:38:11,貼圖已傳送
Account,自動回應訊息,2024/04/29,23:38:11,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
