帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:17
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,阿唯,2024/01/02,19:16:07,明天鯖魚兩箱 謝謝
Account,自動回應訊息,2024/01/02,19:16:07,貼圖已傳送
Account,自動回應訊息,2024/01/02,19:16:07,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,阿唯,2024/01/03,19:47:40,明天鯖魚三箱 謝謝
Account,自動回應訊息,2024/01/03,19:47:40,貼圖已傳送
Account,自動回應訊息,2024/01/03,19:47:40,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,阿唯,2024/01/06,15:22:12,星期一 鯖魚四箱 8點30到 謝謝
Account,自動回應訊息,2024/01/06,15:22:12,貼圖已傳送
Account,自動回應訊息,2024/01/06,15:22:12,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/01/07,23:40:12,很抱歉，8:30無法到達，但會請司機盡早到貨，謝謝
User,阿唯,2024/01/08,19:54:45,明天鯖魚兩箱 謝謝
Account,自動回應訊息,2024/01/08,19:54:45,貼圖已傳送
Account,自動回應訊息,2024/01/08,19:54:45,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,曲町❤︎(鳳山上野烤肉飯),2024/01/09,11:29:18,最近有客人反應魚的品質比較不好
User,曲町❤︎(鳳山上野烤肉飯),2024/01/09,11:29:36,我自己吃起來油脂也有差
Account,林鈺婷,2024/01/09,11:44:09,老闆娘您好~因為隨著季節不同，每批進來的魚，油脂也會不太一樣，我們請生產線在注意一下不好意思
User,阿唯,2024/01/09,19:27:55,明天鯖魚兩箱 
Account,自動回應訊息,2024/01/09,19:27:55,貼圖已傳送
Account,自動回應訊息,2024/01/09,19:27:55,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,阿唯,2024/01/11,19:59:28,明天鯖魚三箱 謝謝
Account,自動回應訊息,2024/01/11,19:59:29,貼圖已傳送
Account,自動回應訊息,2024/01/11,19:59:29,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,阿唯,2024/01/15,19:21:07,鯖魚兩箱 謝謝
Account,自動回應訊息,2024/01/15,19:21:07,貼圖已傳送
Account,自動回應訊息,2024/01/15,19:21:07,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,阿唯,2024/01/17,18:05:17,明天鯖魚三箱 謝謝
Account,林鈺婷,2024/01/17,18:05:24,貼圖已傳送
User,阿唯,2024/01/18,19:03:37,此內容已收回
Account,自動回應訊息,2024/01/18,19:03:37,貼圖已傳送
Account,自動回應訊息,2024/01/18,19:03:37,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,阿唯,2024/01/18,19:03:49,明天鯖魚四箱 謝謝
Account,自動回應訊息,2024/01/18,19:03:49,貼圖已傳送
Account,自動回應訊息,2024/01/18,19:03:49,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,阿唯,2024/01/23,18:57:53,明天鯖魚三箱 謝謝
Account,自動回應訊息,2024/01/23,18:57:53,貼圖已傳送
Account,自動回應訊息,2024/01/23,18:57:53,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,阿唯,2024/01/25,19:44:13,明天鯖魚兩箱 謝謝
Account,自動回應訊息,2024/01/25,19:44:14,貼圖已傳送
Account,自動回應訊息,2024/01/25,19:44:14,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,阿唯,2024/01/27,22:01:04,星期一 鯖魚兩箱 謝謝
Account,自動回應訊息,2024/01/27,22:01:04,貼圖已傳送
Account,自動回應訊息,2024/01/27,22:01:04,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,阿唯,2024/01/30,19:08:15,明天鯖魚三箱 謝謝
Account,自動回應訊息,2024/01/30,19:08:15,貼圖已傳送
Account,自動回應訊息,2024/01/30,19:08:15,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,阿唯,2024/01/31,21:27:36,明天鯖魚兩件 謝謝
Account,自動回應訊息,2024/01/31,21:27:36,貼圖已傳送
Account,自動回應訊息,2024/01/31,21:27:36,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,阿唯,2024/02/03,15:36:23,星期一 鯖魚三箱 謝謝
Account,自動回應訊息,2024/02/03,15:36:23,貼圖已傳送
Account,自動回應訊息,2024/02/03,15:36:23,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,阿唯,2024/02/06,18:42:17,明天鯖魚三箱 謝謝
Account,自動回應訊息,2024/02/06,18:42:18,貼圖已傳送
