帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:17
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,萬巒/阿卿食堂(8FGW00000),2024/01/03,14:13:25,海苔柳葉魚有照片嗎
Account,林鈺婷,2024/01/03,14:14:07,照片已傳送
User,萬巒/阿卿食堂(8FGW00000),2024/01/03,17:05:35,白花一箱，
User,萬巒/阿卿食堂(8FGW00000),2024/01/03,17:05:38,謝謝
Account,俐均,2024/01/03,17:10:15,貼圖已傳送
User,萬巒/阿卿食堂(8FGW00000),2024/01/07,22:03:54,白花一箱
Account,自動回應訊息,2024/01/07,22:03:55,貼圖已傳送
Account,自動回應訊息,2024/01/07,22:03:55,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,萬巒/阿卿食堂(8FGW00000),2024/01/08,08:30:13,再鹹魚一箱
User,萬巒/阿卿食堂(8FGW00000),2024/01/08,08:30:16,謝謝
Account,林鈺婷,2024/01/08,08:33:22,貼圖已傳送
User,萬巒/阿卿食堂(8FGW00000),2024/01/10,14:06:38,照片已傳送
User,萬巒/阿卿食堂(8FGW00000),2024/01/10,14:06:46,什麼魚
Account,林鈺婷,2024/01/10,14:08:15,圓形的虱目魚，隔壁橢圓的是
Account,林鈺婷,2024/01/10,14:08:24,巴沙魚
User,萬巒/阿卿食堂(8FGW00000),2024/01/10,14:12:37,一箱幾塊
User,萬巒/阿卿食堂(8FGW00000),2024/01/10,14:12:52,圓型的
Account,林鈺婷,2024/01/10,14:13:23,圓形的是虱目魚，一箱60片/750元
User,萬巒/阿卿食堂(8FGW00000),2024/01/10,14:13:47,四季豆一箱，圓型的魚一箱，謝謝
Account,林鈺婷,2024/01/10,14:14:34,貼圖已傳送
User,萬巒/阿卿食堂(8FGW00000),2024/01/14,18:48:03,香酥雞排50片的一箱
Account,自動回應訊息,2024/01/14,18:48:04,貼圖已傳送
Account,自動回應訊息,2024/01/14,18:48:04,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,萬巒/阿卿食堂(8FGW00000),2024/01/14,18:48:07,謝謝
Account,自動回應訊息,2024/01/14,18:48:08,貼圖已傳送
Account,自動回應訊息,2024/01/14,18:48:08,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,萬巒/阿卿食堂(8FGW00000),2024/01/17,15:10:44,鹹魚和白花各一箱
User,萬巒/阿卿食堂(8FGW00000),2024/01/17,15:10:47,謝謝
Account,林鈺婷,2024/01/17,15:19:11,貼圖已傳送
User,萬巒/阿卿食堂(8FGW00000),2024/01/21,22:15:45,裹粉柳葉魚~M的一箱
User,萬巒/阿卿食堂(8FGW00000),2024/01/21,22:15:46,謝謝
Account,自動回應訊息,2024/01/21,22:15:46,貼圖已傳送
Account,自動回應訊息,2024/01/21,22:15:46,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,自動回應訊息,2024/01/21,22:15:46,貼圖已傳送
Account,自動回應訊息,2024/01/21,22:15:46,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,萬巒/阿卿食堂(8FGW00000),2024/01/23,22:59:20,肉鯽魚60隻多少錢
Account,自動回應訊息,2024/01/23,22:59:21,貼圖已傳送
Account,自動回應訊息,2024/01/23,22:59:21,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/01/23,23:21:13,老闆娘抱歉，肉魚目前缺貨
Account,王振華,2024/01/23,23:22:19,有白口魚和金線魚，可參考用
User,萬巒/阿卿食堂(8FGW00000),2024/01/24,15:23:17,金線魚4/5的多少錢
User,萬巒/阿卿食堂(8FGW00000),2024/01/24,16:58:44,貼圖已傳送
Account,俐均,2024/01/24,17:09:52,1050元
User,萬巒/阿卿食堂(8FGW00000),2024/01/24,20:06:35,金線魚4/5的一箱，謝謝
Account,自動回應訊息,2024/01/24,20:06:36,貼圖已傳送
Account,自動回應訊息,2024/01/24,20:06:36,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,萬巒/阿卿食堂(8FGW00000),2024/01/31,15:34:39,鹹魚，白花，無骨香酥雞排60的，都各一箱，謝謝
Account,俐均,2024/01/31,15:35:44,貼圖已傳送
User,萬巒/阿卿食堂(8FGW00000),2024/02/06,18:50:09,貴公司2月14開使營業嗎
