帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:16
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,大寮/大王便當(2J1200000),2024/01/18,16:21:52,星期五二件鹹魚
Account,俐均,2024/01/18,16:22:03,貼圖已傳送
User,大寮/大王便當(2J1200000),2024/02/05,15:15:35,"星期二
兩件鹹魚"
Account,俐均,2024/02/05,15:16:24,貼圖已傳送
User,大寮/大王便當(2J1200000),2024/03/01,19:35:41,星期一兩件鹹魚
Account,自動回應訊息,2024/03/01,19:35:42,貼圖已傳送
Account,自動回應訊息,2024/03/01,19:35:42,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,大寮/大王便當(2J1200000),2024/03/23,14:19:29,星期二兩件鹹魚
Account,自動回應訊息,2024/03/23,14:19:29,貼圖已傳送
Account,自動回應訊息,2024/03/23,14:19:29,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,大寮/大王便當(2J1200000),2024/04/16,15:00:54,星期四兩件魚
Account,林鈺婷,2024/04/16,15:01:51,老闆娘明天先幫您送方便嗎?因為我們星期四開始就調整價格了
User,大寮/大王便當(2J1200000),2024/04/16,15:24:10,貼圖已傳送
User,大寮/大王便當(2J1200000),2024/05/11,14:09:20,星期二兩件鹹魚
Account,自動回應訊息,2024/05/11,14:09:20,貼圖已傳送
Account,自動回應訊息,2024/05/11,14:09:20,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2024/05/11,22:15:40,貼圖已傳送
Account,俐均,2024/05/14,09:53:02,"老闆娘您好
鯖魚只剩一箱
不好意思"
User,大寮/大王便當(2J1200000),2024/05/23,14:54:08,星期五兩件鹹魚
Account,林鈺婷,2024/05/23,14:54:43,貼圖已傳送
Account,俐均,2024/05/23,14:54:43,貼圖已傳送
User,大寮/大王便當(2J1200000),2024/06/11,17:25:48,星期五兩件鹹魚
Account,俐均,2024/06/11,17:31:01,貼圖已傳送
User,大寮/大王便當(2J1200000),2024/06/27,15:49:32,星期一 兩件鹹魚
Account,俐均,2024/06/27,15:52:42,貼圖已傳送
User,大寮/大王便當(2J1200000),2024/07/20,15:29:02,星期一兩件鹹魚
Account,自動回應訊息,2024/07/20,15:29:02,貼圖已傳送
Account,自動回應訊息,2024/07/20,15:29:02,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,大寮/大王便當(2J1200000),2024/08/02,16:18:24,星期一一件切塊鱸魚33片裝的
User,大寮/大王便當(2J1200000),2024/08/02,16:18:41,一件鹹魚
Account,林鈺婷,2024/08/02,16:19:55,貼圖已傳送
User,大寮/大王便當(2J1200000),2024/08/22,15:05:46,星期五兩件鹹魚
Account,俐均,2024/08/22,15:06:26,貼圖已傳送
User,大寮/大王便當(2J1200000),2024/09/14,08:53:22,星期一兩件鹹魚
Account,自動回應訊息,2024/09/14,08:53:22,貼圖已傳送
Account,自動回應訊息,2024/09/14,08:53:22,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,大寮/大王便當(2J1200000),2024/10/10,14:48:09,星期五兩件鹹魚
Account,俐均,2024/10/11,08:25:49,貼圖已傳送
User,大寮/大王便當(2J1200000),2024/11/04,16:03:22,星期三兩件鹹魚
Account,林鈺婷,2024/11/04,16:04:18,貼圖已傳送
User,大寮/大王便當(2J1200000),2024/11/24,14:45:52,兩件鹹魚
Account,自動回應訊息,2024/11/24,14:45:52,貼圖已傳送
Account,自動回應訊息,2024/11/24,14:45:52,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,大寮/大王便當(2J1200000),2024/11/28,14:36:42,下星期一一件烏魚片
Account,林鈺婷,2024/11/28,14:49:51,貼圖已傳送
User,大寮/大王便當(2J1200000),2024/12/13,14:41:01,"星期一
一件鹹魚？
一件烏魚片。"
Account,林鈺婷,2024/12/13,14:47:36,老闆娘您好~我們這批烏魚有調漲價格 一箱900元，請問可以嗎?
Account,王振華,2024/12/15,19:33:56,老闆娘好，我們有烏魚切塊（帶骨）較便宜，一件700元
User,大寮/大王便當(2J1200000),2024/12/23,14:59:18,"星期二
一件鹹魚
一件烏魚片。"
Account,林鈺婷,2024/12/23,15:05:25,貼圖已傳送
User,大寮/大王便當(2J1200000),2025/01/04,15:19:34,星期一一件鹹魚一件烏魚
Account,自動回應訊息,2025/01/04,15:19:35,貼圖已傳送
Account,自動回應訊息,2025/01/04,15:19:35,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,大寮/大王便當(2J1200000),2025/01/13,15:05:44,"星期三
一件鹹魚？
一件，烏魚
一件鯧魚"
Account,俐均,2025/01/13,15:15:43,"老闆娘好
星期三幫您送去"
User,大寮/大王便當(2J1200000),2025/01/22,15:35:57,"星期五
一件鹹魚
一件烏魚"
Account,俐均,2025/01/22,15:42:05,"老闆娘好
星期五幫您送去,謝謝"
User,大寮/大王便當(2J1200000),2025/02/07,00:38:46,2包杏鮑角料，一件鹹魚
Account,自動回應訊息,2025/02/07,00:38:46,貼圖已傳送
Account,自動回應訊息,2025/02/07,00:38:46,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,林鈺婷,2025/02/07,09:01:11,老闆娘不好意思~杏鮑菇已經被訂完了
User,大寮/大王便當(2J1200000),2025/02/17,15:18:15,星期二一件鹹魚一件烏魚
Account,俐均,2025/02/17,15:35:30,貼圖已傳送
User,大寮/大王便當(2J1200000),2025/02/24,15:10:32,"星期二
一件鹹魚？
一件烏魚"
Account,林鈺婷,2025/02/24,15:11:14,貼圖已傳送
User,大寮/大王便當(2J1200000),2025/03/09,16:22:21,星期一一件鹹魚一件烏魚
Account,俐均,2025/03/10,08:43:49,貼圖已傳送
User,大寮/大王便當(2J1200000),2025/03/12,14:52:19,星期四一件肉魚
Account,俐均,2025/03/12,14:52:56,貼圖已傳送
User,大寮/大王便當(2J1200000),2025/03/20,10:19:23,"一件鹹魚。
一件烏魚"
Account,林鈺婷,2025/03/20,10:24:35,老闆娘不好意思 司機已經出門了 明天幫您送過去
User,大寮/大王便當(2J1200000),2025/03/20,10:25:01,貼圖已傳送
User,大寮/大王便當(2J1200000),2025/03/27,14:47:17,一件肉魚
Account,俐均,2025/03/27,14:47:25,貼圖已傳送
User,大寮/大王便當(2J1200000),2025/03/29,15:17:20,星期一一件鹹魚一件烏魚
Account,俐均,2025/03/31,08:33:04,貼圖已傳送
User,大寮/大王便當(2J1200000),2025/04/10,14:44:23,"星期五
一件鹹魚？
一件烏魚"
Account,林鈺婷,2025/04/10,14:46:11,貼圖已傳送
User,大寮/大王便當(2J1200000),2025/04/19,14:35:43,星期一一件鹹魚一件烏魚
Account,俐均,2025/04/21,08:31:22,貼圖已傳送
User,大寮/大王便當(2J1200000),2025/04/29,14:52:48,"星期三
一件烏魚
一件鹹魚"
Account,☆羅惠君☆,2025/04/29,14:53:08,貼圖已傳送
