帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:15
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,東港/榕樹下小吃(BGVRRVT00),2024/01/11,20:16:12,明天要140/170魚肚20片
Account,自動回應訊息,2024/01/11,20:16:13,貼圖已傳送
Account,自動回應訊息,2024/01/11,20:16:13,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,東港/榕樹下小吃(BGVRRVT00),2024/02/20,11:51:51,請問你魚肚最大的一片多少錢
Account,林鈺婷,2024/02/20,11:57:04,目前最大一片400/450，一片208元
User,東港/榕樹下小吃(BGVRRVT00),2024/02/20,11:58:45,比我之前叫的在大一點多少錢
User,東港/榕樹下小吃(BGVRRVT00),2024/02/20,11:59:07,140/170
Account,林鈺婷,2024/02/20,11:59:18,大一個規格170/200 一片85元
User,東港/榕樹下小吃(BGVRRVT00),2024/02/20,12:00:13,在大一點
Account,林鈺婷,2024/02/20,12:00:23,200/240 一片95元
User,東港/榕樹下小吃(BGVRRVT00),2024/02/20,12:02:06,謝謝你
User,東港/榕樹下小吃(BGVRRVT00),2024/02/20,13:40:07,魷魚條一箱多少錢
Account,林鈺婷,2024/02/20,14:02:58,老闆您好~現在一箱6公斤1500元
Account,林鈺婷,2024/02/20,14:03:21,我們有另外一種魷魚條比較便宜 一公斤190元，一包2公斤，也可以參考看看
User,東港/榕樹下小吃(BGVRRVT00),2024/02/20,14:15:00,1包幾g
User,東港/榕樹下小吃(BGVRRVT00),2024/02/20,14:15:43,可拍照片給我看嗎？
Account,林鈺婷,2024/02/20,14:16:11,一包600克 一箱裡面有10包
Account,林鈺婷,2024/02/20,14:17:04,照片已傳送
Account,林鈺婷,2024/02/20,14:17:11,這是一包2公斤的
User,東港/榕樹下小吃(BGVRRVT00),2024/02/20,15:03:37,可先叫幾包試用嗎？
Account,林鈺婷,2024/02/20,15:04:26,可以呀~可以先買一包試看看
User,東港/榕樹下小吃(BGVRRVT00),2024/02/22,11:23:14,請問你魚肚140/170多少錢
Account,林鈺婷,2024/02/22,11:24:58,140/170 一片75元喔，之前有另外優惠給您一片70元
User,東港/榕樹下小吃(BGVRRVT00),2024/02/22,11:30:35,200/240 一片95元有優惠嗎？
User,東港/榕樹下小吃(BGVRRVT00),2024/02/22,11:31:11,可以明天先買幾片試賣嗎？
Account,俐均,2024/02/22,11:43:19,"老闆娘不好意思
目前是這個價格"
User,東港/榕樹下小吃(BGVRRVT00),2024/02/22,11:50:51,"明天我要200/240四片,2公斤魷魚條4包"
User,東港/榕樹下小吃(BGVRRVT00),2024/02/22,11:51:35,之後魚肚跟魷魚條最少要叫多少量?
Account,林鈺婷,2024/02/22,11:53:24,加起來有5公斤就可以囉
