帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:11
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,東港/岫瑛娜自助餐(VUSY5H000),2024/01/04,15:23:00,海苔柳葉鱼一箱，無骨香酥雞排2箱6O片，玉米粒I箱10包55O元，柳葉鱼1 箱，金䤼3/4一箱，哈克鱼一箱，纽奥蘭雞腿-排一箱，豬排一箱
Account,俐均,2024/01/04,15:26:47,貼圖已傳送
Account,俐均,2024/01/04,15:29:20,老闆娘您好
Account,俐均,2024/01/04,15:29:38,"請問哈克魚要幫您送哪一個規格
100/120
120/150"
User,東港/岫瑛娜自助餐(VUSY5H000),2024/01/04,15:32:19,lOO|I2O
User,東港/岫瑛娜自助餐(VUSY5H000),2024/01/04,15:32:40,大隻的
User,東港/岫瑛娜自助餐(VUSY5H000),2024/01/04,15:33:06,我不太清楚哪一種規格我是要大隻1點的
Account,俐均,2024/01/04,15:33:10,大隻的是120/150
User,東港/岫瑛娜自助餐(VUSY5H000),2024/01/04,15:33:25,OK
Account,俐均,2024/01/04,15:33:30,貼圖已傳送
User,東港/岫瑛娜自助餐(VUSY5H000),2024/01/08,15:34:06, 浦燒腹排90片I箱玉米粒1箱，塩鱼1
Account,俐均,2024/01/08,15:40:35,貼圖已傳送
User,東港/岫瑛娜自助餐(VUSY5H000),2024/01/09,09:06:48,花椒雞腿1包
Account,俐均,2024/01/09,09:08:32,"老闆娘您好
我們沒有花椒雞腿"
Account,俐均,2024/01/09,09:08:53,有蜜汁雞腿與阿里山雞腿
Account,俐均,2024/01/09,09:09:24,阿里山熟烤棒腿
User,東港/岫瑛娜自助餐(VUSY5H000),2024/01/09,09:19:21,那不用好了謝謝
Account,俐均,2024/01/09,09:21:53,貼圖已傳送
User,東港/岫瑛娜自助餐(VUSY5H000),2024/01/11,22:04:08,豬排60片一箱
Account,自動回應訊息,2024/01/11,22:04:09,貼圖已傳送
Account,自動回應訊息,2024/01/11,22:04:09,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,東港/岫瑛娜自助餐(VUSY5H000),2024/01/15,15:24:47,柳葉鱼L，鐵路大排一箱6O片，纽奥然雞腿排一箱玉米粒1箱，阿里山烤雞腿，銀鲶鱼一箱
Account,林鈺婷,2024/01/15,15:25:17,老闆娘我們柳葉魚目前只有海苔的可以嗎?
User,東港/岫瑛娜自助餐(VUSY5H000),2024/01/15,15:25:44,OK
User,東港/岫瑛娜自助餐(VUSY5H000),2024/01/15,15:26:02,大隻的
Account,林鈺婷,2024/01/15,15:26:13,貼圖已傳送
User,東港/岫瑛娜自助餐(VUSY5H000),2024/01/15,20:13:59,無骨香酥雞排一箱
Account,自動回應訊息,2024/01/15,20:13:59,貼圖已傳送
