帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:12
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,鳳山/進興鴨莊(RVU500000),2024/01/01,14:08:01,鯖魚一件
Account,林鈺婷,2024/01/02,08:40:21,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/01/02,14:44:31,"星期三

改成一件魚

一件玉米"
Account,俐均,2024/01/02,14:46:43,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/01/06,20:12:46,"星期一

改成一件魚

一件玉米"
Account,自動回應訊息,2024/01/06,20:12:47,貼圖已傳送
Account,自動回應訊息,2024/01/06,20:12:47,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/進興鴨莊(RVU500000),2024/01/12,09:04:13,"請問玉米粒

還有特價嗎"
Account,林鈺婷,2024/01/12,09:05:42,您好
Account,林鈺婷,2024/01/12,09:05:50,還有喔，剛好到今天
User,鳳山/進興鴨莊(RVU500000),2024/01/12,09:50:30,"那一件

還來的及嗎"
Account,林鈺婷,2024/01/12,09:52:11,可以喔～今天請司機幫您送過去
User,鳳山/進興鴨莊(RVU500000),2024/01/12,10:28:12,"謝謝


接下來玉米一件是多少呢"
Account,林鈺婷,2024/01/12,10:34:03,一箱600元
User,鳳山/進興鴨莊(RVU500000),2024/01/13,10:05:26,"星期一  

改   一件鯖魚   謝謝"
Account,自動回應訊息,2024/01/13,10:05:26,貼圖已傳送
Account,自動回應訊息,2024/01/13,10:05:26,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/進興鴨莊(RVU500000),2024/01/18,16:33:28,"星期五

改一件就好

謝謝"
Account,林鈺婷,2024/01/18,16:35:42,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/01/18,21:39:47,多20塊起司豬排
Account,自動回應訊息,2024/01/18,21:39:48,貼圖已傳送
Account,自動回應訊息,2024/01/18,21:39:48,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/01/18,23:25:12,老闆好，我們目前沒起司豬排，有裹粉肉排
User,鳳山/進興鴨莊(RVU500000),2024/01/18,23:33:47,還是起司雞排
Account,自動回應訊息,2024/01/18,23:33:48,貼圖已傳送
Account,自動回應訊息,2024/01/18,23:33:48,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/進興鴨莊(RVU500000),2024/01/18,23:34:23,我之前有買過
Account,自動回應訊息,2024/01/18,23:34:24,貼圖已傳送
Account,自動回應訊息,2024/01/18,23:34:24,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/01/18,23:38:56,明早查詢看看
User,鳳山/進興鴨莊(RVU500000),2024/01/19,00:14:55,貼圖已傳送
Account,自動回應訊息,2024/01/19,00:14:56,貼圖已傳送
Account,自動回應訊息,2024/01/19,00:14:56,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,林鈺婷,2024/01/19,14:53:42,老闆您好~請問是黃金厚切豬排嗎?之前有拿過一次
User,鳳山/進興鴨莊(RVU500000),2024/01/19,15:00:04,"對       再幫我送15塊好了

星期一

"
Account,林鈺婷,2024/01/19,15:04:51,老闆不好意思~因為我們是裸裝，一箱是50片
User,鳳山/進興鴨莊(RVU500000),2024/01/19,15:31:50,"不能買散裝的嗎

自己要吃的呢"
Account,林鈺婷,2024/01/19,15:33:08,我們幫您分裝喔，只是沒有用紙箱，用塑膠袋裝可以嗎?
User,鳳山/進興鴨莊(RVU500000),2024/01/19,15:58:19,"好哦

感謝"
Account,林鈺婷,2024/01/19,16:07:33,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/01/21,18:38:27,"改成一件鯖魚

跟一件玉米"
Account,自動回應訊息,2024/01/21,18:38:28,貼圖已傳送
Account,自動回應訊息,2024/01/21,18:38:28,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/進興鴨莊(RVU500000),2024/01/26,09:40:49,"1/29（一）

不用送

謝謝"
Account,俐均,2024/01/26,09:42:20,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/02/01,09:39:02,"星期五

改成

一件鯖魚

一件玉米粒"
Account,林鈺婷,2024/02/01,09:39:10,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/02/04,12:19:27,"多一件玉米粒

謝謝"
Account,自動回應訊息,2024/02/04,12:19:28,貼圖已傳送
Account,自動回應訊息,2024/02/04,12:19:28,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/進興鴨莊(RVU500000),2024/02/15,20:37:03,"2/16（五）

不用送

謝謝"
Account,自動回應訊息,2024/02/15,20:37:03,貼圖已傳送
Account,自動回應訊息,2024/02/15,20:37:03,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/進興鴨莊(RVU500000),2024/02/20,15:31:13,"2/21

改成一件鯖魚

一件玉米"
Account,林鈺婷,2024/02/20,15:31:29,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/02/26,09:51:30,"3/4—3/8

休息

謝謝"
Account,俐均,2024/02/26,10:33:37,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/03/02,09:33:54,"3/4

送一件

3/6跟3/8休息

不用送

謝謝"
Account,自動回應訊息,2024/03/02,09:33:55,貼圖已傳送
Account,自動回應訊息,2024/03/02,09:33:55,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/進興鴨莊(RVU500000),2024/03/14,09:43:31,"星期五改成

一件玉米

一件鯖魚

謝謝"
Account,林鈺婷,2024/03/14,09:43:48,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/03/21,16:02:06,"星期五

休

謝謝"
Account,俐均,2024/03/21,16:02:17,貼圖已傳送
Account,俐均,2024/03/21,16:02:18,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/03/25,08:13:24,"星期一改成

一件鯖魚

一件玉米

謝謝"
Account,自動回應訊息,2024/03/25,08:13:25,貼圖已傳送
Account,自動回應訊息,2024/03/25,08:13:25,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,鳳山/進興鴨莊(RVU500000),2024/03/30,20:20:26,"多一件玉米

謝謝"
Account,自動回應訊息,2024/03/30,20:20:26,貼圖已傳送
Account,自動回應訊息,2024/03/30,20:20:26,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳳山/進興鴨莊(RVU500000),2024/04/06,09:43:42,"4/8（一）

不用送

謝謝"
Account,自動回應訊息,2024/04/06,09:43:43,"(love letter)04/04(四)-04/07(日)清明連假期間，休假4天，暫無專人服務
(telephone)如果有緊急問題請聯絡客服專線0988001988  
(blue check mark)訂單將會在4/08(一)陸續為您安排出貨"
User,鳳山/進興鴨莊(RVU500000),2024/04/15,15:10:27,"星期二      一件玉米

星期三      鯖魚不用送

"
Account,俐均,2024/04/15,15:11:40,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/04/26,12:43:15,"4/29（一）

休

謝謝"
Account,林鈺婷,2024/04/26,12:45:36,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/04/30,08:34:21,"一件玉米

一件鯖魚

今天

謝謝"
Account,林鈺婷,2024/04/30,08:48:36,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/05/08,08:21:44,"今天

一件鯖魚

一件玉米

就好"
Account,林鈺婷,2024/05/08,08:26:33,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/05/11,16:49:30,"多一件玉米

玉米有分裝好的嗎

一包一包的"
Account,自動回應訊息,2024/05/11,16:49:30,貼圖已傳送
Account,自動回應訊息,2024/05/11,16:49:30,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2024/05/11,22:11:37,老闆好，有的
User,鳳山/進興鴨莊(RVU500000),2024/05/13,18:09:44,"明天（二）的鯖魚

改成今天送的5k就好

一樣兩件"
Account,俐均,2024/05/14,08:29:32,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/05/14,14:42:07,"星期三

一件鯖魚

一件玉米"
Account,俐均,2024/05/14,14:46:33,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/05/23,09:50:42,"5/24（五）休

5/27（一）休

5/29（三）再送

"
Account,林鈺婷,2024/05/23,14:50:13,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/05/31,05:12:09,"鯖魚改成一件

謝謝"
Account,自動回應訊息,2024/05/31,05:12:10,貼圖已傳送
Account,自動回應訊息,2024/05/31,05:12:10,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳳山/進興鴨莊(RVU500000),2024/06/03,14:39:16,今天有送嗎
Account,俐均,2024/06/03,14:39:57,"老闆好
有的"
User,鳳山/進興鴨莊(RVU500000),2024/06/03,14:44:59,貼圖已傳送
Account,俐均,2024/06/03,14:49:55,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/06/05,08:15:25,多一件玉米
Account,自動回應訊息,2024/06/05,08:15:26,貼圖已傳送
Account,自動回應訊息,2024/06/05,08:15:26,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳳山/進興鴨莊(RVU500000),2024/06/07,16:19:24,"星期二

一件玉米"
Account,俐均,2024/06/07,16:24:00,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/06/18,09:50:54,"星期三

一件玉米

一件鯖魚

謝謝"
Account,林鈺婷,2024/06/18,10:10:48,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/06/22,09:38:08,"星期一

休

謝謝"
Account,自動回應訊息,2024/06/22,09:38:09,貼圖已傳送
Account,自動回應訊息,2024/06/22,09:38:09,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳳山/進興鴨莊(RVU500000),2024/06/27,16:36:39,"星期五

改

一件玉米

一件鯖魚"
Account,俐均,2024/06/27,16:44:17,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/07/01,20:31:44,一件玉米
Account,自動回應訊息,2024/07/01,20:31:44,貼圖已傳送
Account,自動回應訊息,2024/07/01,20:31:44,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳳山/進興鴨莊(RVU500000),2024/07/06,09:36:35,"星期一

改

一件鯖魚

一件玉米"
Account,自動回應訊息,2024/07/06,09:36:36,貼圖已傳送
Account,自動回應訊息,2024/07/06,09:36:36,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳳山/進興鴨莊(RVU500000),2024/07/10,20:31:06,一件玉米
Account,自動回應訊息,2024/07/10,20:31:07,貼圖已傳送
Account,自動回應訊息,2024/07/10,20:31:07,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳳山/進興鴨莊(RVU500000),2024/07/18,09:39:32,"星期五

改成

一件鯖魚

一件玉米

謝謝"
Account,俐均,2024/07/18,11:30:24,貼圖已傳送
User,鳳山/進興鴨莊(RVU500000),2024/07/19,14:57:49,"你們司機的

推車  

忘了推回去喔"
Account,俐均,2024/07/19,14:58:18,好的
Account,俐均,2024/07/19,14:58:23,我跟司機說
Account,俐均,2024/07/19,14:58:31,謝謝老闆
User,鳳山/進興鴨莊(RVU500000),2024/07/23,17:33:11,"星期三

一件鯖魚

一件玉米

就好"
Account,林鈺婷,2024/07/23,17:35:40,貼圖已傳送
Account,林鈺婷,2024/07/24,08:11:55,老闆您好～我們今天有送貨，請問今天有營業可以送貨過去嗎？
