帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:15
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,三民/懷舊列-澄清(CRXT12001),2024/01/03,03:05:21,海苔柳葉魚價格？有樣品試嗎？
Account,自動回應訊息,2024/01/03,03:05:22,貼圖已傳送
Account,自動回應訊息,2024/01/03,03:05:22,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,三民/懷舊列-澄清(CRXT12001),2024/01/03,03:05:53,5公斤大約幾支？
Account,自動回應訊息,2024/01/03,03:05:54,貼圖已傳送
Account,自動回應訊息,2024/01/03,03:05:54,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,三民/懷舊列-澄清(CRXT12001),2024/01/03,03:12:04,"玉米粒4包，四季豆4包，毛豆仁3包，冰心地瓜3kg的4包，玉米筍1,無骨鯖魚1，謝謝您"
Account,自動回應訊息,2024/01/03,03:12:05,貼圖已傳送
Account,自動回應訊息,2024/01/03,03:12:05,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,三民/懷舊列-澄清(CRXT12001),2024/01/04,03:45:10,"海苔柳葉魚先1包1公斤的試試
玉米粒4包，四季豆4包，毛豆仁3包，謝謝您
"
Account,自動回應訊息,2024/01/04,03:45:11,貼圖已傳送
Account,自動回應訊息,2024/01/04,03:45:11,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,林鈺婷,2024/01/04,08:39:05,老闆娘早~星期五幫您送過去方便嗎>
Account,林鈺婷,2024/01/04,09:59:08,老闆娘早，請問依這張訂單為準嗎？
User,三民/懷舊列-澄清(CRXT12001),2024/01/04,14:17:53,一公斤大約幾支
User,三民/懷舊列-澄清(CRXT12001),2024/01/04,14:18:10,海苔柳葉魚
User,三民/懷舊列-澄清(CRXT12001),2024/01/04,14:18:21,明天送可以
Account,俐均,2024/01/04,15:26:38,貼圖已傳送
Account,林鈺婷,2024/01/04,15:39:19,海苔柳葉魚一公斤大約40尾左右
User,三民/懷舊列-澄清(CRXT12001),2024/01/04,21:12:31,1公斤一包的價格是多少錢呢
Account,自動回應訊息,2024/01/04,21:12:32,貼圖已傳送
Account,自動回應訊息,2024/01/04,21:12:32,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/01/04,23:28:32,一包一公斤190元，一箱5包900元
User,三民/懷舊列-澄清(CRXT12001),2024/01/10,02:55:36,四季豆3包，毛豆仁2包，冰心地瓜3kg的4包，無骨鯖魚1，謝謝您
Account,自動回應訊息,2024/01/10,02:55:36,貼圖已傳送
