帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:16
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,前金/千松中式速食(FN5GNG000),2024/01/02,14:26:21,千松，明天两箱。
Account,林鈺婷,2024/01/02,14:27:12,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/01/04,15:29:33,千松，明天两箱。
Account,俐均,2024/01/04,15:33:40,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/01/09,17:46:18,千松，明天两箱。
Account,林鈺婷,2024/01/09,17:46:50,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/01/11,14:43:24,千松，明天两箱。
Account,俐均,2024/01/11,14:43:44,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/01/14,15:00:38,千松，明天两箱。
Account,自動回應訊息,2024/01/14,15:00:39,貼圖已傳送
Account,自動回應訊息,2024/01/14,15:00:39,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,前金/千松中式速食(FN5GNG000),2024/01/16,14:46:37,千松，明天两箱。
Account,林鈺婷,2024/01/16,14:49:41,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/01/21,17:29:30,千松，明天两箱。
Account,自動回應訊息,2024/01/21,17:29:30,貼圖已傳送
Account,自動回應訊息,2024/01/21,17:29:30,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,前金/千松中式速食(FN5GNG000),2024/01/25,16:29:23,千松，明天两箱。
Account,林鈺婷,2024/01/25,16:29:30,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/01/30,16:59:15,千松，明天两箱。
Account,林鈺婷,2024/01/30,17:00:23,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/02/01,14:20:33,千松，明天两箱。
Account,林鈺婷,2024/02/01,14:20:39,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/02/06,15:18:27,千松，明天两箱。
Account,林鈺婷,2024/02/06,15:21:30,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/02/15,15:03:53,千松，明天两箱。
Account,林鈺婷,2024/02/15,15:05:02,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/02/18,17:27:03,千松，明天两箱。
Account,自動回應訊息,2024/02/18,17:27:04,貼圖已傳送
Account,自動回應訊息,2024/02/18,17:27:04,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,前金/千松中式速食(FN5GNG000),2024/02/22,17:17:07,千松，明天两箱。
Account,林鈺婷,2024/02/22,17:19:05,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/02/25,20:58:57,千松，明天两箱。
Account,自動回應訊息,2024/02/25,20:58:57,貼圖已傳送
Account,自動回應訊息,2024/02/25,20:58:57,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,前金/千松中式速食(FN5GNG000),2024/02/29,14:56:06,千松，明天两箱。
Account,俐均,2024/02/29,14:56:12,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/03/05,17:20:20,千松，明天两箱。
Account,俐均,2024/03/05,17:26:29,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/03/10,14:35:18,千松，明天星期一，两箱。
Account,自動回應訊息,2024/03/10,14:35:18,貼圖已傳送
Account,自動回應訊息,2024/03/10,14:35:18,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,前金/千松中式速食(FN5GNG000),2024/03/12,16:46:34,千松，明天两箱。
Account,林鈺婷,2024/03/12,16:47:13,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/03/14,14:49:59,千松，明天两箱。
Account,俐均,2024/03/14,14:50:07,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/03/21,14:33:10,千松，明天两箱。
Account,俐均,2024/03/21,14:33:15,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/03/26,14:43:08,千松，明天两箱。
Account,林鈺婷,2024/03/26,14:43:50,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/03/28,17:15:59,千松，明天两箱。
Account,俐均,2024/03/28,17:17:53,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/04/02,17:10:32,千松，明天3箱。
Account,俐均,2024/04/02,17:10:39,貼圖已傳送
User,前金/千松中式速食(FN5GNG000),2024/04/07,19:31:21,千松，明天两箱。
Account,自動回應訊息,2024/04/07,19:31:21,"(love letter)04/04(四)-04/07(日)清明連假期間，休假4天，暫無專人服務
(telephone)如果有緊急問題請聯絡客服專線0988001988  
(blue check mark)訂單將會在4/08(一)陸續為您安排出貨"
User,前金/千松中式速食(FN5GNG000),2024/04/11,14:12:45,千松，明天两箱。
