帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:11
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,高樹/佳香自助餐(RVY5H0001),2024/01/02,20:25:27,青魚片
Account,自動回應訊息,2024/01/02,20:25:27,貼圖已傳送
Account,自動回應訊息,2024/01/02,20:25:27,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/01/02,23:19:25,謝謝老闆，星期四會送去
User,高樹/佳香自助餐(RVY5H0001),2024/01/18,08:39:55,青魚片
Account,林鈺婷,2024/01/18,08:41:22,貼圖已傳送
User,高樹/佳香自助餐(RVY5H0001),2024/02/05,09:26:11,青魚片
Account,林鈺婷,2024/02/05,09:27:35,貼圖已傳送
User,高樹/佳香自助餐(RVY5H0001),2024/02/26,09:08:18,青魚片
Account,俐均,2024/02/26,09:10:12,貼圖已傳送
User,高樹/佳香自助餐(RVY5H0001),2024/03/07,08:56:58,青魚片
Account,俐均,2024/03/07,08:58:05,貼圖已傳送
User,高樹/佳香自助餐(RVY5H0001),2024/03/14,08:43:14,青魚片
Account,林鈺婷,2024/03/14,08:46:04,貼圖已傳送
User,高樹/佳香自助餐(RVY5H0001),2024/03/25,08:50:22,青魚片
Account,林鈺婷,2024/03/25,09:01:59,貼圖已傳送
User,高樹/佳香自助餐(RVY5H0001),2024/04/02,08:31:09,青魚片
Account,林鈺婷,2024/04/02,08:31:54,貼圖已傳送
User,高樹/佳香自助餐(RVY5H0001),2024/04/02,09:06:35,星期幾送
Account,俐均,2024/04/02,09:11:16,今天送喔
User,高樹/佳香自助餐(RVY5H0001),2024/04/07,23:11:52,青魚片
Account,自動回應訊息,2024/04/07,23:11:52,"(love letter)04/04(四)-04/07(日)清明連假期間，休假4天，暫無專人服務
(telephone)如果有緊急問題請聯絡客服專線0988001988  
(blue check mark)訂單將會在4/08(一)陸續為您安排出貨"
Account,王振華,2024/04/08,00:02:39,好的
User,高樹/佳香自助餐(RVY5H0001),2024/04/22,08:42:07,青魚片
Account,俐均,2024/04/22,09:00:34,貼圖已傳送
User,高樹/佳香自助餐(RVY5H0001),2024/05/08,20:18:38,青魚片
Account,自動回應訊息,2024/05/08,20:18:38,貼圖已傳送
Account,自動回應訊息,2024/05/08,20:18:38,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,高樹/佳香自助餐(RVY5H0001),2024/05/20,09:07:57,青魚片
User,高樹/佳香自助餐(RVY5H0001),2024/05/30,08:47:44,青魚片
Account,俐均,2024/05/30,08:48:38,貼圖已傳送
Account,林鈺婷,2024/05/30,15:07:21,照片已傳送
Account,林鈺婷,2024/05/30,15:07:34,老闆娘您好~司機已經有幫您放在水槽囉
User,高樹/佳香自助餐(RVY5H0001),2024/05/30,17:59:15,有謝謝
Account,俐均,2024/05/30,18:00:57,貼圖已傳送
User,高樹/佳香自助餐(RVY5H0001),2024/06/13,09:39:08,青魚片
Account,林鈺婷,2024/06/13,09:42:53,貼圖已傳送
User,高樹/佳香自助餐(RVY5H0001),2024/06/23,16:01:02,青魚片
Account,自動回應訊息,2024/06/23,16:01:03,貼圖已傳送
