帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:17
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,萬丹/社皮便當(GQ1200000),2024/01/09,09:13:36,一箱蒲燒腹排75片的...
Account,俐均,2024/01/09,09:14:33,貼圖已傳送
User,萬丹/社皮便當(GQ1200000),2024/07/15,17:53:26,請問鯖魚160一200是尾嗎一
Account,俐均,2024/07/15,18:35:09,"老闆好
160/200是規格"
User,萬丹/社皮便當(GQ1200000),2024/07/15,18:35:56,那明天一箱
Account,自動回應訊息,2024/07/15,18:35:57,貼圖已傳送
Account,自動回應訊息,2024/07/15,18:35:57,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,萬丹/社皮便當(GQ1200000),2024/07/29,15:07:15,  兩箱塩魚片
Account,俐均,2024/07/29,15:07:29,貼圖已傳送
User,萬丹/社皮便當(GQ1200000),2024/08/22,08:50:20,一箱塩魚片
Account,俐均,2024/08/22,08:55:08,"老闆好
星期五幫您送好嗎?
送貨路線是二與五"
User,萬丹/社皮便當(GQ1200000),2024/08/22,15:57:04,今天的明天送
Account,林鈺婷,2024/08/22,16:00:00,貼圖已傳送
User,萬丹/社皮便當(GQ1200000),2024/09/05,15:16:46, 一箱塩魚片
Account,林鈺婷,2024/09/05,15:17:36,貼圖已傳送
User,萬丹/社皮便當(GQ1200000),2024/09/24,16:26:28,"我們公休到9/29

9/30營業
這幾天老闆再答覆你，謝謝喔"
Account,林鈺婷,2024/09/24,16:26:39,貼圖已傳送
Account,林鈺婷,2024/09/24,16:26:40,貼圖已傳送
User,萬丹/社皮便當(GQ1200000),2024/09/26,19:43:25,明天一箱塩魚片
Account,自動回應訊息,2024/09/26,19:43:25,貼圖已傳送
Account,自動回應訊息,2024/09/26,19:43:25,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,萬丹/社皮便當(GQ1200000),2024/10/15,08:25:43,一箱塩魚片
Account,林鈺婷,2024/10/15,08:32:22,貼圖已傳送
User,萬丹/社皮便當(GQ1200000),2024/10/25,06:41:52,一箱塩魚片
Account,自動回應訊息,2024/10/25,06:41:53,貼圖已傳送
Account,自動回應訊息,2024/10/25,06:41:53,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,萬丹/社皮便當(GQ1200000),2024/11/08,09:16:09,一箱塩魚片
Account,林鈺婷,2024/11/08,09:19:50,貼圖已傳送
User,萬丹/社皮便當(GQ1200000),2024/11/26,07:49:34,一箱塩魚片一箱烏魚塊
Account,自動回應訊息,2024/11/26,07:49:34,貼圖已傳送
Account,自動回應訊息,2024/11/26,07:49:34,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,萬丹/社皮便當(GQ1200000),2024/12/06,08:19:44, 一箱烏魚塊
Account,自動回應訊息,2024/12/06,08:19:45,貼圖已傳送
Account,自動回應訊息,2024/12/06,08:19:45,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,林鈺婷,2024/12/06,08:29:03,老闆不好意思~我們烏魚塊缺貨中，過幾天才會有貨
User,萬丹/社皮便當(GQ1200000),2024/12/09,18:10:21,一箱塩魚片
Account,王振華,2024/12/10,00:21:45,老闆好，目前有烏魚切塊帶骨的
User,萬丹/社皮便當(GQ1200000),2024/12/10,09:02:21,烏魚也一箱
Account,林鈺婷,2024/12/10,09:05:09,貼圖已傳送
User,萬丹/社皮便當(GQ1200000),2024/12/24,06:40:35,一箱塩魚片一箱烏魚
Account,自動回應訊息,2024/12/24,06:40:36,貼圖已傳送
Account,自動回應訊息,2024/12/24,06:40:36,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,萬丹/社皮便當(GQ1200000),2025/01/06,15:02:48,一箱烏魚塊
Account,俐均,2025/01/06,15:48:03,貼圖已傳送
User,萬丹/社皮便當(GQ1200000),2025/01/08,18:17:30,明天
Account,自動回應訊息,2025/01/08,18:17:31,貼圖已傳送
Account,自動回應訊息,2025/01/08,18:17:31,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2025/01/09,08:33:31,"老闆您好
請問星期五要幫您送貨嗎?"
User,萬丹/社皮便當(GQ1200000),2025/01/09,09:02:56,塩魚片一箱
Account,林鈺婷,2025/01/09,09:03:43,明天幫您送過去喔~謝謝
Account,林鈺婷,2025/01/09,14:19:20,"老闆我們目前這個規格的鹹魚結束優惠囉
恢復原價1150元，請問可以嗎?"
Account,林鈺婷,2025/01/09,14:19:43,"還是要換大一個規格的200/240
現在還有在做優惠 一箱930元"
User,萬丹/社皮便當(GQ1200000),2025/01/09,15:58:53,200/240兩箱
Account,林鈺婷,2025/01/09,16:31:15,貼圖已傳送
User,萬丹/社皮便當(GQ1200000),2025/01/16,18:08:06,一箱烏魚塊
Account,俐均,2025/01/16,18:12:06,貼圖已傳送
User,萬丹/社皮便當(GQ1200000),2025/02/06,15:47:34,明天一箱烏魚塊
Account,俐均,2025/02/06,15:49:20,貼圖已傳送
