帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:18
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,王振華,2024/07/16,08:11:50,今天白口和金線各一箱，收到
Account,王振華,2025/03/18,13:39:00,貼圖已傳送
User,屏市/旺香自助餐(JVY5H0000),2025/04/01,06:45:22,今天幫我送肉魚，赤鯮，吳郭魚各1箱
Account,自動回應訊息,2025/04/01,06:45:22,貼圖已傳送
Account,自動回應訊息,2025/04/01,06:45:22,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,屏市/旺香自助餐(JVY5H0000),2025/04/01,06:45:25,貼圖已傳送
Account,自動回應訊息,2025/04/01,06:45:26,貼圖已傳送
Account,自動回應訊息,2025/04/01,06:45:26,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,屏市/旺香自助餐(JVY5H0000),2025/04/05,11:00:00,照片已傳送
Account,自動回應訊息,2025/04/05,11:00:01,"(love letter)清明連假公休，不送貨，暫無專人服務，造成困擾請見諒
(blue check mark)訂單將會在4/7(一) 陸續安排為您出貨"
User,屏市/旺香自助餐(JVY5H0000),2025/04/07,21:27:29,明天送白口1箱，肉魚1箱，金線魚有嗎？
Account,自動回應訊息,2025/04/07,21:27:29,貼圖已傳送
Account,自動回應訊息,2025/04/07,21:27:29,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2025/04/07,22:58:48,金線魚還沒有
User,屏市/旺香自助餐(JVY5H0000),2025/04/07,23:41:31,吳郭魚1箱
Account,自動回應訊息,2025/04/07,23:41:32,貼圖已傳送
Account,自動回應訊息,2025/04/07,23:41:32,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
