帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:16
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,新興/富品臻便當店(ZQ5122000),2024/01/02,17:58:18,"鯖魚-2
雞排-2"
User,新興/富品臻便當店(ZQ5122000),2024/01/02,17:58:27,在麻煩早點到 謝謝
Account,林鈺婷,2024/01/02,17:58:59,請司機盡量趕喔
User,新興/富品臻便當店(ZQ5122000),2024/01/02,18:09:43,好
User,新興/富品臻便當店(ZQ5122000),2024/01/02,18:09:45,麻煩了 
User,新興/富品臻便當店(ZQ5122000),2024/01/02,18:09:59,看能不能10點左右到
User,新興/富品臻便當店(ZQ5122000),2024/01/02,18:23:49,你們今天有送過來 這樣子明天就不用那麼趕了 ，正常即可 
Account,自動回應訊息,2024/01/02,18:23:50,貼圖已傳送
Account,自動回應訊息,2024/01/02,18:23:50,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/01/02,23:30:03,老闆好，今天有送貨去
User,新興/富品臻便當店(ZQ5122000),2024/01/02,23:30:24,有的。這樣子明天不用趕 謝謝
Account,王振華,2024/01/02,23:30:54,貼圖已傳送
User,新興/富品臻便當店(ZQ5122000),2024/01/04,19:08:29,"鯖魚-1
雞排-1
豬排-1
"
Account,自動回應訊息,2024/01/04,19:08:30,貼圖已傳送
Account,自動回應訊息,2024/01/04,19:08:30,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,俐均,2024/01/05,14:17:19,照片已傳送
User,新興/富品臻便當店(ZQ5122000),2024/01/06,18:44:07,"鯖魚-1
雞排-1
"
Account,自動回應訊息,2024/01/06,18:44:08,貼圖已傳送
Account,自動回應訊息,2024/01/06,18:44:08,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,新興/富品臻便當店(ZQ5122000),2024/01/09,18:13:54,"鯖魚-1
白花-2
豬排-1
雞排-1
"
Account,自動回應訊息,2024/01/09,18:13:54,貼圖已傳送
Account,自動回應訊息,2024/01/09,18:13:54,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,新興/富品臻便當店(ZQ5122000),2024/01/11,21:30:30,"鯖魚-2
雞排-2"
Account,自動回應訊息,2024/01/11,21:30:30,貼圖已傳送
Account,自動回應訊息,2024/01/11,21:30:30,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,俐均,2024/01/12,14:17:42,照片已傳送
User,新興/富品臻便當店(ZQ5122000),2024/01/12,14:17:58,你好，我有另外請鄧先生幫我寄鯖魚6箱。那個帳單也直接給我即可。我一樣會結掉
User,新興/富品臻便當店(ZQ5122000),2024/01/12,14:18:20,那個帳單可以拍給我看嗎 謝謝 
Account,林鈺婷,2024/01/12,14:19:36,可以喔~稍等我一下
Account,林鈺婷,2024/01/12,14:30:18,照片已傳送
User,新興/富品臻便當店(ZQ5122000),2024/01/12,14:36:45,好
User,新興/富品臻便當店(ZQ5122000),2024/01/12,14:37:27,"下趟收錢會一起給 9450+6630 = *16,080* "
Account,林鈺婷,2024/01/12,14:40:08,貼圖已傳送
User,新興/富品臻便當店(ZQ5122000),2024/01/13,18:12:10,"鯖魚-2
豬排-1"
Account,自動回應訊息,2024/01/13,18:12:10,貼圖已傳送
Account,自動回應訊息,2024/01/13,18:12:10,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,新興/富品臻便當店(ZQ5122000),2024/01/16,13:41:26,"想問下你們那邊有炸物
成本大約落在每份4-5元內的嗎？
像是馬蹄條 芝麻球之類的"
Account,林鈺婷,2024/01/16,14:05:15,"干貝酥 
一盒30顆 150元
一顆約5元
裹粉海苔柳葉魚
一包一公斤 190元
一條約4.5元"
User,新興/富品臻便當店(ZQ5122000),2024/01/16,16:18:09,謝謝
User,新興/富品臻便當店(ZQ5122000),2024/01/16,19:57:09,雞排-2
Account,自動回應訊息,2024/01/16,19:57:09,貼圖已傳送
Account,自動回應訊息,2024/01/16,19:57:09,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,新興/富品臻便當店(ZQ5122000),2024/01/17,18:38:35,"鯖魚-2
雞排-1
豬排-1"
Account,自動回應訊息,2024/01/17,18:38:36,貼圖已傳送
Account,自動回應訊息,2024/01/17,18:38:36,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,新興/富品臻便當店(ZQ5122000),2024/01/17,19:27:46,有賣雞胗嗎 價格是多少
Account,自動回應訊息,2024/01/17,19:27:47,貼圖已傳送
Account,自動回應訊息,2024/01/17,19:27:47,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,新興/富品臻便當店(ZQ5122000),2024/01/17,19:54:51,"訂單改
鯖魚-2
雞排-2
豬排-1"
Account,自動回應訊息,2024/01/17,19:54:52,貼圖已傳送
Account,自動回應訊息,2024/01/17,19:54:52,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/01/17,23:03:20,謝謝老闆，我們沒賣雞胗
User,新興/富品臻便當店(ZQ5122000),2024/01/17,23:14:51,明白 謝謝
Account,自動回應訊息,2024/01/17,23:14:51,貼圖已傳送
Account,自動回應訊息,2024/01/17,23:14:51,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,新興/富品臻便當店(ZQ5122000),2024/01/19,13:42:26,"玉米有在散賣嗎 
還是一次要一箱"
Account,林鈺婷,2024/01/19,14:27:43,有再散賣喔～只是價格會比較高一點
Account,林鈺婷,2024/01/19,14:27:55,玉米粒散賣 一包65元
User,新興/富品臻便當店(ZQ5122000),2024/01/19,14:52:37,好的 謝謝
Account,林鈺婷,2024/01/19,14:53:48,貼圖已傳送
Account,林鈺婷,2024/01/19,16:51:49,照片已傳送
User,新興/富品臻便當店(ZQ5122000),2024/01/20,18:26:15,"鯖魚-2
雞排-1
豬排-1
玉米-5包
青豆仁-1包
青花-1件
白花-1件"
