帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:19
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,左營/佳珍自助餐(R5Y5H0001),2024/01/07,23:59:59,黑輪片切條2包，豬耳朵2包，芋頭塊2包，白花2箱。
Account,自動回應訊息,2024/01/07,23:59:59,貼圖已傳送
Account,自動回應訊息,2024/01/07,23:59:59,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/佳珍自助餐(R5Y5H0001),2024/01/14,14:05:38,黑輪片切條1包，豬耳朵1包，芋頭塊2包，白花2箱。
Account,自動回應訊息,2024/01/14,14:05:39,貼圖已傳送
Account,自動回應訊息,2024/01/14,14:05:39,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/佳珍自助餐(R5Y5H0001),2024/01/16,14:06:15,牛五花?
Account,林鈺婷,2024/01/16,14:06:51,老闆娘不好意思~目前沒有牛五花
User,左營/佳珍自助餐(R5Y5H0001),2024/01/16,14:07:32,貼圖已傳送
User,左營/佳珍自助餐(R5Y5H0001),2024/01/22,00:01:20,"黑輪片切條1包，豬耳朵1包，豬肉片一公斤，牛肉片一公斤，豬五花一公斤，白花2箱
。上次送錯黑輪片切條要退。"
Account,自動回應訊息,2024/01/22,00:01:20,貼圖已傳送
Account,自動回應訊息,2024/01/22,00:01:20,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/佳珍自助餐(R5Y5H0001),2024/01/22,14:13:29,貨呢？
Account,林鈺婷,2024/01/22,14:15:26,老闆娘不好意思~司機還在路上可能要等一下
User,左營/佳珍自助餐(R5Y5H0001),2024/01/22,14:15:31,貼圖已傳送
User,左營/佳珍自助餐(R5Y5H0001),2024/01/22,14:32:26,大約幾時到?
Account,林鈺婷,2024/01/22,14:32:40,老闆娘不好意思~大約2點左右
User,左營/佳珍自助餐(R5Y5H0001),2024/01/22,14:36:14,我們營業到1點，下午3點員工會先到，我留錢給員工付帳，三點後再來，大門如果沒開，旁邊的巷子可進去，
Account,林鈺婷,2024/01/22,14:36:26,貼圖已傳送
User,左營/佳珍自助餐(R5Y5H0001),2024/01/22,14:36:28,貼圖已傳送
Account,俐均,2024/01/22,14:39:44,"已有告知司機
謝謝您"
User,左營/佳珍自助餐(R5Y5H0001),2024/01/28,16:12:26,照片已傳送
Account,自動回應訊息,2024/01/28,16:12:27,貼圖已傳送
Account,自動回應訊息,2024/01/28,16:12:27,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/佳珍自助餐(R5Y5H0001),2024/01/29,13:44:07,您好請問：我們的貨1：00前可以到嗎？
Account,林鈺婷,2024/01/29,14:02:12,老闆娘不好意思~司機下一站就到了，稍等他一下
User,左營/佳珍自助餐(R5Y5H0001),2024/01/29,14:02:27,貼圖已傳送
User,左營/佳珍自助餐(R5Y5H0001),2024/02/01,21:07:03,青花一箱，白花一箱，黑輪片切絲二包，芋頭塊一包。
Account,自動回應訊息,2024/02/01,21:07:03,貼圖已傳送
Account,自動回應訊息,2024/02/01,21:07:03,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/佳珍自助餐(R5Y5H0001),2024/02/02,13:47:20,您好請問：我們的貨1：00前可以到嗎？
User,左營/佳珍自助餐(R5Y5H0001),2024/02/02,14:03:28,已到
User,左營/佳珍自助餐(R5Y5H0001),2024/02/02,14:03:30,貼圖已傳送
Account,俐均,2024/02/02,14:03:51,貼圖已傳送
User,左營/佳珍自助餐(R5Y5H0001),2024/02/06,22:59:57,照片已傳送
Account,自動回應訊息,2024/02/06,22:59:57,貼圖已傳送
Account,自動回應訊息,2024/02/06,22:59:57,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/佳珍自助餐(R5Y5H0001),2024/02/07,13:29:32,照片已傳送
User,左營/佳珍自助餐(R5Y5H0001),2024/02/07,13:30:18,黑輪片少收200元，過年後補你。
User,左營/佳珍自助餐(R5Y5H0001),2024/02/07,13:30:21,貼圖已傳送
Account,林鈺婷,2024/02/07,13:30:59,謝謝老闆娘，造成困擾不好意思
Account,林鈺婷,2024/02/07,13:31:02,貼圖已傳送
Account,林鈺婷,2024/02/07,13:31:24,祝新年快樂，龍年行大運
User,左營/佳珍自助餐(R5Y5H0001),2024/02/07,13:31:24,貼圖已傳送
User,左營/佳珍自助餐(R5Y5H0001),2024/02/16,20:21:44,照片已傳送
Account,自動回應訊息,2024/02/16,20:21:45,貼圖已傳送
Account,自動回應訊息,2024/02/16,20:21:45,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/02/16,23:13:10,謝謝老闆娘，星期一會送去
User,左營/佳珍自助餐(R5Y5H0001),2024/02/16,23:13:59,貼圖已傳送
User,左營/佳珍自助餐(R5Y5H0001),2024/02/29,22:35:26,照片已傳送
Account,自動回應訊息,2024/02/29,22:35:27,貼圖已傳送
Account,自動回應訊息,2024/02/29,22:35:27,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/佳珍自助餐(R5Y5H0001),2024/03/11,08:25:50,豬耳朵二包，黑輪片切絲二包，芋頭塊一包。
User,左營/佳珍自助餐(R5Y5H0001),2024/03/11,08:26:07,貼圖已傳送
Account,林鈺婷,2024/03/11,08:27:07,貼圖已傳送
User,左營/佳珍自助餐(R5Y5H0001),2024/03/11,14:07:41,貨呢？1點打洋
Account,俐均,2024/03/11,14:12:14,"老闆娘您好
再半個小時司機就到
可以等他一下下嗎?"
User,左營/佳珍自助餐(R5Y5H0001),2024/03/11,14:13:24,請他放後面瓦斯桶上面，下次再一起收帳。
User,左營/佳珍自助餐(R5Y5H0001),2024/03/11,14:13:27,貼圖已傳送
Account,俐均,2024/03/11,14:15:27,貼圖已傳送
Account,俐均,2024/03/11,14:37:46,照片已傳送
Account,俐均,2024/03/11,14:37:48,照片已傳送
User,左營/佳珍自助餐(R5Y5H0001),2024/03/11,14:38:24,貼圖已傳送
Account,俐均,2024/03/11,14:41:53,貼圖已傳送
User,左營/佳珍自助餐(R5Y5H0001),2024/03/13,08:02:02,青花一箱，白花一箱，四季豆一箱，白帶魚一箱。（請問厚切豬排一箱多少錢?）。
Account,自動回應訊息,2024/03/13,08:02:03,貼圖已傳送
Account,自動回應訊息,2024/03/13,08:02:03,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,林鈺婷,2024/03/13,08:37:56,老闆娘您好~我們厚切豬排目前一箱50片/1350元
User,左營/佳珍自助餐(R5Y5H0001),2024/03/13,09:44:32,貼圖已傳送
Account,林鈺婷,2024/03/13,09:58:52,請問有需要嗎？
User,左營/佳珍自助餐(R5Y5H0001),2024/03/13,09:59:12,先不用
User,左營/佳珍自助餐(R5Y5H0001),2024/03/13,09:59:25,貼圖已傳送
Account,王振華,2024/03/13,23:34:07,老闆娘好，我們還有另一個黃金厚切較便宜，一箱6公斤50片，1250元
User,左營/佳珍自助餐(R5Y5H0001),2024/03/13,23:35:29,貼圖已傳送
Account,王振華,2024/03/13,23:38:08,貼圖已傳送
User,左營/佳珍自助餐(R5Y5H0001),2024/03/15,19:23:03,照片已傳送
Account,自動回應訊息,2024/03/15,19:23:04,貼圖已傳送
Account,自動回應訊息,2024/03/15,19:23:04,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
Account,俐均,2024/03/18,08:32:53,"老闆娘您好
請問厚切豬排是需幫您送1250元的嗎?"
User,左營/佳珍自助餐(R5Y5H0001),2024/03/18,08:33:39,要
Account,俐均,2024/03/18,08:33:46,貼圖已傳送
User,左營/佳珍自助餐(R5Y5H0001),2024/03/19,14:56:20,有秋刀魚嗎？
Account,俐均,2024/03/19,14:56:43,"老闆娘好
有秋刀魚"
User,左營/佳珍自助餐(R5Y5H0001),2024/03/19,14:57:09,怎麼賣？
Account,俐均,2024/03/19,14:58:44,一件850元4號
User,左營/佳珍自助餐(R5Y5H0001),2024/03/19,14:59:39,還有其它型號嗎？
Account,俐均,2024/03/19,15:00:10,沒有
User,左營/佳珍自助餐(R5Y5H0001),2024/03/19,15:00:38,好，收到，謝謝您。
Account,俐均,2024/03/19,15:13:49,貼圖已傳送
User,左營/佳珍自助餐(R5Y5H0001),2024/03/19,23:49:01,青花一箱，白花一箱，豬耳朵一包，黑輪片切絲一包，白帶魚一箱。
Account,自動回應訊息,2024/03/19,23:49:01,貼圖已傳送
Account,自動回應訊息,2024/03/19,23:49:01,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,左營/佳珍自助餐(R5Y5H0001),2024/03/24,23:38:51,青花一箱，白花一箱，豬耳朵一包，黑輪片切絲一包，厚切豬排一箱。
Account,自動回應訊息,2024/03/24,23:38:51,貼圖已傳送
Account,自動回應訊息,2024/03/24,23:38:51,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,左營/佳珍自助餐(R5Y5H0001),2024/03/28,19:56:54,照片已傳送
Account,自動回應訊息,2024/03/28,19:56:54,貼圖已傳送
Account,自動回應訊息,2024/03/28,19:56:54,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,左營/佳珍自助餐(R5Y5H0001),2024/03/29,14:17:25,貨放旁邊巷子，
User,左營/佳珍自助餐(R5Y5H0001),2024/03/29,14:17:27,貼圖已傳送
Account,林鈺婷,2024/03/29,14:22:23,貼圖已傳送
Account,俐均,2024/03/29,15:05:28,照片已傳送
Account,俐均,2024/03/29,15:05:47,照片已傳送
User,左營/佳珍自助餐(R5Y5H0001),2024/03/29,15:05:52,貼圖已傳送
Account,俐均,2024/03/29,15:05:58,謝謝您
User,左營/佳珍自助餐(R5Y5H0001),2024/04/02,22:43:20,青花一箱，白花一箱，白帶魚一箱。
Account,自動回應訊息,2024/04/02,22:43:21,貼圖已傳送
Account,自動回應訊息,2024/04/02,22:43:21,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,左營/佳珍自助餐(R5Y5H0001),2024/04/03,13:50:52,貨呢？
Account,林鈺婷,2024/04/03,14:01:35,不好意思~今天連假前貨量比較多，司機說他在一分鐘就到了
User,左營/佳珍自助餐(R5Y5H0001),2024/04/03,14:02:11,貼圖已傳送
User,左營/佳珍自助餐(R5Y5H0001),2024/04/09,21:42:45,青花一箱，白花一箱，豬耳朵一包，牛肉片一包，厚切豬排一箱。玉米粒一箱。
Account,自動回應訊息,2024/04/09,21:42:45,貼圖已傳送
Account,自動回應訊息,2024/04/09,21:42:45,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,左營/佳珍自助餐(R5Y5H0001),2024/04/11,22:24:41,青花一箱，白花一箱，豬耳朵一包，白帶魚一箱。
Account,自動回應訊息,2024/04/11,22:24:41,貼圖已傳送
Account,自動回應訊息,2024/04/11,22:24:41,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,左營/佳珍自助餐(R5Y5H0001),2024/04/11,23:43:13,追加蒲燒鰻魚片10包
Account,自動回應訊息,2024/04/11,23:43:14,貼圖已傳送
Account,自動回應訊息,2024/04/11,23:43:14,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,左營/佳珍自助餐(R5Y5H0001),2024/04/16,19:44:57,照片已傳送
Account,自動回應訊息,2024/04/16,19:44:57,貼圖已傳送
Account,自動回應訊息,2024/04/16,19:44:57,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,左營/佳珍自助餐(R5Y5H0001),2024/04/18,21:23:16,照片已傳送
Account,自動回應訊息,2024/04/18,21:23:17,貼圖已傳送
Account,自動回應訊息,2024/04/18,21:23:17,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,左營/佳珍自助餐(R5Y5H0001),2024/04/23,23:41:58,照片已傳送
Account,自動回應訊息,2024/04/23,23:41:59,貼圖已傳送
Account,自動回應訊息,2024/04/23,23:41:59,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,左營/佳珍自助餐(R5Y5H0001),2024/04/25,22:38:53,青花一箱，白花一箱，豬耳朵一包，白帶魚一箱。
Account,自動回應訊息,2024/04/25,22:38:53,貼圖已傳送
Account,自動回應訊息,2024/04/25,22:38:53,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,左營/佳珍自助餐(R5Y5H0001),2024/04/30,21:11:24,照片已傳送
Account,自動回應訊息,2024/04/30,21:11:25,貼圖已傳送
Account,自動回應訊息,2024/04/30,21:11:25,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,左營/佳珍自助餐(R5Y5H0001),2024/04/30,21:13:07,如果星期三送貨很麻煩的話，星期五送也可以。
Account,自動回應訊息,2024/04/30,21:13:07,貼圖已傳送
Account,自動回應訊息,2024/04/30,21:13:07,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,左營/佳珍自助餐(R5Y5H0001),2024/04/30,21:13:14,貼圖已傳送
Account,自動回應訊息,2024/04/30,21:13:14,貼圖已傳送
Account,自動回應訊息,2024/04/30,21:13:14,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
