帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:15
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,麟洛/阿圓便當(8M1200000),2024/01/03,21:16:12,鯖魚1箱、腿排1箱
Account,自動回應訊息,2024/01/03,21:16:12,貼圖已傳送
Account,自動回應訊息,2024/01/03,21:16:12,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,麟洛/阿圓便當(8M1200000),2024/01/10,14:40:40,鯖魚1箱、腿排1箱
Account,俐均,2024/01/10,14:41:33,貼圖已傳送
User,麟洛/阿圓便當(8M1200000),2024/01/17,14:02:08,鯖魚1箱、腿排1箱
Account,俐均,2024/01/17,14:02:18,貼圖已傳送
User,麟洛/阿圓便當(8M1200000),2024/01/24,14:58:50,鯖魚1箱、腿排1箱
Account,俐均,2024/01/24,17:13:09,貼圖已傳送
User,麟洛/阿圓便當(8M1200000),2024/02/01,07:43:54,鯖魚1箱、腿排1箱
Account,自動回應訊息,2024/02/01,07:43:54,貼圖已傳送
Account,自動回應訊息,2024/02/01,07:43:54,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,麟洛/阿圓便當(8M1200000),2024/02/14,21:37:56,鯖魚1箱、腿排1箱
Account,自動回應訊息,2024/02/14,21:37:57,貼圖已傳送
Account,自動回應訊息,2024/02/14,21:37:57,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,麟洛/阿圓便當(8M1200000),2024/02/21,18:36:50,鯖魚1箱、腿排1箱
Account,自動回應訊息,2024/02/21,18:36:51,貼圖已傳送
Account,自動回應訊息,2024/02/21,18:36:51,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,麟洛/阿圓便當(8M1200000),2024/02/29,07:08:03,腿排一箱
Account,自動回應訊息,2024/02/29,07:08:03,貼圖已傳送
Account,自動回應訊息,2024/02/29,07:08:03,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,麟洛/阿圓便當(8M1200000),2024/03/03,21:49:49,鯖魚1箱、腿排1箱
Account,自動回應訊息,2024/03/03,21:49:50,貼圖已傳送
Account,自動回應訊息,2024/03/03,21:49:50,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,麟洛/阿圓便當(8M1200000),2024/03/13,14:02:32,鯖魚1箱、腿排1箱
Account,俐均,2024/03/13,14:02:37,貼圖已傳送
Account,王振華,2024/03/13,23:26:47,老闆娘好，上次買的鰹魚可以嗎？還有需要嗎？
User,麟洛/阿圓便當(8M1200000),2024/03/20,14:42:31,鯖魚1箱、腿排1箱
Account,林鈺婷,2024/03/20,14:59:01,貼圖已傳送
User,麟洛/阿圓便當(8M1200000),2024/03/31,17:28:18,鯖魚1箱、
Account,自動回應訊息,2024/03/31,17:28:19,貼圖已傳送
Account,自動回應訊息,2024/03/31,17:28:19,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2024/04/17,21:09:32,鯖魚1箱、腿排1箱
Account,自動回應訊息,2024/04/17,21:09:32,貼圖已傳送
Account,自動回應訊息,2024/04/17,21:09:32,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2024/04/24,17:31:30,鯖魚1箱、腿排1箱
Account,俐均,2024/04/24,17:31:42,貼圖已傳送
User,麟洛/阿圓便當(8M1200000),2024/05/01,16:40:20,鯖魚1箱、腿排1箱
Account,俐均,2024/05/02,08:48:36,貼圖已傳送
User,麟洛/阿圓便當(8M1200000),2024/05/08,22:13:25,鯖魚1箱、腿排1箱
Account,自動回應訊息,2024/05/08,22:13:26,貼圖已傳送
Account,自動回應訊息,2024/05/08,22:13:26,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2024/05/15,17:21:07,哈克魚 一箱
User,麟洛/阿圓便當(8M1200000),2024/05/15,17:21:58, 鯖魚1箱
Account,俐均,2024/05/15,17:25:38,"老闆娘您好
哈克魚120/150缺貨
帶100/120的給您看好嗎?"
User,麟洛/阿圓便當(8M1200000),2024/05/15,17:26:07,好
Account,俐均,2024/05/15,17:39:40,貼圖已傳送
User,麟洛/阿圓便當(8M1200000),2024/05/20,18:52:12,照片已傳送
Account,自動回應訊息,2024/05/20,18:52:12,貼圖已傳送
Account,自動回應訊息,2024/05/20,18:52:12,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2024/06/19,14:10:34,鯖魚1箱、腿排1箱
Account,俐均,2024/06/19,14:12:04,貼圖已傳送
User,麟洛/阿圓便當(8M1200000),2024/06/26,14:13:54,鯖魚1箱、腿排1箱
Account,林鈺婷,2024/06/26,14:14:01,貼圖已傳送
User,麟洛/阿圓便當(8M1200000),2024/07/03,18:02:11,鯖魚2箱
Account,俐均,2024/07/04,08:26:10,貼圖已傳送
User,麟洛/阿圓便當(8M1200000),2024/07/17,14:17:55,鯖魚1箱、腿排1箱
Account,俐均,2024/07/17,14:18:02,貼圖已傳送
User,麟洛/阿圓便當(8M1200000),2024/07/31,15:21:53,鯖魚1箱、腿排1箱、青花菜1箱
Account,俐均,2024/07/31,15:22:55,貼圖已傳送
Account,俐均,2024/07/31,15:22:55,貼圖已傳送
Account,俐均,2024/07/31,15:34:06,"老闆娘好
請問青花菜要小包裝還是祼裝的呢?"
User,麟洛/阿圓便當(8M1200000),2024/07/31,15:34:48,小包裝的
Account,俐均,2024/07/31,15:34:54,貼圖已傳送
User,麟洛/阿圓便當(8M1200000),2024/08/04,16:05:14,鯖魚1箱、青花菜1箱
Account,自動回應訊息,2024/08/04,16:05:15,貼圖已傳送
Account,自動回應訊息,2024/08/04,16:05:15,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2024/08/18,16:04:04,鯖魚1箱、青花菜1箱
Account,自動回應訊息,2024/08/18,16:04:04,貼圖已傳送
Account,自動回應訊息,2024/08/18,16:04:04,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2024/08/22,11:25:23,照片已傳送
Account,林鈺婷,2024/08/22,11:34:05,貼圖已傳送
User,麟洛/阿圓便當(8M1200000),2024/11/24,17:33:52,鯖魚1箱，
Account,自動回應訊息,2024/11/24,17:33:52,貼圖已傳送
Account,自動回應訊息,2024/11/24,17:33:52,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2024/12/01,19:27:49,鯖魚1箱、青花菜1箱
Account,自動回應訊息,2024/12/01,19:27:50,貼圖已傳送
Account,自動回應訊息,2024/12/01,19:27:50,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2024/12/08,20:45:50,鯖魚2箱，
Account,自動回應訊息,2024/12/08,20:45:50,貼圖已傳送
Account,自動回應訊息,2024/12/08,20:45:50,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2024/12/16,07:17:19,照片已傳送
Account,自動回應訊息,2024/12/16,07:17:20,貼圖已傳送
Account,自動回應訊息,2024/12/16,07:17:20,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2024/12/16,07:18:26,一箱
Account,自動回應訊息,2024/12/16,07:18:27,貼圖已傳送
Account,自動回應訊息,2024/12/16,07:18:27,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2024/12/22,14:05:34,檸檬腿排1箱，鯖魚2箱
Account,自動回應訊息,2024/12/22,14:05:34,貼圖已傳送
Account,自動回應訊息,2024/12/22,14:05:34,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2024/12/25,14:06:42,"暑魚尾段（大）1箱
檸檬腿排1箱"
Account,俐均,2024/12/25,14:10:00,"老闆娘好
目前暑魚尾段缺貨中"
User,麟洛/阿圓便當(8M1200000),2024/12/25,14:11:47,貼圖已傳送
User,麟洛/阿圓便當(8M1200000),2024/12/29,20:17:40,鯖魚2箱
Account,自動回應訊息,2024/12/29,20:17:40,貼圖已傳送
Account,自動回應訊息,2024/12/29,20:17:40,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2025/01/02,07:43:19,"'
檸檬腿排1箱"
Account,自動回應訊息,2025/01/02,07:43:20,貼圖已傳送
Account,自動回應訊息,2025/01/02,07:43:20,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2025/01/06,07:25:07,"'
檸檬腿排1箱"
Account,自動回應訊息,2025/01/06,07:25:07,貼圖已傳送
Account,自動回應訊息,2025/01/06,07:25:07,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2025/01/08,21:00:58,腿排3箱，鯖魚1箱
Account,自動回應訊息,2025/01/08,21:00:58,貼圖已傳送
Account,自動回應訊息,2025/01/08,21:00:58,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2025/01/15,19:16:25,腿排1箱，鯖魚1箱
Account,自動回應訊息,2025/01/15,19:16:26,貼圖已傳送
Account,自動回應訊息,2025/01/15,19:16:26,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2025/01/19,21:25:56,腿排1箱，鯖魚1箱
Account,自動回應訊息,2025/01/19,21:25:57,貼圖已傳送
Account,自動回應訊息,2025/01/19,21:25:57,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,麟洛/阿圓便當(8M1200000),2025/01/26,20:51:50,醬燒大排3箱
Account,自動回應訊息,2025/01/26,20:51:51,貼圖已傳送
Account,自動回應訊息,2025/01/26,20:51:51,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,林鈺婷,2025/01/27,08:47:13,老闆娘早~請問要50P還是60p的呢?
User,麟洛/阿圓便當(8M1200000),2025/01/27,09:01:06,60
Account,Mita💮(づ￣ ³￣)づ雅婷💓,2025/01/27,09:08:34,貼圖已傳送
Account,王振華,2025/01/27,13:22:57,老闆娘好，請問下午2點半後有人可以收貨嗎？
