帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:14
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,苓雅/銅享便當(WV1200000),2024/01/02,15:06:43,鯖魚二箱
Account,俐均,2024/01/02,15:12:48,貼圖已傳送
User,苓雅/銅享便當(WV1200000),2024/01/04,14:54:37,鯖魚二箱
Account,林鈺婷,2024/01/04,14:57:57,貼圖已傳送
User,苓雅/銅享便當(WV1200000),2024/01/04,14:59:27,沒海苔的柳葉魚m的一箱多少錢
Account,俐均,2024/01/04,15:04:09,"老闆娘您好
520元"
User,苓雅/銅享便當(WV1200000),2024/01/04,18:04:01,幾尾？
Account,王振華,2024/01/04,23:58:04,一箱約100～110尾
User,苓雅/銅享便當(WV1200000),2024/01/07,20:49:06,鯖魚三箱
Account,自動回應訊息,2024/01/07,20:49:07,貼圖已傳送
Account,自動回應訊息,2024/01/07,20:49:07,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/銅享便當(WV1200000),2024/01/07,20:50:34,綠花椰菜二箱
Account,自動回應訊息,2024/01/07,20:50:35,貼圖已傳送
Account,自動回應訊息,2024/01/07,20:50:35,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/銅享便當(WV1200000),2024/01/11,22:46:40,鯖魚二箱
Account,自動回應訊息,2024/01/11,22:46:41,貼圖已傳送
Account,自動回應訊息,2024/01/11,22:46:41,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/銅享便當(WV1200000),2024/01/16,16:38:36,"鯖魚三箱
綠花椰菜二箱"
Account,林鈺婷,2024/01/16,16:38:52,貼圖已傳送
User,苓雅/銅享便當(WV1200000),2024/01/21,16:45:07,鯖魚二箱
Account,自動回應訊息,2024/01/21,16:45:08,貼圖已傳送
Account,自動回應訊息,2024/01/21,16:45:08,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/銅享便當(WV1200000),2024/01/23,22:49:33,鯖魚二箱
Account,自動回應訊息,2024/01/23,22:49:34,貼圖已傳送
Account,自動回應訊息,2024/01/23,22:49:34,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/銅享便當(WV1200000),2024/01/25,14:30:55,"鯖魚一箱
綠花椰菜二箱"
Account,林鈺婷,2024/01/25,14:32:32,貼圖已傳送
User,苓雅/銅享便當(WV1200000),2024/01/28,22:56:55,鯖魚二箱
Account,自動回應訊息,2024/01/28,22:56:56,貼圖已傳送
Account,自動回應訊息,2024/01/28,22:56:56,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/銅享便當(WV1200000),2024/02/04,21:49:00,鯖魚二箱
Account,自動回應訊息,2024/02/04,21:49:01,貼圖已傳送
Account,自動回應訊息,2024/02/04,21:49:01,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/銅享便當(WV1200000),2024/02/06,18:19:43,鯖魚二箱
Account,自動回應訊息,2024/02/06,18:19:44,貼圖已傳送
Account,自動回應訊息,2024/02/06,18:19:44,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/銅享便當(WV1200000),2024/02/15,17:19:51,"鯖魚二箱
白花椰菜二箱"
Account,林鈺婷,2024/02/15,17:20:43,貼圖已傳送
User,苓雅/銅享便當(WV1200000),2024/02/22,16:42:45,鯖魚二箱
Account,俐均,2024/02/22,16:44:15,貼圖已傳送
User,苓雅/銅享便當(WV1200000),2024/02/25,16:44:56,鯖魚二箱
Account,自動回應訊息,2024/02/25,16:44:56,貼圖已傳送
Account,自動回應訊息,2024/02/25,16:44:56,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/銅享便當(WV1200000),2024/02/29,14:31:01,鯖魚二箱
Account,俐均,2024/02/29,14:34:40,貼圖已傳送
User,苓雅/銅享便當(WV1200000),2024/03/05,15:19:03,鯖魚二箱
Account,俐均,2024/03/05,15:19:09,貼圖已傳送
User,苓雅/銅享便當(WV1200000),2024/03/07,14:31:41,"鯖魚二箱
白花椰菜一箱
綠花椰菜一箱"
Account,俐均,2024/03/07,14:33:20,貼圖已傳送
Account,俐均,2024/03/07,14:57:12,"老闆娘您好
散裝青花目前缺貨
幫您小包裝的好嗎?"
User,苓雅/銅享便當(WV1200000),2024/03/07,16:10:11,那先來白花椰菜二箱
Account,俐均,2024/03/07,16:10:37,貼圖已傳送
User,苓雅/銅享便當(WV1200000),2024/03/14,20:23:00,鯖魚二箱
Account,自動回應訊息,2024/03/14,20:23:01,貼圖已傳送
Account,自動回應訊息,2024/03/14,20:23:01,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,苓雅/銅享便當(WV1200000),2024/03/17,17:00:38,"鯖魚二箱
綠花椰菜二箱"
Account,自動回應訊息,2024/03/17,17:00:39,貼圖已傳送
Account,自動回應訊息,2024/03/17,17:00:39,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,苓雅/銅享便當(WV1200000),2024/03/21,15:12:55,鯖魚二箱
Account,俐均,2024/03/21,15:13:05,貼圖已傳送
User,苓雅/銅享便當(WV1200000),2024/03/26,14:15:10,鯖魚二箱
Account,林鈺婷,2024/03/26,14:16:47,貼圖已傳送
User,苓雅/銅享便當(WV1200000),2024/03/28,15:46:43,鯖魚二箱
Account,俐均,2024/03/28,15:48:19,貼圖已傳送
User,苓雅/銅享便當(WV1200000),2024/03/31,19:08:01,鯖魚二箱
Account,自動回應訊息,2024/03/31,19:08:02,貼圖已傳送
Account,自動回應訊息,2024/03/31,19:08:02,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,苓雅/銅享便當(WV1200000),2024/04/02,22:33:27,"禮拜三
鯖魚二箱"
Account,自動回應訊息,2024/04/02,22:33:28,貼圖已傳送
Account,自動回應訊息,2024/04/02,22:33:28,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,苓雅/銅享便當(WV1200000),2024/04/11,15:30:41,請問你無中骨5公斤850元的一箱是幾片
Account,林鈺婷,2024/04/11,15:33:22,一箱約27片左右
