帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:18
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,小港/阿Q肉圓(8QBYZ0000),2024/01/02,14:03:49,"明天青花椰菜10包
3號秋刀魚1箱"
Account,林鈺婷,2024/01/02,14:06:58,貼圖已傳送
Account,林鈺婷,2024/01/02,15:55:34,老闆娘不好意思~我們秋刀魚目前都缺貨
User,小港/阿Q肉圓(8QBYZ0000),2024/01/09,14:06:57,有3號秋刀魚嗎
Account,林鈺婷,2024/01/09,14:07:12,老闆娘目前沒有喔~不好意思
User,小港/阿Q肉圓(8QBYZ0000),2024/01/09,14:07:46,好OK
Account,俐均,2024/01/09,14:08:59,貼圖已傳送
User,小港/阿Q肉圓(8QBYZ0000),2024/01/16,15:08:51,明天青花椰菜10包
Account,林鈺婷,2024/01/16,15:12:55,老闆娘您好~我們目前有秋刀3號可是比較小一點，一箱850元，還是明天請司機一起帶過去給您看
User,小港/阿Q肉圓(8QBYZ0000),2024/01/16,15:14:02,不用謝謝
Account,林鈺婷,2024/01/16,15:15:49,貼圖已傳送
User,小港/阿Q肉圓(8QBYZ0000),2024/02/01,19:39:07,明天青花菜1
Account,自動回應訊息,2024/02/01,19:39:08,貼圖已傳送
Account,自動回應訊息,2024/02/01,19:39:08,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,小港/阿Q肉圓(8QBYZ0000),2024/02/01,19:40:03, 明天青花菜10包
Account,自動回應訊息,2024/02/01,19:40:04,貼圖已傳送
Account,自動回應訊息,2024/02/01,19:40:04,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,小港/阿Q肉圓(8QBYZ0000),2024/02/15,14:44:47,我明天13166 A兩件
Account,俐均,2024/02/15,14:45:39,貼圖已傳送
User,小港/阿Q肉圓(8QBYZ0000),2024/03/18,14:10:10,我明天13166 A兩件
Account,林鈺婷,2024/03/18,14:12:03,貼圖已傳送
User,小港/阿Q肉圓(8QBYZ0000),2024/04/02,14:14:43, 明天青花菜10包
Account,俐均,2024/04/02,14:16:55,貼圖已傳送
User,小港/阿Q肉圓(8QBYZ0000),2024/04/24,16:00:16, 明天青花菜10包
Account,林鈺婷,2024/04/24,16:01:35,貼圖已傳送
User,小港/阿Q肉圓(8QBYZ0000),2024/05/06,15:08:41,我明天13166 A兩件
Account,林鈺婷,2024/05/06,15:13:47,貼圖已傳送
User,小港/阿Q肉圓(8QBYZ0000),2024/06/11,15:03:39, 明天青花菜10包
Account,林鈺婷,2024/06/11,15:04:19,貼圖已傳送
User,小港/阿Q肉圓(8QBYZ0000),2024/06/13,14:31:37,我明天13166 A兩件
Account,林鈺婷,2024/06/13,14:32:58,貼圖已傳送
User,小港/阿Q肉圓(8QBYZ0000),2024/07/16,15:02:59,苦瓜10公斤一箱
Account,林鈺婷,2024/07/16,15:21:14,貼圖已傳送
User,小港/阿Q肉圓(8QBYZ0000),2024/07/29,15:16:28,我明天13166 A兩件
Account,林鈺婷,2024/07/29,15:20:13,貼圖已傳送
User,小港/阿Q肉圓(8QBYZ0000),2024/08/01,13:54:41, 明天青花菜10包
