帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:11
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,潮州/甜美家自助餐(WART50000),2024/01/03,08:27:42,日月星，青花，各一件
Account,俐均,2024/01/03,08:29:41,貼圖已傳送
User,潮州/甜美家自助餐(WART50000),2024/01/05,08:31:07,日月星，青花，各一件
User,潮州/甜美家自助餐(WART50000),2024/01/05,08:31:45,秋刀魚目前剩幾號的？
Account,林鈺婷,2024/01/05,08:36:59,秋刀目前都缺貨中喔~不好意思
User,潮州/甜美家自助餐(WART50000),2024/01/09,08:25:27,日月星，青花，白花，各一件
Account,林鈺婷,2024/01/09,08:31:30,貼圖已傳送
User,潮州/甜美家自助餐(WART50000),2024/01/10,09:36:39,烏魚一件謝謝
Account,林鈺婷,2024/01/10,09:38:26,貼圖已傳送
User,潮州/甜美家自助餐(WART50000),2024/01/11,09:12:56,日月星一件
User,潮州/甜美家自助餐(WART50000),2024/01/11,09:13:05,謝謝
Account,林鈺婷,2024/01/11,09:14:01,貼圖已傳送
User,潮州/甜美家自助餐(WART50000),2024/01/12,08:50:50,烏魚青花白花各一件
Account,林鈺婷,2024/01/12,08:57:03,老闆不好意思~我們白花菜目前小包裝缺貨中，先幫您送大包裝過去
User,潮州/甜美家自助餐(WART50000),2024/01/15,09:44:03,日月星一件
Account,林鈺婷,2024/01/15,09:46:52,貼圖已傳送
User,潮州/甜美家自助餐(WART50000),2024/01/17,08:53:19,日月星一件
User,潮州/甜美家自助餐(WART50000),2024/01/19,08:25:07,日月星一件謝謝
User,潮州/甜美家自助餐(WART50000),2024/01/23,09:20:59,日月心一件謝謝
Account,俐均,2024/01/23,09:24:03,貼圖已傳送
User,潮州/甜美家自助餐(WART50000),2024/01/26,08:56:44,日月星一件
Account,林鈺婷,2024/01/26,08:57:50,老闆早~我們白花菜有小包裝的請問有需要嗎?
User,潮州/甜美家自助餐(WART50000),2024/01/26,10:31:02,冷凍菜目前先不用，有需要會跟你說
Account,林鈺婷,2024/01/26,10:33:24,貼圖已傳送
User,潮州/甜美家自助餐(WART50000),2024/01/30,09:04:15,日月星一件
Account,俐均,2024/01/30,09:06:23,貼圖已傳送
User,潮州/甜美家自助餐(WART50000),2024/02/02,09:00:28,日月星一件
Account,林鈺婷,2024/02/02,09:03:04,貼圖已傳送
User,潮州/甜美家自助餐(WART50000),2024/02/05,08:27:43,日月心一件
Account,Mita💮(づ￣ ³￣)づ雅婷💓,2024/02/05,08:30:40,貼圖已傳送
User,潮州/甜美家自助餐(WART50000),2024/02/07,07:39:19,日月心一件
Account,自動回應訊息,2024/02/07,07:39:19,貼圖已傳送
Account,自動回應訊息,2024/02/07,07:39:19,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,潮州/甜美家自助餐(WART50000),2024/02/21,08:48:51,日月星一件謝謝
Account,林鈺婷,2024/02/21,08:49:49,貼圖已傳送
User,潮州/甜美家自助餐(WART50000),2024/02/26,10:11:43,司機出門了嗎
Account,林鈺婷,2024/02/26,10:14:33,請問需要什麼呢？
User,潮州/甜美家自助餐(WART50000),2024/02/26,10:14:53,日月星一件謝謝
Account,林鈺婷,2024/02/26,10:15:31,貼圖已傳送
Account,林鈺婷,2024/02/26,10:22:40,老闆下次盡量早上8點前傳喔~不然怕司機來不及幫您送
User,潮州/甜美家自助餐(WART50000),2024/02/29,08:37:25,日月星一件
Account,林鈺婷,2024/02/29,08:55:50,貼圖已傳送
User,潮州/甜美家自助餐(WART50000),2024/03/04,09:41:29,日月星一件謝謝
Account,俐均,2024/03/04,09:52:44,貼圖已傳送
User,潮州/甜美家自助餐(WART50000),2024/03/07,08:51:31,日月星一件
Account,俐均,2024/03/07,08:58:01,貼圖已傳送
User,潮州/甜美家自助餐(WART50000),2024/03/11,08:50:48,日月星一件
Account,Mita💮(づ￣ ³￣)づ雅婷💓,2024/03/11,08:51:12,貼圖已傳送
User,潮州/甜美家自助餐(WART50000),2024/03/14,09:29:52,日月星一件
Account,俐均,2024/03/14,09:35:55,收到
User,潮州/甜美家自助餐(WART50000),2024/03/18,08:25:53,日月星一件
Account,林鈺婷,2024/03/18,08:30:47,貼圖已傳送
