帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:14
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,左營/菜菜舒肥健康(HHGZRDH00),2024/01/02,14:08:59,"青花2箱 毛豆仁1箱
獨立包裝
可以的話麻煩10:00-10:30之間幫我送到謝謝
"
Account,林鈺婷,2024/01/02,14:10:19,盡量請司機幫您趕喔
User,左營/菜菜舒肥健康(HHGZRDH00),2024/01/02,14:12:16,好的感謝
User,左營/菜菜舒肥健康(HHGZRDH00),2024/01/02,15:49:42, 不好意思毛豆仁一箱幫我取消
User,左營/菜菜舒肥健康(HHGZRDH00),2024/01/02,15:49:45,謝謝
Account,俐均,2024/01/02,15:51:07,收到
User,左營/菜菜舒肥健康(HHGZRDH00),2024/01/02,21:02:26, 感謝您
Account,自動回應訊息,2024/01/02,21:02:26,貼圖已傳送
Account,自動回應訊息,2024/01/02,21:02:26,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/菜菜舒肥健康(HHGZRDH00),2024/01/04,14:12:22,"青花3箱
獨立包裝
謝謝你"
Account,林鈺婷,2024/01/04,14:16:27,貼圖已傳送
User,左營/菜菜舒肥健康(HHGZRDH00),2024/01/04,14:37:36,"四季豆1箱
玉米1箱
獨立包裝"
Account,林鈺婷,2024/01/04,14:38:10,"青花3箱
四季豆1箱
玉米1箱
請問這樣對嗎?"
User,左營/菜菜舒肥健康(HHGZRDH00),2024/01/04,14:38:18,"是的
感恩(謝謝)"
Account,俐均,2024/01/04,15:18:02,貼圖已傳送
User,左營/菜菜舒肥健康(HHGZRDH00),2024/01/07,20:57:46,"2箱青花
獨立包裝"
Account,自動回應訊息,2024/01/07,20:57:46,貼圖已傳送
