帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:18
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,東港/湯府城鍋燒(WZTEG0000),2024/01/11,15:10:27,"麻煩幫我送10片70元的虱目魚肚
謝賢"
User,東港/湯府城鍋燒(WZTEG0000),2024/01/11,15:10:39,謝謝
Account,林鈺婷,2024/01/11,15:11:17,貼圖已傳送
User,東港/湯府城鍋燒(WZTEG0000),2024/01/25,14:07:04,"麻煩幫我送
10片70元的虱目魚肚
魷魚條1箱
謝謝"
Account,林鈺婷,2024/01/25,14:07:11,貼圖已傳送
User,東港/湯府城鍋燒(WZTEG0000),2024/02/19,14:47:47,"麻煩幫我送
10片70元的虱目魚肚

謝謝"
Account,俐均,2024/02/19,15:02:50,貼圖已傳送
User,東港/湯府城鍋燒(WZTEG0000),2024/02/26,12:42:35,"明天麻煩：
魷魚條*1箱

謝謝"
Account,俐均,2024/02/26,12:42:53,貼圖已傳送
User,東港/湯府城鍋燒(WZTEG0000),2024/03/08,01:45:52,"麻煩幫我送
10片70元的虱目魚肚

謝謝"
Account,自動回應訊息,2024/03/08,01:45:53,貼圖已傳送
Account,自動回應訊息,2024/03/08,01:45:53,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,俐均,2024/03/08,09:15:58,"老闆您好虱目魚肚
140/170的規格缺貨
"
Account,俐均,2024/03/08,09:16:07,幫您改送170/200的好嗎?
User,東港/湯府城鍋燒(WZTEG0000),2024/03/08,10:50:18,先不用喔！
Account,俐均,2024/03/08,11:02:12,貼圖已傳送
User,東港/湯府城鍋燒(WZTEG0000),2024/03/18,09:05:01,"麻煩幫我送
10片75元的的虱目魚肚

謝謝"
Account,俐均,2024/03/18,09:10:37,"老闆娘您好
明天幫您送過去喔"
Account,俐均,2024/03/18,09:10:40,謝謝
User,東港/湯府城鍋燒(WZTEG0000),2024/03/18,11:50:04,貼圖已傳送
Account,俐均,2024/03/18,11:50:10,貼圖已傳送
User,東港/湯府城鍋燒(WZTEG0000),2024/04/11,14:03:40,"麻煩幫我送
10片75元的的虱目魚肚
魷魚條*1箱

謝謝"
Account,俐均,2024/04/11,14:05:14,貼圖已傳送
User,東港/湯府城鍋燒(WZTEG0000),2024/05/20,22:05:56,"麻煩幫我送：

魷魚條*1箱

謝謝"
Account,自動回應訊息,2024/05/20,22:05:56,貼圖已傳送
Account,自動回應訊息,2024/05/20,22:05:56,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,東港/湯府城鍋燒(WZTEG0000),2024/07/01,15:09:21,"麻煩幫我送：

魷魚條*1箱

謝謝"
