帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:17
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/02/24,21:50:40,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/02/24,21:50:40,"黃宥庭歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,林園/巧順食堂(FGGW00000),2024/03/03,20:54:29,我是巧順食堂星期三幫我送鱸.魚一箱
Account,自動回應訊息,2024/03/03,20:54:30,貼圖已傳送
Account,自動回應訊息,2024/03/03,20:54:30,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,俐均,2024/03/04,11:25:43,"老闆娘您好
方便給聯絡電話及地址嗎?
謝謝"
User,林園/巧順食堂(FGGW00000),2024/03/04,11:55:09,0961078589
User,林園/巧順食堂(FGGW00000),2024/03/04,11:58:02,有送過照以前的住址送不知道在打电話問謝謝
Account,俐均,2024/03/04,12:01:24,貼圖已傳送
User,林園/巧順食堂(FGGW00000),2024/03/05,15:37:31, 鱸.鱼一箱
Account,俐均,2024/03/05,15:43:42,貼圖已傳送
User,林園/巧順食堂(FGGW00000),2024/03/12,15:33:38,不用謝謝
User,林園/巧順食堂(FGGW00000),2024/03/19,14:54:07,不用
Account,俐均,2024/03/19,14:55:49,貼圖已傳送
User,林園/巧順食堂(FGGW00000),2024/03/26,14:48:20,不用
User,林園/巧順食堂(FGGW00000),2024/04/01,13:08:05, 鱸.鱼一箱
Account,俐均,2024/04/01,14:00:48,貼圖已傳送
User,林園/巧順食堂(FGGW00000),2024/05/21,14:03:43, 鱸.鱼一箱
Account,林鈺婷,2024/05/21,14:03:59,貼圖已傳送
User,林園/巧順食堂(FGGW00000),2024/06/11,14:04:19, 鱸.鱼一箱
Account,俐均,2024/06/11,14:05:43,"老闆娘您好
鱸魚魚柳條目前缺貨中"
User,林園/巧順食堂(FGGW00000),2024/06/16,15:54:11,鱸魚有貨嗎
Account,自動回應訊息,2024/06/16,15:54:12,貼圖已傳送
Account,自動回應訊息,2024/06/16,15:54:12,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2024/06/17,08:44:24,"老闆娘您好
鱸魚魚柳條目前缺貨中"
User,林園/巧順食堂(FGGW00000),2024/06/18,15:17:52,有鱸魚再送
Account,俐均,2024/06/18,15:22:21,貼圖已傳送
Account,俐均,2024/06/18,15:22:31,"老闆娘您好
鱸魚魚柳條目前缺貨中"
User,林園/巧順食堂(FGGW00000),2024/07/09,15:21:41,現在鱸魚有貨嗎
Account,俐均,2024/07/09,15:23:59,"老闆娘好
目前有3KG/1包裝的
請問要幫您送幾包呢?"
User,林園/巧順食堂(FGGW00000),2024/07/09,15:25:28,是多大包可以看嗎還是跟上次那包一樣
Account,俐均,2024/07/09,15:31:42,跟上次送的一樣
User,林園/巧順食堂(FGGW00000),2024/07/09,15:32:50,有沒有肉大一點的
Account,俐均,2024/07/09,15:53:37,"不好意思
目前原料缺貨中
只有這一款"
User,林園/巧順食堂(FGGW00000),2024/07/09,16:51:21,好那就3包
Account,俐均,2024/07/09,16:53:25,貼圖已傳送
User,林園/巧順食堂(FGGW00000),2024/08/27,15:02:29,現在鱸魚有貨嗎
Account,俐均,2024/08/27,15:11:19,"有
跟上次送的一樣的"
User,林園/巧順食堂(FGGW00000),2024/08/27,15:11:52,那要3包
Account,俐均,2024/08/27,15:12:35,貼圖已傳送
User,林園/巧順食堂(FGGW00000),2024/10/21,15:03:58,鱸魚的肉有大一點的像之前正常的
Account,俐均,2024/10/21,15:06:58,"老闆娘好不好意思
沒有也
只有目前送的一包3公斤裝的"
User,林園/巧順食堂(FGGW00000),2024/10/21,15:07:49,那送2包
Account,林鈺婷,2024/10/21,15:10:23,貼圖已傳送
Account,林鈺婷,2024/10/21,18:06:46,老闆娘您好~我們星期三幫您送過去喔
User,林園/巧順食堂(FGGW00000),2024/10/21,20:58:56,好
Account,自動回應訊息,2024/10/21,20:58:57,貼圖已傳送
Account,自動回應訊息,2024/10/21,20:58:57,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,林園/巧順食堂(FGGW00000),2024/11/21,13:33:09,有客人反應說鱸魚有土味請查一下
Account,林鈺婷,2024/11/21,14:06:05,老闆娘您好~方便提供貨品外箱的效期給我們嗎?
User,林園/巧順食堂(FGGW00000),2024/11/21,14:18:42,拿的時候是袋裝的
Account,林鈺婷,2024/11/21,14:31:15,請問袋裝外面有效期嗎?
User,林園/巧順食堂(FGGW00000),2024/11/21,15:07:10,袋子己經包完丟了
Account,林鈺婷,2024/11/22,11:54:27,老闆娘不好意思~因為每批原料進來，公司都會試吃，基本上都是沒問題，但因為魚每尾都不一定，我會再請生產線注意，加強品管，不好意思
User,林園/巧順食堂(FGGW00000),2024/12/03,15:19:22,鱸魚2包魚不要土味品質幫我看一下謝謝
Account,林鈺婷,2024/12/03,15:21:08,貼圖已傳送
User,林園/巧順食堂(FGGW00000),2025/01/14,14:25:38,鱸魚2包
Account,林鈺婷,2025/01/14,15:03:23,貼圖已傳送
User,林園/巧順食堂(FGGW00000),2025/02/25,15:19:53,鱸魚2包
