帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:20
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/01/16,14:12:52,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/01/16,14:12:52,"JYin歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,JYin(左營大眾美食-新庄仔路),2024/01/16,14:13:29,照片已傳送
Account,林鈺婷,2024/01/16,14:15:36,老闆您好~
Account,林鈺婷,2024/01/16,14:15:48,有什麼想詢問的產品或者要訂貨，都可以直接在這邊下單或詢問喔
User,JYin(左營大眾美食-新庄仔路),2024/01/16,14:52:06,好的
Account,林鈺婷,2024/01/16,15:00:31,貼圖已傳送
User,JYin(左營大眾美食-新庄仔路),2024/01/25,14:12:00,你們醬燒大排60p 怎麼賣？
User,JYin(左營大眾美食-新庄仔路),2024/01/25,14:12:18,明天要一件鯖魚片，烏魚片
Account,林鈺婷,2024/01/25,14:12:30,老闆您好~我們一箱6公斤1200元
Account,林鈺婷,2024/01/25,14:47:41,老闆您好~請問鯖魚片要什麼規格的呢?
User,JYin(左營大眾美食-新庄仔路),2024/01/25,14:53:27,一片$24左右上下的那個
User,JYin(左營大眾美食-新庄仔路),2024/01/25,14:53:32,我也忘記規則了
User,JYin(左營大眾美食-新庄仔路),2024/01/25,14:53:37,規格
Account,林鈺婷,2024/01/25,14:54:37,請問是拿6公斤A的還是5公斤的呢?
User,JYin(左營大眾美食-新庄仔路),2024/01/25,14:56:57,貼圖已傳送
User,JYin(左營大眾美食-新庄仔路),2024/01/25,14:57:02,不懂
User,JYin(左營大眾美食-新庄仔路),2024/01/25,14:57:33,算了先不用好了，等確定了再叫
Account,林鈺婷,2024/01/25,14:58:48,照片已傳送
Account,林鈺婷,2024/01/25,14:59:16,"老闆您好~我們有分品質比較好的A，6公斤一箱
跟品質比較差一點的5公斤一箱"
Account,林鈺婷,2024/01/25,14:59:45,如果是這個我們有5公斤一箱的，還是明天請司機帶過去給您看一下
User,JYin(左營大眾美食-新庄仔路),2024/01/25,15:14:43,850的我記得沒有破千
Account,林鈺婷,2024/01/25,15:57:33,貼圖已傳送
User,JYin(左營大眾美食-新庄仔路),2024/07/18,14:10:13,鯖魚一件
Account,俐均,2024/07/18,14:10:20,貼圖已傳送
User,JYin(左營大眾美食-新庄仔路),2024/08/13,16:43:14,青花菜多少錢？？ 哪家廠商出產的呢
Account,林鈺婷,2024/08/13,17:08:40,"我們目前是跟佳旻拿的喔
青花菜 小包裝 一箱10公斤550元
散裝 一箱10公斤500元"
User,JYin(左營大眾美食-新庄仔路),2024/08/13,17:16:26,"青花散的一件
鯖魚一件"
Account,林鈺婷,2024/08/14,08:28:22,貼圖已傳送
User,JYin(左營大眾美食-新庄仔路),2024/08/20,17:34:19,"青花散的一件
鯖魚一件
烤地瓜1包"
Account,林鈺婷,2024/08/20,17:34:32,貼圖已傳送
Account,俐均,2024/08/21,08:33:46,"老闆娘好
散青花目前缺貨幫送小包裝好嗎?"
User,JYin(左營大眾美食-新庄仔路),2024/08/21,08:47:41,那先不用
User,JYin(左營大眾美食-新庄仔路),2024/08/25,20:48:43,"鯖魚一件
青花一件（散"
Account,自動回應訊息,2024/08/25,20:48:43,貼圖已傳送
Account,自動回應訊息,2024/08/25,20:48:43,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,JYin(左營大眾美食-新庄仔路),2024/08/27,22:25:17,鯖魚一件
Account,自動回應訊息,2024/08/27,22:25:17,貼圖已傳送
Account,自動回應訊息,2024/08/27,22:25:17,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,JYin(左營大眾美食-新庄仔路),2024/09/02,08:39:54,"鯖魚
來不及就禮拜三"
Account,林鈺婷,2024/09/02,08:41:47,金天幫您送過去喔
User,JYin(左營大眾美食-新庄仔路),2024/09/02,08:41:55,👌
User,JYin(左營大眾美食-新庄仔路),2024/09/06,08:48:06,鯖魚， 來不及就禮拜ㄧ
Account,林鈺婷,2024/09/06,08:49:05,今天幫您送過去喔
User,JYin(左營大眾美食-新庄仔路),2024/09/11,08:09:37,"鯖魚
花菜（散"
Account,自動回應訊息,2024/09/11,08:09:38,貼圖已傳送
Account,自動回應訊息,2024/09/11,08:09:38,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,JYin(左營大眾美食-新庄仔路),2024/09/15,14:07:35,鯖魚 1件
Account,自動回應訊息,2024/09/15,14:07:35,貼圖已傳送
Account,自動回應訊息,2024/09/15,14:07:35,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,JYin(左營大眾美食-新庄仔路),2024/09/20,07:02:56,"鯖魚 1件
青花1件 散"
Account,自動回應訊息,2024/09/20,07:02:56,貼圖已傳送
Account,自動回應訊息,2024/09/20,07:02:56,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,JYin(左營大眾美食-新庄仔路),2024/09/26,14:34:23,"青花
鯖魚"
Account,林鈺婷,2024/09/26,14:39:02,貼圖已傳送
Account,俐均,2024/09/26,14:46:59,"老闆娘您好
請問是各一件嗎?"
User,JYin(左營大眾美食-新庄仔路),2024/09/26,14:59:11,對啊
User,JYin(左營大眾美食-新庄仔路),2024/09/26,14:59:16,青花散裝
