帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:18
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,楠梓/林東港鮮魚(X2EVMW000),2024/01/29,18:13:49,鮭魚碎肉10公斤，鯖魚碎肉5公斤，明天下午3點送
Account,自動回應訊息,2024/01/29,18:13:50,貼圖已傳送
Account,自動回應訊息,2024/01/29,18:13:50,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/01/29,23:37:00,老闆娘好，請問為何要下午3點送？
User,楠梓/林東港鮮魚(X2EVMW000),2024/01/30,01:54:59,因為我們下午2、3點才會去店裡
Account,自動回應訊息,2024/01/30,01:54:59,貼圖已傳送
Account,自動回應訊息,2024/01/30,01:54:59,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,楠梓/林東港鮮魚(X2EVMW000),2024/04/15,15:57:31,鮭魚碎肉10公斤明天下午兩點半後送
Account,俐均,2024/04/15,15:57:45,貼圖已傳送
User,楠梓/林東港鮮魚(X2EVMW000),2024/05/08,16:31:56,鮭魚碎肉10公斤，鯖魚碎肉10公斤，明天下午送
Account,俐均,2024/05/08,16:38:53,貼圖已傳送
Account,俐均,2024/05/08,16:46:26,"老闆您好
鯖魚碎肉200g價格調整為一包70元(下次送貨)
明天仍是原價給您
謝謝"
Account,林鈺婷,2024/05/09,08:44:41,老闆娘不好意思~我們鮭魚碎肉目前缺貨中
User,楠梓/林東港鮮魚(X2EVMW000),2024/05/09,12:54:43,什麼時候才會有
Account,王振華,2024/05/10,00:32:35,老闆好，目前還不確定，抱歉
User,楠梓/林東港鮮魚(X2EVMW000),2024/05/24,14:03:02,請問鮭魚碎肉有貨了嗎？
Account,林鈺婷,2024/05/24,14:03:14,不好意思~目前還沒有
User,楠梓/林東港鮮魚(X2EVMW000),2024/05/24,14:03:39,什麼時候會有
Account,林鈺婷,2024/05/24,14:55:43,因為目前還在尋找適合的廠商，不好意思
User,楠梓/林東港鮮魚(X2EVMW000),2024/05/27,15:28:50,鮭魚碎肉如有貨，麻煩通知，謝謝您
Account,林鈺婷,2024/05/27,15:40:44,好的~沒問題
Account,林鈺婷,2024/05/27,15:40:46,貼圖已傳送
User,楠梓/林東港鮮魚(X2EVMW000),2024/06/04,14:34:00,請問鮭魚碎肉什麼時候會有
Account,俐均,2024/06/04,14:38:09,"老闆娘好
目前還不確定...
不好意思"
User,楠梓/林東港鮮魚(X2EVMW000),2024/06/10,14:20:16,鮭魚碎肉有貨了嗎？
Account,王振華,2024/06/10,22:57:19,老闆好，還沒有
User,楠梓/林東港鮮魚(X2EVMW000),2024/06/26,16:57:15,鯖魚碎肉10公斤，明天下午送
Account,俐均,2024/06/26,16:58:33,貼圖已傳送
User,楠梓/林東港鮮魚(X2EVMW000),2024/07/17,15:14:15,請問鮭魚碎肉有嗎？
Account,俐均,2024/07/17,15:16:58,"老闆好,目前還沒有"
User,楠梓/林東港鮮魚(X2EVMW000),2024/08/02,15:12:36,鮭魚碎肉有嗎？
Account,俐均,2024/08/02,15:21:52,"老闆好
目前還是沒有"
User,楠梓/林東港鮮魚(X2EVMW000),2024/08/21,16:17:56,鯖魚碎肉10公斤，明天下午送
Account,林鈺婷,2024/08/21,16:25:31,貼圖已傳送
User,楠梓/林東港鮮魚(X2EVMW000),2024/09/23,15:58:58,請問有鮭魚碎肉嗎？
Account,林鈺婷,2024/09/23,16:02:28,不好意思~我們目前沒有
User,楠梓/林東港鮮魚(X2EVMW000),2024/10/23,14:40:57,鯖魚15公斤，明天下午3點送
Account,林鈺婷,2024/10/23,14:41:39,老闆娘您好~請問是鯖魚碎肉要15公斤嗎?
User,楠梓/林東港鮮魚(X2EVMW000),2024/10/23,22:38:30,對
Account,自動回應訊息,2024/10/23,22:38:31,貼圖已傳送
Account,自動回應訊息,2024/10/23,22:38:31,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2024/10/24,08:41:23,"老闆好
請問有急用嗎？
星期五幫您送"
Account,林鈺婷,2024/10/24,08:43:18,老闆娘 今天幫您送過去喔
Account,林鈺婷,2024/10/24,10:07:29,老闆娘不好意思 早上有跟您電話聯繫 但沒通  我們目前庫存剩10公斤多 先請司機送過去給您
Account,俐均,2024/10/24,14:23:24,貼圖已傳送
User,楠梓/林東港鮮魚(X2EVMW000),2024/12/11,14:51:28,請問鮭魚碎肉有貨嗎？
Account,俐均,2024/12/11,14:53:46,"老闆好不好意思
沒有"
User,楠梓/林東港鮮魚(X2EVMW000),2025/02/03,16:51:19,鯖魚碎肉15公斤，明天下午送
Account,俐均,2025/02/03,17:00:59,貼圖已傳送
User,楠梓/林東港鮮魚(X2EVMW000),2025/03/19,21:30:48,請問鮭魚碎肉有貨了嗎？
Account,自動回應訊息,2025/03/19,21:30:48,貼圖已傳送
Account,自動回應訊息,2025/03/19,21:30:48,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2025/03/20,08:43:23,"老闆好不好意思
目前缺貨中"
Account,林鈺婷,2025/04/07,11:57:41,老闆娘您好~鮭魚碎肉有到貨了 一包500克 140元
User,楠梓/林東港鮮魚(X2EVMW000),2025/04/07,12:17:50,可以拍照看一下嗎？
Account,林鈺婷,2025/04/07,12:20:27,照片已傳送
User,楠梓/林東港鮮魚(X2EVMW000),2025/04/16,14:33:49,鯖魚碎肉15公斤，明天下午送
Account,俐均,2025/04/16,14:35:28,貼圖已傳送
