帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:11
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,鳥松/家福(長庚)(RZTE00000),2024/01/01,20:52:20,星期二(2)件
Account,自動回應訊息,2024/01/01,20:52:20,貼圖已傳送
Account,自動回應訊息,2024/01/01,20:52:20,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳥松/家福(長庚)(RZTE00000),2024/01/04,05:05:51,星期四(1)件
Account,自動回應訊息,2024/01/04,05:05:52,貼圖已傳送
Account,自動回應訊息,2024/01/04,05:05:52,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳥松/家福(長庚)(RZTE00000),2024/01/08,19:57:42,星期二(2)件
Account,自動回應訊息,2024/01/08,19:57:42,貼圖已傳送
Account,自動回應訊息,2024/01/08,19:57:42,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳥松/家福(長庚)(RZTE00000),2024/01/10,15:59:09,星期四(2)件
Account,俐均,2024/01/10,16:01:03,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/01/15,15:15:40,星期二(2)件
Account,林鈺婷,2024/01/15,15:15:48,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/01/17,18:51:50,星期四(2)件
Account,自動回應訊息,2024/01/17,18:51:51,貼圖已傳送
Account,自動回應訊息,2024/01/17,18:51:51,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳥松/家福(長庚)(RZTE00000),2024/01/22,17:27:24,星期二(2)件
Account,林鈺婷,2024/01/22,17:29:47,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/01/24,21:56:34,星期四(2)件
Account,自動回應訊息,2024/01/24,21:56:34,貼圖已傳送
Account,自動回應訊息,2024/01/24,21:56:34,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳥松/家福(長庚)(RZTE00000),2024/01/29,20:04:46,星期二(2)件
Account,自動回應訊息,2024/01/29,20:04:47,貼圖已傳送
Account,自動回應訊息,2024/01/29,20:04:47,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳥松/家福(長庚)(RZTE00000),2024/01/31,14:48:46,星期四(2)件
Account,俐均,2024/01/31,14:52:53,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/02/05,20:02:11,星期二(4)件
Account,自動回應訊息,2024/02/05,20:02:12,貼圖已傳送
Account,自動回應訊息,2024/02/05,20:02:12,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳥松/家福(長庚)(RZTE00000),2024/02/14,17:52:21,星期四(2)件
Account,Mita💮(づ￣ ³￣)づ雅婷💓,2024/02/15,08:38:41,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/02/20,00:09:20,星期二(2)件
Account,自動回應訊息,2024/02/20,00:09:21,貼圖已傳送
Account,自動回應訊息,2024/02/20,00:09:21,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳥松/家福(長庚)(RZTE00000),2024/02/21,16:23:17,星期四(2)件
Account,林鈺婷,2024/02/21,16:27:47,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/02/26,14:08:57,星期二(2)件
Account,俐均,2024/02/26,14:09:13,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/02/28,16:50:35,星期四(2)件
Account,林鈺婷,2024/02/28,17:29:02,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/03/04,17:22:04,星期二(2)件
Account,俐均,2024/03/04,17:31:10,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/03/06,15:08:37,星期四(2)件
Account,俐均,2024/03/06,15:10:17,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/03/11,17:13:14,星期二(3)件
Account,俐均,2024/03/11,17:17:36,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/03/13,16:53:08,星期四(2)件
Account,林鈺婷,2024/03/13,17:35:03,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/03/18,15:49:54,星期二(3)件
Account,林鈺婷,2024/03/18,15:51:36,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/03/20,15:19:10,星期四(2)件
Account,俐均,2024/03/20,15:26:57,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/03/25,15:36:15,星期二(3)件
Account,俐均,2024/03/25,15:42:25,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/03/28,05:14:36,星期四(2)件
Account,自動回應訊息,2024/03/28,05:14:36,貼圖已傳送
Account,自動回應訊息,2024/03/28,05:14:36,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳥松/家福(長庚)(RZTE00000),2024/04/01,23:07:15,星期二(3)件
Account,自動回應訊息,2024/04/01,23:07:16,貼圖已傳送
Account,自動回應訊息,2024/04/01,23:07:16,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳥松/家福(長庚)(RZTE00000),2024/04/08,17:18:48,星期二(3)件
Account,俐均,2024/04/08,17:24:47,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/04/10,21:26:33,星期四(2)件
Account,自動回應訊息,2024/04/10,21:26:34,貼圖已傳送
Account,自動回應訊息,2024/04/10,21:26:34,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳥松/家福(長庚)(RZTE00000),2024/04/16,05:25:34,星期二(2)件
Account,自動回應訊息,2024/04/16,05:25:35,貼圖已傳送
Account,自動回應訊息,2024/04/16,05:25:35,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳥松/家福(長庚)(RZTE00000),2024/04/17,23:13:03,星期四(2)件
Account,自動回應訊息,2024/04/17,23:13:04,貼圖已傳送
Account,自動回應訊息,2024/04/17,23:13:04,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳥松/家福(長庚)(RZTE00000),2024/04/22,17:55:44,星期二(2)件
Account,林鈺婷,2024/04/22,17:56:10,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/04/24,19:15:29,星期四(2)件
Account,自動回應訊息,2024/04/24,19:15:30,貼圖已傳送
Account,自動回應訊息,2024/04/24,19:15:30,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳥松/家福(長庚)(RZTE00000),2024/04/29,20:47:12,星期二(2)件
Account,自動回應訊息,2024/04/29,20:47:13,貼圖已傳送
Account,自動回應訊息,2024/04/29,20:47:13,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳥松/家福(長庚)(RZTE00000),2024/05/01,16:42:15,星期四(2)件
Account,俐均,2024/05/02,08:49:00,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/05/08,06:03:54,今天可以幫我送魚嗎？(2)件
Account,自動回應訊息,2024/05/08,06:03:54,貼圖已傳送
Account,自動回應訊息,2024/05/08,06:03:54,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳥松/家福(長庚)(RZTE00000),2024/05/08,06:08:48,貼圖已傳送
Account,自動回應訊息,2024/05/08,06:08:49,貼圖已傳送
Account,自動回應訊息,2024/05/08,06:08:49,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,林鈺婷,2024/05/08,08:28:25,盡量請司機安排看看喔
User,鳥松/家福(長庚)(RZTE00000),2024/05/08,15:58:49,星期四(2)件
Account,俐均,2024/05/08,15:59:34,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/05/13,15:49:50,星期二(2)件
Account,俐均,2024/05/13,16:02:36,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/05/15,16:06:35,星期四(2)件
Account,俐均,2024/05/15,16:08:20,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/05/20,17:45:43,星期二(2)件
Account,俐均,2024/05/20,17:46:47,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/05/22,15:27:05,星期四(2)件
Account,俐均,2024/05/22,15:27:44,貼圖已傳送
User,鳥松/家福(長庚)(RZTE00000),2024/05/27,23:07:06,星期二(2)件
Account,自動回應訊息,2024/05/27,23:07:06,貼圖已傳送
Account,自動回應訊息,2024/05/27,23:07:06,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳥松/家福(長庚)(RZTE00000),2024/05/29,15:13:42,星期四(2)件
Account,林鈺婷,2024/05/29,15:15:48,貼圖已傳送
