帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:18
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,潮州/山水便當(GG1200000),2024/01/03,12:28:43,明天山水魚一箱
Account,林鈺婷,2024/01/03,12:29:13,貼圖已傳送
User,潮州/山水便當(GG1200000),2024/01/10,08:14:16,今天山水魚一箱
Account,自動回應訊息,2024/01/10,08:14:17,貼圖已傳送
Account,自動回應訊息,2024/01/10,08:14:17,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,潮州/山水便當(GG1200000),2024/01/12,08:19:11,今天山水魚一箱
Account,自動回應訊息,2024/01/12,08:19:12,貼圖已傳送
Account,自動回應訊息,2024/01/12,08:19:12,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,潮州/山水便當(GG1200000),2024/01/17,14:53:17,1月18日星期四山水魚一箱
Account,林鈺婷,2024/01/17,14:53:58,貼圖已傳送
User,潮州/山水便當(GG1200000),2024/01/22,21:03:24,1月23日星期二山水魚一箱
Account,自動回應訊息,2024/01/22,21:03:25,貼圖已傳送
Account,自動回應訊息,2024/01/22,21:03:25,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,潮州/山水便當(GG1200000),2024/01/26,08:31:13,今天山水魚一箱
Account,林鈺婷,2024/01/26,08:33:03,貼圖已傳送
User,潮州/山水便當(GG1200000),2024/01/29,19:43:42,1月30日星二山水魚一箱
Account,自動回應訊息,2024/01/29,19:43:43,貼圖已傳送
Account,自動回應訊息,2024/01/29,19:43:43,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,潮州/山水便當(GG1200000),2024/01/30,14:14:48,魚一箱
Account,俐均,2024/01/30,14:20:52,貼圖已傳送
User,潮州/山水便當(GG1200000),2024/02/01,15:53:18,明天星期五山水魚二箱沒有骨頭的。因星期三的送錯了。
User,潮州/山水便當(GG1200000),2024/02/01,15:53:26,貼圖已傳送
Account,俐均,2024/02/01,15:57:21,"老闆娘
不好意思

我們請司機收回來"
User,潮州/山水便當(GG1200000),2024/02/01,16:26:45,不用了已經拆散了
Account,林鈺婷,2024/02/01,16:34:27,老闆娘實在很不好意思~我們下次會再注意
User,潮州/山水便當(GG1200000),2024/02/01,17:44:19,貼圖已傳送
Account,林鈺婷,2024/02/05,16:15:02,老闆娘您好~請問你們這個星期三有營業嗎?
User,潮州/山水便當(GG1200000),2024/02/05,16:34:48,沒有休息了
Account,林鈺婷,2024/02/05,16:46:17,貼圖已傳送
User,潮州/山水便當(GG1200000),2024/02/13,14:58:31,2月15日星期四山水魚一箱
Account,俐均,2024/02/14,08:31:58,貼圖已傳送
User,潮州/山水便當(GG1200000),2024/02/18,17:07:28,2月19日星期ㄧ山水魚一箱
Account,自動回應訊息,2024/02/18,17:07:29,貼圖已傳送
Account,自動回應訊息,2024/02/18,17:07:29,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,潮州/山水便當(GG1200000),2024/02/20,21:31:02,2月20日星期三山水魚一箱。
Account,自動回應訊息,2024/02/20,21:31:02,貼圖已傳送
Account,自動回應訊息,2024/02/20,21:31:02,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,潮州/山水便當(GG1200000),2024/02/20,21:31:50,2月21日星期三山水魚一箱。
Account,自動回應訊息,2024/02/20,21:31:50,貼圖已傳送
