帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:14
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,潮州/家常菜自助餐(RTHY5H000),2024/04/06,14:01:30,銀鯰魚一箱。家常菜自助餐
Account,自動回應訊息,2024/04/06,14:01:30,"(love letter)04/04(四)-04/07(日)清明連假期間，休假4天，暫無專人服務
(telephone)如果有緊急問題請聯絡客服專線0988001988  
(blue check mark)訂單將會在4/08(一)陸續為您安排出貨"
User,潮州/家常菜自助餐(RTHY5H000),2024/08/08,17:50:48,請問一下鮭魚尾的價錢。一片合多少錢？
User,潮州/家常菜自助餐(RTHY5H000),2024/08/08,17:50:48,照片已傳送
Account,王振華,2024/08/09,00:14:57,老闆娘好，鮭尾40p缺貨，50p的一片17元
User,潮州/家常菜自助餐(RTHY5H000),2024/08/09,00:15:41,明天幫我送一箱。謝謝
Account,自動回應訊息,2024/08/09,00:15:42,貼圖已傳送
Account,自動回應訊息,2024/08/09,00:15:42,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/家常菜自助餐(RTHY5H000),2024/08/09,00:16:47,"明天鮭魚尾一箱  鱸魚切片一箱
家常菜自助餐 謝謝你"
Account,自動回應訊息,2024/08/09,00:16:48,貼圖已傳送
Account,自動回應訊息,2024/08/09,00:16:48,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/家常菜自助餐(RTHY5H000),2024/08/15,17:36:48,"毛豆 玉米粒 鮭魚尾 鱸魚切片全部各一箱。家常菜自助餐。
謝謝你"
Account,俐均,2024/08/15,17:38:21,貼圖已傳送
User,潮州/家常菜自助餐(RTHY5H000),2024/08/18,16:12:29,"明天送一箱 鹹魚片 
家常菜自助餐 謝謝"
Account,自動回應訊息,2024/08/18,16:12:30,貼圖已傳送
Account,自動回應訊息,2024/08/18,16:12:30,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/家常菜自助餐(RTHY5H000),2024/08/21,16:33:41,"鹹魚片 鮭魚 鱸魚片 
家常菜自助餐。謝謝"
Account,俐均,2024/08/21,16:44:50,貼圖已傳送
User,潮州/家常菜自助餐(RTHY5H000),2024/08/25,11:05:22,"毛豆一箱 
家常菜自助餐。謝謝"
Account,自動回應訊息,2024/08/25,11:05:23,貼圖已傳送
Account,自動回應訊息,2024/08/25,11:05:23,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/家常菜自助餐(RTHY5H000),2024/09/07,17:15:16,"禮拜一送一箱 鹹魚片 
家常菜自助餐 謝謝"
Account,自動回應訊息,2024/09/07,17:15:17,貼圖已傳送
Account,自動回應訊息,2024/09/07,17:15:17,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/家常菜自助餐(RTHY5H000),2024/09/21,20:11:58,禮拜一送鹹魚片 鱸魚片 毛豆各一箱  謝謝
Account,自動回應訊息,2024/09/21,20:11:59,貼圖已傳送
Account,自動回應訊息,2024/09/21,20:11:59,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2024/09/23,08:37:02,"老闆娘好
鱸魚片100/130目前缺貨中,幫您送大一點的規格好嗎?
毛豆缺貨中"
User,潮州/家常菜自助餐(RTHY5H000),2024/09/23,08:48:21,那就鹹魚片就好了。謝謝
Account,林鈺婷,2024/09/23,08:54:41,貼圖已傳送
User,潮州/家常菜自助餐(RTHY5H000),2024/09/24,14:09:17,鹹魚片兩箱 白口3號一箱 
Account,林鈺婷,2024/09/24,14:09:50,貼圖已傳送
User,潮州/家常菜自助餐(RTHY5H000),2024/09/26,14:02:29,鹹魚片兩箱。謝謝
Account,林鈺婷,2024/09/26,14:43:36,貼圖已傳送
User,潮州/家常菜自助餐(RTHY5H000),2024/09/29,09:49:00,鹹魚片兩箱。謝謝
Account,自動回應訊息,2024/09/29,09:49:01,貼圖已傳送
