帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:12
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,鳳山/懂吃五甲店(2TRDHT000),2024/01/09,14:01:19,您好 麻煩明天四箱鯖魚🙏
Account,俐均,2024/01/09,14:01:45,貼圖已傳送
User,鳳山/懂吃五甲店(2TRDHT000),2024/01/16,12:51:53,您好 請問你們過年休什麼時候！
Account,林鈺婷,2024/01/16,12:52:01,照片已傳送
Account,林鈺婷,2024/01/16,12:52:33,老闆您好~我們有提早一天2/14(大年初五)就有送貨囉
User,鳳山/懂吃五甲店(2TRDHT000),2024/01/16,12:52:42,好的！感謝您
Account,林鈺婷,2024/01/16,12:53:04,貼圖已傳送
User,鳳山/懂吃五甲店(2TRDHT000),2024/01/26,17:52:55,禮拜一麻煩四箱鯖魚🙏
Account,林鈺婷,2024/01/26,17:53:28,貼圖已傳送
User,鳳山/懂吃五甲店(2TRDHT000),2024/02/16,12:34:15, 麻煩禮拜一鯖魚四箱🙏
Account,林鈺婷,2024/02/16,12:35:30,貼圖已傳送
User,鳳山/懂吃五甲店(2TRDHT000),2024/02/29,14:02:19,明天麻煩鯖魚四箱🙏
Account,俐均,2024/02/29,14:02:53,貼圖已傳送
User,鳳山/懂吃五甲店(2TRDHT000),2024/03/15,13:23:24, 麻煩禮拜一四箱鯖魚🙏
Account,俐均,2024/03/15,13:34:30,貼圖已傳送
User,鳳山/懂吃五甲店(2TRDHT000),2024/04/03,13:07:40,麻煩禮拜一（04/08）四箱鯖魚🙏
Account,林鈺婷,2024/04/03,14:02:06,貼圖已傳送
Account,林鈺婷,2024/04/11,15:58:05,"老闆您好，因大環境成本持續上漲，本公司不得已調整鯖魚價格，
(sparkle)自4/18(四)起，鯖魚L 每公斤調漲30元 一箱價格為1040元(sparkle)
造成不便，尚請海涵見諒"
User,鳳山/懂吃五甲店(2TRDHT000),2024/04/22,11:26:02, 明天麻煩鯖魚四箱🙏
Account,林鈺婷,2024/04/22,11:30:49,貼圖已傳送
User,鳳山/懂吃五甲店(2TRDHT000),2024/05/09,12:00:58,明天麻煩四箱鯖魚🙏
Account,俐均,2024/05/09,12:07:17,貼圖已傳送
User,鳳山/懂吃五甲店(2TRDHT000),2024/05/28,20:14:25,明天麻煩4箱鯖魚 感謝🙏
Account,自動回應訊息,2024/05/28,20:14:25,貼圖已傳送
Account,自動回應訊息,2024/05/28,20:14:25,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳳山/懂吃五甲店(2TRDHT000),2024/05/29,14:21:43,"你好：
幫我送玉米粒1K/包   幫我送5包 "
Account,林鈺婷,2024/05/29,14:23:58,貼圖已傳送
User,鳳山/懂吃五甲店(2TRDHT000),2024/06/11,12:08:17,"你好：
幫我送玉米粒1K/包   幫我送5包 "
User,鳳山/懂吃五甲店(2TRDHT000),2024/06/11,12:08:37,明天謝謝😊
Account,俐均,2024/06/11,12:09:03,貼圖已傳送
User,鳳山/懂吃五甲店(2TRDHT000),2024/06/17,11:31:30,麻煩明天4箱鯖魚 感謝
Account,林鈺婷,2024/06/17,11:34:55,貼圖已傳送
