帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:15
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,高樹/鴨肉琴(UBF000000),2024/01/16,14:32:07,星期四一箱鹹魚
Account,林鈺婷,2024/01/16,14:32:12,貼圖已傳送
User,高樹/鴨肉琴(UBF000000),2024/02/18,16:17:56,明天一箱鹹魚
Account,自動回應訊息,2024/02/18,16:17:57,貼圖已傳送
Account,自動回應訊息,2024/02/18,16:17:57,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,高樹/鴨肉琴(UBF000000),2024/02/18,16:18:21,明天一箱鹹魚
Account,自動回應訊息,2024/02/18,16:18:21,貼圖已傳送
Account,自動回應訊息,2024/02/18,16:18:21,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/02/18,23:05:03,貼圖已傳送
User,高樹/鴨肉琴(UBF000000),2024/02/28,13:21:00,明天我要一箱鹹魚
User,高樹/鴨肉琴(UBF000000),2024/02/28,14:03:32,明天我要一箱鹹魚
Account,林鈺婷,2024/02/28,14:59:12,貼圖已傳送
User,高樹/鴨肉琴(UBF000000),2024/03/13,11:10:27,星期四我要一箱鹹魚
Account,林鈺婷,2024/03/13,11:18:24,貼圖已傳送
User,高樹/鴨肉琴(UBF000000),2024/03/24,09:24:42,星期一一箱鹹魚
Account,自動回應訊息,2024/03/24,09:24:43,貼圖已傳送
Account,自動回應訊息,2024/03/24,09:24:43,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,高樹/鴨肉琴(UBF000000),2024/04/10,14:04:16,明天一箱鹹魚
Account,俐均,2024/04/10,14:04:22,貼圖已傳送
User,高樹/鴨肉琴(UBF000000),2024/04/24,15:10:23,明天一箱鹹魚
Account,俐均,2024/04/24,15:19:22,貼圖已傳送
User,高樹/鴨肉琴(UBF000000),2024/05/13,15:45:09,星期四一箱鹹魚
Account,俐均,2024/05/13,16:02:41,貼圖已傳送
User,高樹/鴨肉琴(UBF000000),2024/05/25,17:52:36,星期一一箱鹹魚
Account,自動回應訊息,2024/05/25,17:52:37,貼圖已傳送
Account,自動回應訊息,2024/05/25,17:52:37,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,高樹/鴨肉琴(UBF000000),2024/06/12,13:11:01,明天一箱鹹魚
Account,俐均,2024/06/12,13:54:58,貼圖已傳送
User,高樹/鴨肉琴(UBF000000),2024/06/25,08:37:03,星期四一箱鹹魚
Account,俐均,2024/06/25,11:13:22,貼圖已傳送
User,高樹/鴨肉琴(UBF000000),2024/06/26,16:43:13,的你們有大隻的秋刀魚嗎
