帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:20
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,Yue(大寮香檳烤鴨燒臘便當),2024/11/05,14:19:55,你好
User,Yue(大寮香檳烤鴨燒臘便當),2024/11/05,14:20:06,我是香檳烤鴨後庒店
User,Yue(大寮香檳烤鴨燒臘便當),2024/11/05,14:20:20,今天你們送來的鯖魚能退回去嗎
User,Yue(大寮香檳烤鴨燒臘便當),2024/11/05,14:20:25,我們沒有用這麼大的喔！
Account,林鈺婷,2024/11/05,14:21:13,您好~請問是送錯貨嗎?
User,Yue(大寮香檳烤鴨燒臘便當),2024/11/05,14:21:19,原本訂的都是固定6k/900的
User,Yue(大寮香檳烤鴨燒臘便當),2024/11/05,14:21:30,今天來1440的太大了
Account,林鈺婷,2024/11/05,14:22:02,不好意思，因為我看資料，今天送過去的跟之前是一樣的規格的
Account,林鈺婷,2024/11/05,14:28:50,您好~剛剛有電話聯絡，那我們暫時不收回，下次如果需要更改再跟我們說，謝謝
User,Yue(大寮香檳烤鴨燒臘便當),2024/11/05,14:30:26,👌
User,Yue(大寮香檳烤鴨燒臘便當),2024/11/05,14:30:39,沒問題了剛剛他接電話也沒聽清楚
User,Yue(大寮香檳烤鴨燒臘便當),2024/11/05,14:31:19,你們蒲燒腹排
User,Yue(大寮香檳烤鴨燒臘便當),2024/11/05,14:31:24,有圖可以看看嗎
Account,俐均,2024/11/05,14:34:31,照片已傳送
