帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:13
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2025/04/22,14:15:03,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2025/04/22,14:15:03,"賴何昀憑歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,大社/阿帕碳烤(8QWDWN000),2025/04/22,14:15:09,貼圖已傳送
Account,林鈺婷,2025/04/22,14:15:17,老闆娘您好~
Account,林鈺婷,2025/04/22,14:15:34,"988 DM目錄，點擊網址即可查看
https://drive.google.com/drive/folders/18SBRHVA4OTdRrkUHVqYVSsOihtwMkODA?usp=sharing"
Account,林鈺婷,2025/04/22,14:15:42,這是我們的DM可以參考看看~
Account,林鈺婷,2025/04/22,14:15:57,戎的魚店官網的商品也有，可以另外報價給您
User,大社/阿帕碳烤(8QWDWN000),2025/04/22,14:16:21,好 我看一下
User,大社/阿帕碳烤(8QWDWN000),2025/04/23,20:46:14,"你好 想請問明天大概幾點貨會送到？我怕司機來我還在休息
請司機到了打我先生的電話
0930137607 江先生
高雄市大社區中山路189號
（阿帕碳烤吐司）"
Account,自動回應訊息,2025/04/23,20:46:15,貼圖已傳送
Account,自動回應訊息,2025/04/23,20:46:15,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2025/04/24,08:47:24,"老闆娘好
請問要幫您送什麼貨呢?"
Account,林鈺婷,2025/04/24,08:49:06,老闆娘您好~今天帶雨傘旗魚腹肉給您參考
User,大社/阿帕碳烤(8QWDWN000),2025/04/25,04:25:21,"你好請問如果每次我都跟你們叫10箱，1.要提早幾天跟你們叫貨？2.會不會有缺貨的問題？3.有在代工切塊嗎？（像圖片一樣的大小 厚度2-3公分）4.魚皮的部分可以少一點？5.跟你們長期合作價錢能再談？

😅因為早上我都在休息，如果要用電話談 可以下午一點過後打0976465005  謝謝"
Account,自動回應訊息,2025/04/25,04:25:22,貼圖已傳送
Account,自動回應訊息,2025/04/25,04:25:22,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
