帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:11
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,鹽埔/御香園(MVMUQ0000),2024/01/07,08:58:21,照片已傳送
Account,自動回應訊息,2024/01/07,08:58:22,貼圖已傳送
Account,自動回應訊息,2024/01/07,08:58:22,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/01/07,23:36:15,老闆娘好，肉魚還是缺貨中
User,鹽埔/御香園(MVMUQ0000),2024/01/22,08:33:41,照片已傳送
Account,林鈺婷,2024/01/22,08:51:47,貼圖已傳送
User,鹽埔/御香園(MVMUQ0000),2024/01/27,16:20:06,"1. 感謝2023年貴公司與
     御香園的合作，願未
     來往後貴公司的貨源
     充足與品質穩定，合
     作愉快！
2. 2023年歲末“尾牙”貴  
     公司有意願讚助嗎？

"
Account,自動回應訊息,2024/01/27,16:20:06,貼圖已傳送
Account,自動回應訊息,2024/01/27,16:20:06,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鹽埔/御香園(MVMUQ0000),2024/02/04,14:31:02,照片已傳送
Account,自動回應訊息,2024/02/04,14:31:03,貼圖已傳送
Account,自動回應訊息,2024/02/04,14:31:03,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鹽埔/御香園(MVMUQ0000),2024/02/05,13:05:13,請問一下你們今天沒送貨嗎我昨天有叫呢
Account,俐均,2024/02/05,13:40:08,"老闆娘您好
今天有送喔"
User,鹽埔/御香園(MVMUQ0000),2024/02/21,15:07:46,照片已傳送
Account,林鈺婷,2024/02/21,15:07:57,貼圖已傳送
User,鹽埔/御香園(MVMUQ0000),2024/03/03,12:00:31,照片已傳送
Account,自動回應訊息,2024/03/03,12:00:32,貼圖已傳送
Account,自動回應訊息,2024/03/03,12:00:32,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/03/03,19:36:02,老闆娘好，請問是紅斑魚2箱嗎？
User,鹽埔/御香園(MVMUQ0000),2024/03/03,21:26:21,是的
Account,自動回應訊息,2024/03/03,21:26:21,貼圖已傳送
Account,自動回應訊息,2024/03/03,21:26:21,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/03/03,21:45:03,好的
User,鹽埔/御香園(MVMUQ0000),2024/03/17,08:37:36,照片已傳送
Account,自動回應訊息,2024/03/17,08:37:36,貼圖已傳送
Account,自動回應訊息,2024/03/17,08:37:36,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,鹽埔/御香園(MVMUQ0000),2024/03/18,07:06:59,.今天鹹魚4箱
