帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:18
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2025/05/21,12:39:42,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2025/05/21,12:39:42,"蘇金鳳歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,鳥松/尚品快餐(GQDH00000),2025/05/21,12:40:24,本館路尚品便當
Account,☆羅惠君☆,2025/05/21,12:41:41,"老闆娘您好~
https://drive.google.com/drive/folders/18SBRHVA4OTdRrkUHVqYVSsOihtwMkODA
這是我們的DM可以參考看看，謝謝
"
User,鳥松/尚品快餐(GQDH00000),2025/05/28,16:21:42,明天送肉魚一件
Account,☆羅惠君☆,2025/05/28,16:22:10,貼圖已傳送
Account,林鈺婷,2025/05/28,17:25:43,老闆娘您好~幫您送中國的 價格一箱便宜100元 一箱1400元可以嗎?
User,鳥松/尚品快餐(GQDH00000),2025/05/29,01:19:18,下星期一在送肉魚，要越南的肉魚
Account,自動回應訊息,2025/05/29,01:19:18,貼圖已傳送
Account,自動回應訊息,2025/05/29,01:19:18,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2025/05/29,08:42:12,"老闆娘好不好意思
目前越南的還沒有到貨"
User,鳥松/尚品快餐(GQDH00000),2025/05/29,15:09:12,等有貨在送
User,鳥松/尚品快餐(GQDH00000),2025/05/29,15:09:31,貼圖已傳送
User,鳥松/尚品快餐(GQDH00000),2025/06/04,14:44:59,貼圖已傳送
User,鳥松/尚品快餐(GQDH00000),2025/06/08,15:52:33,鹹魚15尾
Account,林鈺婷,2025/06/09,08:30:40,老闆娘早~明天幫您送過去喔
User,鳥松/尚品快餐(GQDH00000),2025/06/12,14:54:32,不用
User,鳥松/尚品快餐(GQDH00000),2025/06/16,14:35:50,請問有越南的肉魚嗎？
Account,俐均,2025/06/16,14:43:52,"老闆娘好
越南肉魚剩180/200的規格一箱1800元"
User,鳥松/尚品快餐(GQDH00000),2025/06/16,15:36:31,那太大了，有白北魚，比目魚，可拿來看嗎
Account,俐均,2025/06/16,15:40:59,老闆娘請問白北魚是白帶魚嗎?
Account,俐均,2025/06/16,15:55:03,老闆娘我們沒有白北魚
User,鳥松/尚品快餐(GQDH00000),2025/06/16,16:15:27,上次金線魚沒有很鮮，拿比目魚，中和大來看看
Account,俐均,2025/06/16,16:20:26,貼圖已傳送
User,鳥松/尚品快餐(GQDH00000),2025/06/16,16:30:54,貼圖已傳送
