帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:15
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,左營/將太(RW0000001),2024/01/01,22:22:36,青魚3件
Account,自動回應訊息,2024/01/01,22:22:37,貼圖已傳送
Account,自動回應訊息,2024/01/01,22:22:37,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/01/01,23:10:38,謝謝老闆，星期三送去
Account,林鈺婷,2024/01/02,14:29:02,老闆明天過去方便一起收上次的貨款嗎?
User,左營/將太(RW0000001),2024/01/10,08:22:17,青魚3件
Account,林鈺婷,2024/01/10,08:30:16,貼圖已傳送
User,左營/將太(RW0000001),2024/01/18,21:50:40,青魚3件
Account,自動回應訊息,2024/01/18,21:50:41,貼圖已傳送
Account,自動回應訊息,2024/01/18,21:50:41,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/將太(RW0000001),2024/01/28,20:52:40,青魚3件
Account,自動回應訊息,2024/01/28,20:52:40,貼圖已傳送
Account,自動回應訊息,2024/01/28,20:52:40,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/將太(RW0000001),2024/02/13,19:50:13,青魚3件
Account,自動回應訊息,2024/02/13,19:50:13,"(love letter)02/08(四)-02/13(二)春節連假期間，休假6天，暫無專人服務
(telephone)如有緊急問題請聯絡 王經理 0988001988  
(blue check mark)訂單將會在2/14(三)陸續為您安排出貨"
User,左營/將太(RW0000001),2024/02/22,21:32:31,青魚3件
Account,自動回應訊息,2024/02/22,21:32:31,貼圖已傳送
Account,自動回應訊息,2024/02/22,21:32:31,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/將太(RW0000001),2024/03/03,23:14:18,青魚3件
Account,自動回應訊息,2024/03/03,23:14:18,貼圖已傳送
Account,自動回應訊息,2024/03/03,23:14:18,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/將太(RW0000001),2024/03/11,02:09:28,青魚3件
Account,自動回應訊息,2024/03/11,02:09:29,貼圖已傳送
Account,自動回應訊息,2024/03/11,02:09:29,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/將太(RW0000001),2024/03/20,02:34:15,青魚3件
Account,自動回應訊息,2024/03/20,02:34:15,貼圖已傳送
Account,自動回應訊息,2024/03/20,02:34:15,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,左營/將太(RW0000001),2024/03/26,14:14:10,青魚3件
Account,俐均,2024/03/26,14:14:14,貼圖已傳送
User,左營/將太(RW0000001),2024/04/02,14:01:54,青魚3件
Account,俐均,2024/04/02,14:07:01,貼圖已傳送
User,左營/將太(RW0000001),2024/04/11,15:27:15,青魚3件
Account,林鈺婷,2024/04/11,15:27:58,貼圖已傳送
User,左營/將太(RW0000001),2024/04/18,14:04:50,青魚3件
Account,俐均,2024/04/18,14:04:55,貼圖已傳送
User,左營/將太(RW0000001),2024/04/26,01:48:20,青魚3件
Account,自動回應訊息,2024/04/26,01:48:21,貼圖已傳送
Account,自動回應訊息,2024/04/26,01:48:21,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,左營/將太(RW0000001),2024/05/05,22:36:54,青魚3件
Account,自動回應訊息,2024/05/05,22:36:54,貼圖已傳送
Account,自動回應訊息,2024/05/05,22:36:54,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,左營/將太(RW0000001),2024/05/14,21:36:22,青魚3件
Account,自動回應訊息,2024/05/14,21:36:23,貼圖已傳送
Account,自動回應訊息,2024/05/14,21:36:23,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,左營/將太(RW0000001),2024/05/23,21:22:42,青魚3件
Account,自動回應訊息,2024/05/23,21:22:42,貼圖已傳送
Account,自動回應訊息,2024/05/23,21:22:42,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,左營/將太(RW0000001),2024/06/02,22:03:26,青魚3件
Account,自動回應訊息,2024/06/02,22:03:26,貼圖已傳送
Account,自動回應訊息,2024/06/02,22:03:26,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,左營/將太(RW0000001),2024/06/13,07:32:36,青魚3件
Account,自動回應訊息,2024/06/13,07:32:37,貼圖已傳送
Account,自動回應訊息,2024/06/13,07:32:37,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2024/06/13,07:51:51,"老闆您好
請問有急用嗎？
星期五幫您送"
User,左營/將太(RW0000001),2024/06/23,17:33:02,青魚3件
Account,自動回應訊息,2024/06/23,17:33:03,貼圖已傳送
