帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:17
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,萬丹/小舅子炒飯(VRYTZ0000),2024/01/02,05:25:07,鯖魚一箱謝謝您。
Account,自動回應訊息,2024/01/02,05:25:08,貼圖已傳送
Account,自動回應訊息,2024/01/02,05:25:08,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,萬丹/小舅子炒飯(VRYTZ0000),2024/01/02,12:32:26,你好我是萬丹小舅子炒飯，請問鯖魚今天有送嗎？
Account,林鈺婷,2024/01/02,12:34:40,今天有幫您送過去喔
User,萬丹/小舅子炒飯(VRYTZ0000),2024/01/02,12:36:28,好，謝謝您，我9點等到現在。
Account,林鈺婷,2024/01/02,12:41:19,不好意思~司機快到了
Account,林鈺婷,2024/01/02,12:41:37,因為連假後貨量比較多，不好意思久等了
User,萬丹/小舅子炒飯(VRYTZ0000),2024/01/02,12:42:01,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2024/01/18,14:01:51,明天鯖魚一箱。謝謝
Account,林鈺婷,2024/01/18,14:02:20,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2024/02/22,11:33:48,2月23日，鯖魚一箱。感恩
Account,俐均,2024/02/22,11:33:54,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2024/03/18,14:37:22,明天鯖魚一箱謝謝
Account,俐均,2024/03/18,14:42:42,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2024/04/11,15:05:44,明天鯖魚一箱。謝謝
Account,俐均,2024/04/11,15:38:54,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2024/05/20,14:52:25,   明天鯖魚一箱謝謝您
Account,俐均,2024/05/20,14:56:38,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2024/06/13,14:14:01,"香茅檸檬腿排多少錢？
明天要鯖魚一箱謝謝您"
Account,俐均,2024/06/13,14:15:07,"老闆您好
香茅檸檬腿排880元"
User,萬丹/小舅子炒飯(VRYTZ0000),2024/06/13,14:16:16,也要ㄧ箱感恩
Account,俐均,2024/06/13,14:16:30,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2024/07/02,07:07:36,鯖魚一箱。謝謝您
Account,自動回應訊息,2024/07/02,07:07:37,貼圖已傳送
Account,自動回應訊息,2024/07/02,07:07:37,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,萬丹/小舅子炒飯(VRYTZ0000),2024/07/02,11:56:34,請問我這裡今天有出貨嗎？
Account,俐均,2024/07/02,11:56:48,"老闆好
有的"
User,萬丹/小舅子炒飯(VRYTZ0000),2024/08/01,12:50:20,星期五鯖魚一箱。謝謝您
Account,俐均,2024/08/01,12:53:07,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2024/09/09,14:09:17,ㄧ箱鯖魚謝謝您
Account,林鈺婷,2024/09/09,14:09:58,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2024/09/13,21:58:36,明天，休息喔！
Account,自動回應訊息,2024/09/13,21:58:37,貼圖已傳送
Account,自動回應訊息,2024/09/13,21:58:37,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,萬丹/小舅子炒飯(VRYTZ0000),2024/10/21,17:19:34,鯖魚一箱謝謝您
Account,俐均,2024/10/21,18:09:51,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2024/10/22,09:58:57,我是小舅子炒飯請問鯖魚今天有出貨嗎？
Account,林鈺婷,2024/10/22,10:10:10,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2024/10/22,11:02:37,今天店休，麻煩告知司機送去隔壁村長辦公處。謝謝您
Account,林鈺婷,2024/10/22,11:07:24,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2024/11/18,14:55:51,鯖魚一箱謝謝您
Account,林鈺婷,2024/11/18,14:56:42,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2024/11/18,15:01:32,對了，還是送村長服務處。謝謝
Account,林鈺婷,2024/11/18,15:02:27,請問有地址嗎?
User,萬丹/小舅子炒飯(VRYTZ0000),2024/11/18,15:04:04,司機知道，在我店隔兩間。謝謝
Account,林鈺婷,2024/11/18,15:07:47,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2024/12/23,16:50:09,明天要鯖魚一箱謝謝。還是送到村長辦公處。
Account,林鈺婷,2024/12/23,16:55:18,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2025/01/13,12:24:15,明天要鯖魚一箱。謝謝您
Account,林鈺婷,2025/01/13,12:26:22,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2025/02/24,11:31:21,明天鯖魚一箱謝謝
Account,林鈺婷,2025/02/24,11:31:51,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2025/03/08,08:40:19,影片已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2025/03/31,10:00:35,明天鯖魚一箱謝謝您
Account,林鈺婷,2025/03/31,10:03:39,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2025/04/24,11:16:44,明天鯖魚一箱感恩
Account,☆羅惠君☆,2025/04/24,11:18:13,貼圖已傳送
User,萬丹/小舅子炒飯(VRYTZ0000),2025/05/22,21:17:35,明天鯖魚2箱謝謝
Account,自動回應訊息,2025/05/22,21:17:35,貼圖已傳送
Account,自動回應訊息,2025/05/22,21:17:35,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,萬丹/小舅子炒飯(VRYTZ0000),2025/06/23,20:35:16,明天鯖魚一箱謝謝您
Account,自動回應訊息,2025/06/23,20:35:17,貼圖已傳送
