帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:14
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/02/23,12:35:02,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/02/23,12:35:02,"阿真辣媽歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,新興/劉江-林森店(XR12XN000),2024/02/23,12:35:16,貼圖已傳送
Account,俐均,2024/02/23,12:36:00,老闆娘您好
User,新興/劉江-林森店(XR12XN000),2024/02/25,15:17:03,明天不用
Account,自動回應訊息,2024/02/25,15:17:04,貼圖已傳送
Account,自動回應訊息,2024/02/25,15:17:04,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,新興/劉江-林森店(XR12XN000),2024/02/25,15:17:10,貼圖已傳送
Account,自動回應訊息,2024/02/25,15:17:11,貼圖已傳送
Account,自動回應訊息,2024/02/25,15:17:11,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,新興/劉江-林森店(XR12XN000),2024/02/28,22:38:39,星期五要送 鯖魚 五箱劉江便當，高雄市新與区林森一路31号
Account,自動回應訊息,2024/02/28,22:38:39,貼圖已傳送
Account,自動回應訊息,2024/02/28,22:38:39,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,新興/劉江-林森店(XR12XN000),2024/02/29,14:36:31,星期五要送 鯖魚 五箱劉江便當，高雄市新與区林森一路31号
Account,林鈺婷,2024/02/29,14:37:16,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/03/03,14:57:52,明天不用
Account,自動回應訊息,2024/03/03,14:57:52,貼圖已傳送
Account,自動回應訊息,2024/03/03,14:57:52,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,新興/劉江-林森店(XR12XN000),2024/03/05,14:03:18,5箱鲭魚
Account,俐均,2024/03/05,14:10:58,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/03/10,16:03:01,明天不用
Account,自動回應訊息,2024/03/10,16:03:02,貼圖已傳送
Account,自動回應訊息,2024/03/10,16:03:02,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,新興/劉江-林森店(XR12XN000),2024/03/12,13:34:39,鲭魚5箱
Account,俐均,2024/03/12,14:01:34,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/03/17,16:16:27,耍
Account,自動回應訊息,2024/03/17,16:16:28,貼圖已傳送
Account,自動回應訊息,2024/03/17,16:16:28,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,新興/劉江-林森店(XR12XN000),2024/03/17,16:16:40,鲭魚5箱
Account,自動回應訊息,2024/03/17,16:16:40,貼圖已傳送
Account,自動回應訊息,2024/03/17,16:16:40,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,新興/劉江-林森店(XR12XN000),2024/03/21,13:21:08,靖魚5箱
Account,俐均,2024/03/21,13:22:14,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/03/21,15:16:47,不是已經傳給你們了明天一定要送
Account,俐均,2024/03/21,15:18:05,"老闆娘您好
我們有固定群發訊息
若您已有下訂,可以不用理會此訊息
謝謝您"
User,新興/劉江-林森店(XR12XN000),2024/03/26,15:18:49,靖魚5箱
Account,俐均,2024/03/26,15:19:42,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/03/31,16:06:43,5箱鲭魚
Account,自動回應訊息,2024/03/31,16:06:44,貼圖已傳送
Account,自動回應訊息,2024/03/31,16:06:44,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新興/劉江-林森店(XR12XN000),2024/04/02,14:22:00,5箱鲭魚
Account,俐均,2024/04/02,14:26:27,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/04/11,14:45:19,5箱鲭魚
Account,俐均,2024/04/11,14:57:00,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/04/16,14:34:09,鲭魚10箱
Account,林鈺婷,2024/04/16,14:34:16,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/05/05,16:29:32,5箱
Account,自動回應訊息,2024/05/05,16:29:32,貼圖已傳送
Account,自動回應訊息,2024/05/05,16:29:32,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新興/劉江-林森店(XR12XN000),2024/05/05,16:29:49,林森一路31号
Account,自動回應訊息,2024/05/05,16:29:49,貼圖已傳送
Account,自動回應訊息,2024/05/05,16:29:49,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新興/劉江-林森店(XR12XN000),2024/05/12,16:40:31,5箱林森 一路31號 劉江便當
Account,自動回應訊息,2024/05/12,16:40:31,貼圖已傳送
Account,自動回應訊息,2024/05/12,16:40:31,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新興/劉江-林森店(XR12XN000),2024/05/16,14:18:32,5箱
Account,俐均,2024/05/16,14:18:51,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/05/23,14:36:11,5箱
Account,林鈺婷,2024/05/23,14:45:49,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/05/30,13:11:44,明天鯖魚5箱
Account,俐均,2024/05/30,14:02:39,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/06/04,14:06:41,5箱
Account,俐均,2024/06/04,14:07:08,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/06/06,14:34:27,5箱
Account,俐均,2024/06/06,14:34:44,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/06/13,14:13:43,5箱
Account,俐均,2024/06/13,14:13:51,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/06/20,14:56:09,5箱
Account,林鈺婷,2024/06/20,15:11:02,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/06/25,14:41:21,不用
Account,俐均,2024/06/25,14:44:57,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/06/27,14:03:26,5箱
Account,俐均,2024/06/27,14:03:34,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/06/30,16:27:41,不用
Account,自動回應訊息,2024/06/30,16:27:41,貼圖已傳送
Account,自動回應訊息,2024/06/30,16:27:41,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新興/劉江-林森店(XR12XN000),2024/07/02,15:12:39,5箱
Account,俐均,2024/07/02,15:12:47,貼圖已傳送
User,新興/劉江-林森店(XR12XN000),2024/07/07,16:23:37,5箱
Account,自動回應訊息,2024/07/07,16:23:38,貼圖已傳送
Account,自動回應訊息,2024/07/07,16:23:38,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
