帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:12
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,內埔/李記快餐(XRDH00000),2024/01/03,14:43:46,"'
青花1箱
白花1箱
鹹魚一箱
"
Account,俐均,2024/01/03,14:47:35,貼圖已傳送
User,內埔/李記快餐(XRDH00000),2024/01/03,18:09:42,"青花改白花 
等於白花兩箱鹹魚一箱"
User,內埔/李記快餐(XRDH00000),2024/01/03,18:09:48,了解嗎
Account,王振華,2024/01/04,00:10:11,貼圖已傳送
User,內埔/李記快餐(XRDH00000),2024/01/04,07:58:03,貼圖已傳送
Account,自動回應訊息,2024/01/04,07:58:04,貼圖已傳送
Account,自動回應訊息,2024/01/04,07:58:04,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,內埔/李記快餐(XRDH00000),2024/01/07,14:57:27,鹹魚一箱
Account,自動回應訊息,2024/01/07,14:57:27,貼圖已傳送
Account,自動回應訊息,2024/01/07,14:57:27,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,內埔/李記快餐(XRDH00000),2024/01/14,14:53:22,鹹魚一箱
Account,自動回應訊息,2024/01/14,14:53:22,貼圖已傳送
Account,自動回應訊息,2024/01/14,14:53:22,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,內埔/李記快餐(XRDH00000),2024/01/21,19:44:39,"'
青花1箱
白花1箱
鹹魚一箱
"
Account,自動回應訊息,2024/01/21,19:44:39,貼圖已傳送
Account,自動回應訊息,2024/01/21,19:44:39,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,內埔/李記快餐(XRDH00000),2024/01/24,17:44:34,鹹魚一箱
Account,林鈺婷,2024/01/24,17:47:18,貼圖已傳送
User,內埔/李記快餐(XRDH00000),2024/01/28,18:25:44,"'
青花1箱
白花1箱
鹹魚一箱
"
Account,自動回應訊息,2024/01/28,18:25:45,貼圖已傳送
Account,自動回應訊息,2024/01/28,18:25:45,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,內埔/李記快餐(XRDH00000),2024/02/04,19:08:39,"'
青花1箱
白花1箱
鹹魚2箱
"
Account,自動回應訊息,2024/02/04,19:08:39,貼圖已傳送
Account,自動回應訊息,2024/02/04,19:08:39,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,內埔/李記快餐(XRDH00000),2024/02/18,19:35:43,"'
青花1箱
白花1箱
鹹魚1箱
"
Account,自動回應訊息,2024/02/18,19:35:44,貼圖已傳送
Account,自動回應訊息,2024/02/18,19:35:44,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,內埔/李記快餐(XRDH00000),2024/02/28,14:40:50,"'
青花1箱
白花1箱
鹹魚1箱
還有兩包甜玉米"
Account,林鈺婷,2024/02/28,14:55:45,貼圖已傳送
User,內埔/李記快餐(XRDH00000),2024/03/03,19:51:04,"'
鹹魚1箱
"
Account,自動回應訊息,2024/03/03,19:51:05,貼圖已傳送
Account,自動回應訊息,2024/03/03,19:51:05,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,內埔/李記快餐(XRDH00000),2024/03/10,19:42:36,請問一下你們的玉米一箱裡面有幾包？
Account,自動回應訊息,2024/03/10,19:42:36,貼圖已傳送
Account,自動回應訊息,2024/03/10,19:42:36,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,內埔/李記快餐(XRDH00000),2024/03/10,19:42:48,是多少？
Account,自動回應訊息,2024/03/10,19:42:48,貼圖已傳送
Account,自動回應訊息,2024/03/10,19:42:48,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,內埔/李記快餐(XRDH00000),2024/03/10,19:45:16,"'
青花1箱
白花1箱
鹹魚1箱
還有4包甜玉米"
Account,自動回應訊息,2024/03/10,19:45:16,貼圖已傳送
Account,自動回應訊息,2024/03/10,19:45:16,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/03/10,22:56:17,老闆娘好，玉米粒一箱10包，600元
User,內埔/李記快餐(XRDH00000),2024/03/10,23:43:50,那玉米來一箱
Account,自動回應訊息,2024/03/10,23:43:51,貼圖已傳送
Account,自動回應訊息,2024/03/10,23:43:51,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,內埔/李記快餐(XRDH00000),2024/03/24,19:49:38,"'
青花1箱
白花1箱
鹹魚1箱
"
Account,自動回應訊息,2024/03/24,19:49:39,貼圖已傳送
Account,自動回應訊息,2024/03/24,19:49:39,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
Account,林鈺婷,2024/03/25,08:53:46,老闆娘不好意思~我們青花菜小包裝的缺貨，先幫您送散裝的方便嗎?
User,內埔/李記快餐(XRDH00000),2024/03/25,10:14:50,散裝的多少？
Account,林鈺婷,2024/03/25,10:22:35,散裝的一箱500元喔
User,內埔/李記快餐(XRDH00000),2024/03/27,21:32:50,鹹魚一箱
Account,自動回應訊息,2024/03/27,21:32:51,貼圖已傳送
Account,自動回應訊息,2024/03/27,21:32:51,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,內埔/李記快餐(XRDH00000),2024/03/31,19:29:18,"'
青花1箱
白花1箱
鹹魚1箱
"
Account,自動回應訊息,2024/03/31,19:29:18,貼圖已傳送
Account,自動回應訊息,2024/03/31,19:29:18,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,內埔/李記快餐(XRDH00000),2024/04/02,21:18:29,你們的海苔柳葉魚多少？
Account,自動回應訊息,2024/04/02,21:18:29,貼圖已傳送
Account,自動回應訊息,2024/04/02,21:18:29,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2024/04/02,23:23:29,老闆娘好，海苔柳葉魚一包一公斤180元，購二包一包175元，購三包一包170元，購四包一包165元
User,內埔/李記快餐(XRDH00000),2024/04/03,00:17:25,好的了解
Account,自動回應訊息,2024/04/03,00:17:26,貼圖已傳送
Account,自動回應訊息,2024/04/03,00:17:26,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,內埔/李記快餐(XRDH00000),2024/04/09,14:03:24,了解
Account,俐均,2024/04/09,14:05:26,貼圖已傳送
User,內埔/李記快餐(XRDH00000),2024/04/10,14:44:09,"'
青花1箱
白花1箱
鹹魚1箱
"
Account,俐均,2024/04/10,14:44:13,貼圖已傳送
User,內埔/李記快餐(XRDH00000),2024/04/10,21:50:40,"'
青花2箱
白花1箱
鹹魚1箱
"
Account,自動回應訊息,2024/04/10,21:50:40,貼圖已傳送
Account,自動回應訊息,2024/04/10,21:50:40,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,內埔/李記快餐(XRDH00000),2024/04/10,21:50:52,我有更改喔
Account,自動回應訊息,2024/04/10,21:50:53,貼圖已傳送
