帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:11
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,新興/小食袋(VG2000000),2024/01/09,17:45:29,鯖魚兩件
Account,林鈺婷,2024/01/09,17:45:42,貼圖已傳送
User,新興/小食袋(VG2000000),2024/01/24,17:09:53,鯖魚兩件
Account,俐均,2024/01/24,17:10:02,貼圖已傳送
User,新興/小食袋(VG2000000),2024/02/21,10:59:19,您好！請問你們黃金豬排目前價格
User,新興/小食袋(VG2000000),2024/02/21,11:00:11,照片已傳送
Account,林鈺婷,2024/02/21,11:00:13,"您好~我們目前有兩種
一種是厚切50片/箱和60片/箱 一箱都是1350元
另外一種是一箱50片 1250元"
Account,林鈺婷,2024/02/21,11:00:24,這個一箱是1350元
User,新興/小食袋(VG2000000),2024/02/21,11:00:56,1250有照片嗎?謝謝
Account,林鈺婷,2024/02/21,11:01:19,照片已傳送
Account,林鈺婷,2024/02/21,11:01:25,照片已傳送
User,新興/小食袋(VG2000000),2024/02/21,11:02:50,這外裝是不是牛皮紙盒
User,新興/小食袋(VG2000000),2024/02/21,11:05:15,廠商冠泓
Account,林鈺婷,2024/02/21,11:05:38,不是喔~是另外一間
User,新興/小食袋(VG2000000),2024/02/21,11:07:07,"'
那明天先送1350一件,另外請司機送1250樣本來一下，謝謝"
User,新興/小食袋(VG2000000),2024/02/21,11:07:37,鯖魚也一件
User,新興/小食袋(VG2000000),2024/02/21,11:07:39,謝謝
Account,林鈺婷,2024/02/21,11:12:06,貼圖已傳送
Account,俐均,2024/02/21,12:39:39,"老闆您好
請問有急用嗎?
星期五幫您送好嗎?"
User,新興/小食袋(VG2000000),2024/02/21,13:45:47,有點急！剛好另一間廠商一直缺貨想說趁這個時候調整一下！麻煩了
Account,俐均,2024/02/21,13:59:38,"老闆好的
跟主管說一下
明天幫您送去!

每次送貨是一.三.五
謝謝"
Account,俐均,2024/02/21,14:07:01,老闆請問要送50P還是60P?
User,新興/小食袋(VG2000000),2024/02/21,14:07:21,50的謝謝
Account,俐均,2024/02/21,14:08:21,貼圖已傳送
User,新興/小食袋(VG2000000),2024/03/05,17:33:56,鯖魚兩件 謝謝
Account,俐均,2024/03/05,17:34:07,貼圖已傳送
User,新興/小食袋(VG2000000),2024/03/14,12:27:00,豬排二件謝謝
Account,俐均,2024/03/14,12:27:52,貼圖已傳送
User,新興/小食袋(VG2000000),2024/03/21,12:55:27,豬排二件謝謝
Account,俐均,2024/03/21,12:55:36,貼圖已傳送
User,新興/小食袋(VG2000000),2024/03/29,18:39:34, 鯖魚兩件星期一送謝謝
Account,自動回應訊息,2024/03/29,18:39:35,貼圖已傳送
Account,自動回應訊息,2024/03/29,18:39:35,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新興/小食袋(VG2000000),2024/03/29,19:40:26,不好意思我要要改鯖魚一件豬排一件謝謝
Account,自動回應訊息,2024/03/29,19:40:26,貼圖已傳送
Account,自動回應訊息,2024/03/29,19:40:26,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2024/03/29,23:46:35,貼圖已傳送
User,新興/小食袋(VG2000000),2024/04/02,17:03:04,鯖魚一件豬排一件謝謝
Account,俐均,2024/04/02,17:03:11,貼圖已傳送
User,新興/小食袋(VG2000000),2024/04/08,17:20:19,豬排2件謝謝
Account,俐均,2024/04/08,17:24:43,貼圖已傳送
Account,俐均,2024/04/08,17:28:59,"老闆您好
請問有急用嗎?"
Account,俐均,2024/04/08,17:29:06,星期三幫您送好嗎?
User,新興/小食袋(VG2000000),2024/04/08,18:08:26,好
User,新興/小食袋(VG2000000),2024/04/12,11:18:57, 鯖魚兩件星期一送謝謝
Account,俐均,2024/04/12,11:25:26,貼圖已傳送
User,新興/小食袋(VG2000000),2024/04/17,18:21:59,豬排2件謝謝
Account,自動回應訊息,2024/04/17,18:21:59,貼圖已傳送
Account,自動回應訊息,2024/04/17,18:21:59,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,林鈺婷,2024/04/25,17:11:10,照片已傳送
User,新興/小食袋(VG2000000),2024/04/26,17:07:30,鯖魚一件豬排一件謝謝
Account,林鈺婷,2024/04/26,17:29:32,貼圖已傳送
User,新興/小食袋(VG2000000),2024/05/02,17:19:16,鯖魚一件豬排一件謝謝
Account,俐均,2024/05/02,17:19:44,貼圖已傳送
User,新興/小食袋(VG2000000),2024/05/07,17:19:10,豬排二件謝謝
Account,俐均,2024/05/07,17:19:39,貼圖已傳送
User,新興/小食袋(VG2000000),2024/05/10,18:33:10,"您好!我們是小食袋便當！

目前公司由商行轉為公司!開始使用統一發票!

請以后開立統一發票含統編

公司名稱：食袋大道有限公司

統一編號：93613052

謝謝"
Account,自動回應訊息,2024/05/10,18:33:11,貼圖已傳送
Account,自動回應訊息,2024/05/10,18:33:11,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2024/05/13,08:31:23,"老闆您好
稅要外加
謝謝您"
User,新興/小食袋(VG2000000),2024/05/13,18:56:11,鯖魚一件豬排一件謝謝
Account,自動回應訊息,2024/05/13,18:56:12,貼圖已傳送
Account,自動回應訊息,2024/05/13,18:56:12,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新興/小食袋(VG2000000),2024/05/20,19:01:22,鯖魚一件豬排二件謝謝
Account,自動回應訊息,2024/05/20,19:01:22,貼圖已傳送
Account,自動回應訊息,2024/05/20,19:01:22,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2024/05/21,08:37:53,"老闆您好
請問有急用嗎?
星期三幫您送去好嗎?"
User,新興/小食袋(VG2000000),2024/05/27,17:16:48,豬排二件謝謝
Account,俐均,2024/05/27,17:17:11,貼圖已傳送
Account,俐均,2024/05/27,17:32:59,"老闆娘您好
請問有急用嗎?
星期三幫您送好嗎?"
User,新興/小食袋(VG2000000),2024/06/03,18:23:31,鯖魚一件豬排一件謝謝
Account,自動回應訊息,2024/06/03,18:23:32,貼圖已傳送
Account,自動回應訊息,2024/06/03,18:23:32,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2024/06/04,08:33:27,"老闆您好
幫您送好嗎?
送店裡的路線是一.三.五
謝謝"
Account,俐均,2024/06/04,08:36:21,"老闆您好
明天幫您送好嗎?
送店裡的路線是一.三.五
謝謝"
User,新興/小食袋(VG2000000),2024/06/11,12:14:02,豬排再加一件謝謝
