帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:13
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/01/08,15:36:24,鑫園100/130兩箱，謝謝
Account,俐均,2024/01/08,15:40:38,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/01/16,15:29:54,豬肉片是台灣的嗎？
Account,林鈺婷,2024/01/16,15:30:41,豬肉片是台灣的喔，牛肉片和豬五花是進口的喔
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/01/18,08:19:28,鑫園100/130兩箱，豬肉片1包，謝謝
Account,自動回應訊息,2024/01/18,08:19:28,貼圖已傳送
Account,自動回應訊息,2024/01/18,08:19:28,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/01/29,15:34:29,鑫園100/130兩箱，謝謝
Account,林鈺婷,2024/01/29,15:34:38,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/02/05,15:50:32,鑫園100/130兩箱，玉米粒5包，謝謝
Account,俐均,2024/02/05,15:50:40,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/02/27,08:09:17,鑫園100/130一箱，玉米粒5包，，豬肉片1包，謝謝
Account,自動回應訊息,2024/02/27,08:09:18,貼圖已傳送
Account,自動回應訊息,2024/02/27,08:09:18,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/03/05,08:26:24,鑫園100/130兩箱，謝謝
Account,Mita💮(づ￣ ³￣)づ雅婷💓,2024/03/05,08:27:08,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/03/12,08:14:23,鑫園100/130一箱，玉米粒5包，謝謝
Account,自動回應訊息,2024/03/12,08:14:24,貼圖已傳送
Account,自動回應訊息,2024/03/12,08:14:24,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/03/14,08:32:08,鑫園100/130兩箱，謝謝
Account,林鈺婷,2024/03/14,08:39:23,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/03/25,15:17:36,鑫園100/130一箱，玉米粒5包，謝謝
Account,俐均,2024/03/25,15:20:36,"老闆娘您好
之前出的印度玉米粒缺貨
幫您送台灣的玉米粒好嗎?"
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/03/25,18:56:56,價格呢？
Account,自動回應訊息,2024/03/25,18:56:56,貼圖已傳送
Account,自動回應訊息,2024/03/25,18:56:56,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
Account,俐均,2024/03/25,22:46:37,一包65元
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/03/26,08:30:16,好~
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/04/01,16:04:19,鑫園100/130兩箱，謝謝
Account,俐均,2024/04/01,16:12:48,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/04/08,16:01:24,鑫園100/130一箱，玉米粒5包，謝謝
Account,俐均,2024/04/08,16:03:17,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/04/17,21:27:31,鑫園100/130一箱，玉米粒3包，謝謝
Account,自動回應訊息,2024/04/17,21:27:31,貼圖已傳送
Account,自動回應訊息,2024/04/17,21:27:31,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/04/24,22:04:50,鑫園100/130一箱，玉米粒5包，謝謝
Account,自動回應訊息,2024/04/24,22:04:51,貼圖已傳送
Account,自動回應訊息,2024/04/24,22:04:51,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/04/29,14:01:05,鑫園100/130一箱，玉米粒5包，謝謝
Account,俐均,2024/04/29,14:01:35,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/05/07,07:03:43,鑫園100/130兩箱，謝謝
Account,自動回應訊息,2024/05/07,07:03:44,貼圖已傳送
Account,自動回應訊息,2024/05/07,07:03:44,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/05/13,14:48:07,鑫園100/130兩箱，謝謝
Account,俐均,2024/05/13,14:50:24,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/05/22,14:48:01,鑫園100/130兩箱，謝謝
Account,俐均,2024/05/22,14:48:08,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/05/29,21:39:52,鑫園100/130兩箱，謝謝
Account,自動回應訊息,2024/05/29,21:39:53,貼圖已傳送
Account,自動回應訊息,2024/05/29,21:39:53,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/06/04,08:23:01,鑫園100/130兩箱，謝謝
Account,林鈺婷,2024/06/04,08:29:27,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/06/13,07:36:17,鑫園100/130兩箱，謝謝
Account,自動回應訊息,2024/06/13,07:36:17,貼圖已傳送
Account,自動回應訊息,2024/06/13,07:36:17,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/06/24,14:24:09,鑫園100/130兩箱，謝謝
Account,俐均,2024/06/24,14:24:49,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/07/01,14:28:59,鑫園100/130兩箱，謝謝
Account,俐均,2024/07/01,14:31:42,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/07/09,07:01:24,鑫園100/130兩箱，謝謝
Account,自動回應訊息,2024/07/09,07:01:25,貼圖已傳送
Account,自動回應訊息,2024/07/09,07:01:25,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/07/16,08:12:10,鑫園100/130兩箱，謝謝
Account,自動回應訊息,2024/07/16,08:12:11,貼圖已傳送
Account,自動回應訊息,2024/07/16,08:12:11,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/07/29,15:26:22,鑫園100/130兩箱，謝謝
Account,俐均,2024/07/29,16:02:58,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/08/12,14:50:25,鑫園100/130兩箱，謝謝
Account,林鈺婷,2024/08/12,14:56:42,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/08/21,14:59:51,鑫園100/130兩箱，謝謝
Account,林鈺婷,2024/08/21,15:00:52,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/09/02,15:22:40,鑫園100/130兩箱，謝謝
Account,林鈺婷,2024/09/02,15:23:32,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/09/15,17:15:49,鳥松，禮拜一，可以送嗎？
Account,自動回應訊息,2024/09/15,17:15:50,貼圖已傳送
Account,自動回應訊息,2024/09/15,17:15:50,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2024/09/15,20:52:37,老闆娘好，請司機安排看看，請問下午有休息時間嗎？
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/09/16,01:14:20,2：30-3：30休息
Account,自動回應訊息,2024/09/16,01:14:21,貼圖已傳送
Account,自動回應訊息,2024/09/16,01:14:21,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,林鈺婷,2024/09/16,08:47:09,請問一樣兩箱嗎?
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/09/19,08:11:37,今天幫我補送1箱鯖魚，謝謝
Account,自動回應訊息,2024/09/19,08:11:38,貼圖已傳送
Account,自動回應訊息,2024/09/19,08:11:38,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/09/25,13:19:03,鑫園100/130兩箱，謝謝
Account,林鈺婷,2024/09/25,14:16:08,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/10/07,14:07:52,鑫園100/130兩箱，謝謝
Account,林鈺婷,2024/10/07,14:09:20,貼圖已傳送
Account,俐均,2024/10/08,10:19:06,"老闆娘您好
鯖魚100 /130-5k缺貨
幫您送6k的好嗎？"
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/10/23,13:54:26,鑫園100/130兩箱，謝謝
Account,林鈺婷,2024/10/23,14:01:21,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/10/30,14:06:54,鑫園100/130兩箱，謝謝
Account,林鈺婷,2024/10/30,14:35:15,貼圖已傳送
Account,林鈺婷,2024/10/30,14:35:32,"老闆娘不好意思
如果明天遇颱風停班,幫您順延星期五送貨可以嗎?"
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/11/13,14:40:55,鑫園100/130兩箱，謝謝
Account,俐均,2024/11/13,15:41:26,"老闆娘好不好意思
目前100/130-5k缺貨中幫您換6k的好嗎?一箱是1440元"
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/11/13,15:57:46,那先拿1箱
Account,俐均,2024/11/13,15:58:08,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/11/18,16:49:12,鑫園100/130兩箱，謝謝
Account,林鈺婷,2024/11/18,16:54:46,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/11/28,09:01:21,鑫園100/130一箱，謝謝
Account,林鈺婷,2024/11/28,09:03:57,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/12/04,15:00:06,鑫園100/130一箱，謝謝
Account,林鈺婷,2024/12/04,15:05:21,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/12/06,14:38:59,魚肚有樣本可以看大小嗎？
Account,林鈺婷,2024/12/06,14:40:51,照片已傳送
Account,林鈺婷,2024/12/06,14:41:15,如果有需要也可以請司機帶過去給您看
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/12/06,14:44:37,好喔~謝謝
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/12/09,15:09:08,鑫園100/130一箱，謝謝
Account,林鈺婷,2024/12/09,15:09:54,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/12/16,13:37:09,鑫園100/130一箱，謝謝
Account,林鈺婷,2024/12/16,14:04:24,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/12/18,15:38:25,鑫園100/130一箱，謝謝
Account,林鈺婷,2024/12/18,16:13:04,貼圖已傳送
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/12/24,08:26:03,鑫園100/130一箱，謝謝
User,鳥松/鑫園辣子雞販(VMXYRZ000),2024/12/30,15:54:45,鑫園100/130一箱，謝謝
Account,林鈺婷,2024/12/30,15:57:02,貼圖已傳送
