帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:18
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/08/05,15:45:42,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/08/05,15:45:42,"秝彰歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,秝彰-FAGO 異法餐盒,2024/08/05,15:45:56,您好 我是剛剛打電話詢問鯖魚的 
User,秝彰-FAGO 異法餐盒,2024/08/05,15:46:00,先來留個言
User,秝彰-FAGO 異法餐盒,2024/08/05,15:46:03,貼圖已傳送
Account,林鈺婷,2024/08/05,15:46:19,您好~
Account,林鈺婷,2024/08/05,15:46:58,"這是我們的DM目錄可以參考看看
點擊網址即可查看
https://drive.google.com/drive/folders/18SBRHVA4OTdRrkUHVqYVSsOihtwMkODA?usp=sharing
"
User,秝彰-FAGO 異法餐盒,2024/08/05,15:47:28,好 謝謝！
User,秝彰-FAGO 異法餐盒,2024/08/05,15:48:59,"FAGO 異法餐盒
0978-832-353
左營區新庄仔路269號
沒有名片"
User,秝彰-FAGO 異法餐盒,2024/08/05,15:49:15,請問可以先叫一件4公斤規格100克的鯖魚嗎
User,秝彰-FAGO 異法餐盒,2024/08/05,15:49:24,付現結帳
Account,林鈺婷,2024/08/05,15:51:34,"老闆不好意思~剛剛電話中沒有跟您說清楚
我們鯖魚真空最小的是約140克±30克左右
裸裝的6公斤的是約100-130克左右"
User,秝彰-FAGO 異法餐盒,2024/08/05,17:04:59,好 那請問價格一樣嗎
Account,林鈺婷,2024/08/05,17:08:52,"一樣喔~真空４公斤／箱　９２０元
裸裝６公斤　１１７０元喔"
User,秝彰-FAGO 異法餐盒,2024/08/05,17:09:16,好！
User,秝彰-FAGO 異法餐盒,2024/08/05,17:09:21,那麻煩一件4公斤
Account,林鈺婷,2024/08/05,17:09:36,星期三幫您送過去方便嗎？
User,秝彰-FAGO 異法餐盒,2024/08/05,17:09:44,方便
Account,俐均,2024/08/06,11:50:59,貼圖已傳送
User,秝彰-FAGO 異法餐盒,2024/08/06,14:03:35,送鯖魚就好 謝謝
Account,俐均,2024/08/06,14:06:42,貼圖已傳送
User,秝彰-FAGO 異法餐盒,2024/08/06,18:24:24,請問你們要黑鱧魚嗎 或者什麼魚適合做成酸菜魚的
Account,自動回應訊息,2024/08/06,18:24:25,貼圖已傳送
Account,自動回應訊息,2024/08/06,18:24:25,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2024/08/07,00:26:47,老闆好，沒黑鱧魚，您可用鱸魚片
User,秝彰-FAGO 異法餐盒,2024/08/07,00:44:29,那我再問問看朋友
Account,自動回應訊息,2024/08/07,00:44:30,貼圖已傳送
Account,自動回應訊息,2024/08/07,00:44:30,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,秝彰-FAGO 異法餐盒,2024/08/07,02:17:58,麻煩順便一公斤鱸魚片 謝謝
Account,自動回應訊息,2024/08/07,02:17:58,貼圖已傳送
Account,自動回應訊息,2024/08/07,02:17:58,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,秝彰-FAGO 異法餐盒,2024/08/14,22:15:30,明天幫我送一件鯖魚謝謝
Account,自動回應訊息,2024/08/14,22:15:31,貼圖已傳送
Account,自動回應訊息,2024/08/14,22:15:31,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2024/08/15,08:45:52,"老闆好
請問有急用嗎?
星期五幫您送"
User,秝彰-FAGO 異法餐盒,2024/08/15,10:41:23,好 禮拜五 謝謝
Account,俐均,2024/08/15,11:20:20,貼圖已傳送
User,秝彰-FAGO 異法餐盒,2024/09/09,13:53:11,"不好意思 我需要開發票
禾彰餐飲有限公司
95435413"
Account,林鈺婷,2024/09/09,14:03:21,您好~請問是今天送苓雅店的也要發票嗎?
User,秝彰-FAGO 異法餐盒,2024/09/09,14:03:33,對
User,秝彰-FAGO 異法餐盒,2024/09/09,14:03:35,謝謝
Account,林鈺婷,2024/09/09,14:16:32,老闆不好意思~請問這兩天有訂貨嗎?
Account,林鈺婷,2024/09/09,14:16:53,因為剛剛查詢是沒有訂單
User,秝彰-FAGO 異法餐盒,2024/09/09,14:16:55,那我請員工訂 順便送謝謝
User,秝彰-FAGO 異法餐盒,2024/09/09,14:16:59,8月的
User,秝彰-FAGO 異法餐盒,2024/09/09,14:17:09,可以補開發票嗎
Account,林鈺婷,2024/09/09,14:17:12,之前的發票應該都有送過去了
Account,林鈺婷,2024/09/09,14:17:30,總共2張，8/23、9/4的都已經有補過去了
User,秝彰-FAGO 異法餐盒,2024/09/09,14:17:34,原來 
User,秝彰-FAGO 異法餐盒,2024/09/09,14:17:35,謝謝
Account,林鈺婷,2024/10/14,16:05:37,照片已傳送
Account,林鈺婷,2024/10/14,16:05:57,以上調整價格不含稅
User,秝彰-FAGO 異法餐盒,2025/01/20,17:38:28,不好意思，我們苓雅店鯖魚貨單上是1092元但司機只有收1040元
Account,俐均,2025/01/20,17:43:11,"老闆好不好意思
下次再去跟您補收好嗎?
"
User,秝彰-FAGO 異法餐盒,2025/02/04,20:35:17,可以喔！
User,秝彰-FAGO 異法餐盒,2025/02/04,20:36:38,"麻煩明天幫我多送一間左營店
新庄仔路269號 
要鯖魚一件，虱目魚1公斤可以嗎，我們想要試試看"
User,秝彰-FAGO 異法餐盒,2025/02/04,20:36:45,虱目魚有無刺的嗎
Account,俐均,2025/02/05,08:40:43,"老闆好
有無刺的
今天幫您送過去"
User,秝彰-FAGO 異法餐盒,2025/03/12,00:22:26,"麻煩明天幫我送虱目魚一件到苓雅店，不好意思 員工忘了叫

光華一路164號"
Account,自動回應訊息,2025/03/12,00:22:27,貼圖已傳送
Account,自動回應訊息,2025/03/12,00:22:27,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,秝彰-FAGO 異法餐盒,2025/04/09,22:38:49,請問有午仔魚嗎
Account,自動回應訊息,2025/04/09,22:38:49,貼圖已傳送
Account,自動回應訊息,2025/04/09,22:38:49,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2025/04/09,23:12:12,老闆好，有的，明天規格和價格再報告您
Account,林鈺婷,2025/04/10,16:12:27,"我們目前午仔魚貨量不多
都是做午仔魚一夜干
規格280/320 182元/尾
規格320/360 208元/尾"
