帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:14
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,萬丹/台南小南(WSVS00000),2024/01/01,15:47:11,"白花2
鹹魚2"
Account,林鈺婷,2024/01/02,08:41:35,貼圖已傳送
User,萬丹/台南小南(WSVS00000),2024/01/09,01:51:32,"白花2
鹹魚2"
Account,自動回應訊息,2024/01/09,01:51:33,貼圖已傳送
Account,自動回應訊息,2024/01/09,01:51:33,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,萬丹/台南小南(WSVS00000),2024/01/11,17:53:52,"白花2
鹹魚2"
Account,林鈺婷,2024/01/11,17:55:30,貼圖已傳送
User,萬丹/台南小南(WSVS00000),2024/01/18,14:37:20,"白花2
鹹魚2"
Account,俐均,2024/01/18,14:37:44,貼圖已傳送
User,萬丹/台南小南(WSVS00000),2024/01/25,13:31:34,"白花2
鹹魚2
謝謝"
Account,俐均,2024/01/25,14:01:05,貼圖已傳送
User,萬丹/台南小南(WSVS00000),2024/02/01,13:04:38,"白花2
鹹魚2"
Account,俐均,2024/02/01,13:53:09,貼圖已傳送
User,萬丹/台南小南(WSVS00000),2024/02/05,15:05:52,"白花3
鹹魚2"
Account,俐均,2024/02/05,15:06:57,"老闆娘您好
80/100的鯖魚目前缺貨
幫您送100/130的規格好嗎?"
Account,俐均,2024/02/05,15:07:18,一箱的價格是一樣的
User,萬丹/台南小南(WSVS00000),2024/02/05,15:08:09,會不會太小
Account,俐均,2024/02/05,15:08:23,大一點點
User,萬丹/台南小南(WSVS00000),2024/02/05,15:09:41,比較多量怎麼會大ㄧ點點
Account,俐均,2024/02/05,15:14:20,照片已傳送
User,萬丹/台南小南(WSVS00000),2024/02/05,15:35:22,魚不用
Account,俐均,2024/02/05,15:35:51,貼圖已傳送
User,萬丹/台南小南(WSVS00000),2024/02/15,21:19:31,"白花3
鹹魚2"
Account,自動回應訊息,2024/02/15,21:19:31,貼圖已傳送
