帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:16
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,鋒🌱🌿☘️🍀(泰實在-巨蛋店),2024/04/05,12:35:23,"老闆你好，
以後五甲店、巨蛋店兩家店，
統一在這邊跟您叫貨！
感恩🥹"
Account,林鈺婷,2024/04/05,14:54:01,貼圖已傳送
User,許之邦(鳳山泰實在),2024/04/07,13:59:47,請多多關照
User,許之邦(鳳山泰實在),2024/04/07,13:59:47,照片已傳送
Account,自動回應訊息,2024/04/07,13:59:47,"(love letter)04/04(四)-04/07(日)清明連假期間，休假4天，暫無專人服務
(telephone)如果有緊急問題請聯絡客服專線0988001988  
(blue check mark)訂單將會在4/08(一)陸續為您安排出貨"
Account,自動回應訊息,2024/04/07,13:59:48,"(love letter)04/04(四)-04/07(日)清明連假期間，休假4天，暫無專人服務
(telephone)如果有緊急問題請聯絡客服專線0988001988  
(blue check mark)訂單將會在4/08(一)陸續為您安排出貨"
User,許之邦(鳳山泰實在),2024/04/10,15:49:15,"巨蛋店

星期五、星期五、星期五

蒜香腿排10箱
魷魚條一箱

感恩"
Account,俐均,2024/04/10,15:53:54,收到
User,鋒🌱🌿☘️🍀(泰實在-巨蛋店),2024/04/11,18:31:25,"五甲店
明天

蒜香腿排2箱
魷魚條一箱"
Account,自動回應訊息,2024/04/11,18:31:26,貼圖已傳送
Account,自動回應訊息,2024/04/11,18:31:26,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,許之邦(鳳山泰實在),2024/04/12,11:49:02,麻煩記得送貨哦
User,許之邦(鳳山泰實在),2024/04/12,11:49:06,貼圖已傳送
Account,俐均,2024/04/12,12:18:57,有喔
Account,俐均,2024/04/12,12:18:59,謝謝
User,許之邦(鳳山泰實在),2024/04/12,12:54:31,貼圖已傳送
Account,俐均,2024/04/12,12:55:31,貼圖已傳送
User,鋒🌱🌿☘️🍀(泰實在-巨蛋店),2024/04/15,21:18:14,"五甲店
明天

蒜香腿排1箱
魷魚條1箱"
Account,自動回應訊息,2024/04/15,21:18:14,貼圖已傳送
Account,自動回應訊息,2024/04/15,21:18:14,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鋒🌱🌿☘️🍀(泰實在-巨蛋店),2024/04/18,20:51:13,"五甲明天
蒜香腿排5箱"
Account,自動回應訊息,2024/04/18,20:51:13,貼圖已傳送
Account,自動回應訊息,2024/04/18,20:51:13,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,左營/泰實在巨蛋店(WGYWJVEZZ),2024/04/18,21:48:37,"巨蛋明天
魷魚條一箱"
Account,自動回應訊息,2024/04/18,21:48:38,貼圖已傳送
Account,自動回應訊息,2024/04/18,21:48:38,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鋒🌱🌿☘️🍀(泰實在-巨蛋店),2024/04/22,18:27:59,"五甲明天
蒜香腿排2箱
魷魚條一箱"
Account,自動回應訊息,2024/04/22,18:28:00,貼圖已傳送
