帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:16
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,新興/1.林森店2.八德店/永續自助餐),2024/01/04,19:29:34,毛豆1，玉米1
Account,自動回應訊息,2024/01/04,19:29:35,貼圖已傳送
Account,自動回應訊息,2024/01/04,19:29:35,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/01/04,23:35:56,貼圖已傳送
User,新興/1.林森店2.八德店/永續自助餐),2024/01/18,14:03:02,明天四季豆12件散裝的
Account,林鈺婷,2024/01/18,14:03:22,貼圖已傳送
User,新興/1.林森店2.八德店/永續自助餐),2024/01/31,00:29:32,玉米1，四季豆1，三色豆1，毛豆1，鱸魚片1，馬鈴薯丁1，送去林森2路225號
Account,自動回應訊息,2024/01/31,00:29:33,貼圖已傳送
Account,自動回應訊息,2024/01/31,00:29:33,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,林鈺婷,2024/01/31,12:35:01,老闆您好~司機已經送到林森2路225號，但鐵門都是關著的
Account,林鈺婷,2024/01/31,12:35:15,請問有人可以收貨嗎?
User,新興/1.林森店2.八德店/永續自助餐),2024/03/19,18:09:21,林森，白花2，青花2，四季豆1，毛豆一件，三色豆1
Account,俐均,2024/03/19,18:10:54,貼圖已傳送
Account,俐均,2024/03/20,08:34:25,"老闆娘您好
請問青花白花是送小包裝還是散呢?
四季豆散裝還是小包裝?"
User,新興/1.林森店2.八德店/永續自助餐),2024/03/31,19:38:36,八德，毛豆一件，玉米一件，三色豆一件
Account,自動回應訊息,2024/03/31,19:38:37,貼圖已傳送
Account,自動回應訊息,2024/03/31,19:38:37,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新興/1.林森店2.八德店/永續自助餐),2024/04/07,20:02:56,八德，大鱸魚2件
Account,自動回應訊息,2024/04/07,20:02:57,"(love letter)04/04(四)-04/07(日)清明連假期間，休假4天，暫無專人服務
(telephone)如果有緊急問題請聯絡客服專線0988001988  
(blue check mark)訂單將會在4/08(一)陸續為您安排出貨"
User,新興/1.林森店2.八德店/永續自助餐),2024/04/11,22:27:55,林森，青花2，四季豆1
Account,自動回應訊息,2024/04/11,22:27:56,貼圖已傳送
Account,自動回應訊息,2024/04/11,22:27:56,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新興/1.林森店2.八德店/永續自助餐),2024/04/24,22:17:07,林森白花2，青花2
Account,自動回應訊息,2024/04/24,22:17:07,貼圖已傳送
Account,自動回應訊息,2024/04/24,22:17:07,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2024/04/24,23:45:58,老闆娘好，不急星期五送可以嗎？
User,新興/1.林森店2.八德店/永續自助餐),2024/04/24,23:56:16,好
Account,自動回應訊息,2024/04/24,23:56:17,貼圖已傳送
Account,自動回應訊息,2024/04/24,23:56:17,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新興/1.林森店2.八德店/永續自助餐),2024/04/25,14:17:05,紅點魚2件八德
Account,俐均,2024/04/25,14:20:02,貼圖已傳送
User,新興/1.林森店2.八德店/永續自助餐),2024/04/25,21:51:37,白花1，青花1，八德
Account,自動回應訊息,2024/04/25,21:51:37,貼圖已傳送
Account,自動回應訊息,2024/04/25,21:51:37,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新興/1.林森店2.八德店/永續自助餐),2024/05/01,13:34:54,你們還有魚肚嗎
Account,林鈺婷,2024/05/01,13:56:30,因為我們今天公休，明天幫您確認喔
