帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:16
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,鳳山/江鳥紅食堂(RSC000000),2024/01/11,10:27:39,"1)
挪威薄鹽鯖魚（無骨）（a)
160/200 5k/箱 850

江鳥紅
07-7018333 
高雄市鳳山區勝利路71號

配送時間
 下午1:00後，

(thank you)"
Account,林鈺婷,2024/01/11,10:35:40,老闆不好意思~司機都出門了，明天幫您送過去喔
User,鳳山/江鳥紅食堂(RSC000000),2024/01/11,10:36:12,對 明天的
Account,林鈺婷,2024/01/11,10:36:25,貼圖已傳送
User,鳳山/江鳥紅食堂(RSC000000),2024/01/16,10:52:54,"1)
挪威薄鹽鯖魚（無骨）（a)
160/200 5k/箱 850

江鳥紅
07-7018333 
高雄市鳳山區勝利路71號

配送時間
 下午1:00後，

(thank you)"
Account,林鈺婷,2024/01/16,10:53:02,明天幫您送過去喔
User,鳳山/江鳥紅食堂(RSC000000),2024/01/18,14:55:46,"請問一下牛肉片190 一包是3K嗎
產地來源是?"
Account,林鈺婷,2024/01/18,14:59:19,一包一公斤 190元喔
Account,林鈺婷,2024/01/18,14:59:55,產地是進口的喔，每批肉的產地來源都不一樣，包裝上會另外打勾表示產地
User,鳳山/江鳥紅食堂(RSC000000),2024/01/18,16:24:39,"牛肉片1k x5 

江鳥紅
07-7018333 
高雄市鳳山區勝利路71號

配送時間
 下午1:00後，

(thank you)"
Account,俐均,2024/01/18,16:24:57,貼圖已傳送
User,鳳山/江鳥紅食堂(RSC000000),2024/01/25,13:22:34,"1)
挪威薄鹽鯖魚（無骨）（a)
160/200 5k/箱 850

江鳥紅
07-7018333 
高雄市鳳山區勝利路71號

配送時間
 下午1:00後，

(thank you)"
Account,俐均,2024/01/25,14:01:17,貼圖已傳送
User,鳳山/江鳥紅食堂(RSC000000),2024/02/03,17:11:43,"1)
挪威薄鹽鯖魚（無骨）（a)
160/200 5k/箱 850

江鳥紅
07-7018333 
高雄市鳳山區勝利路71號

配送時間
 下午1:00後，

(thank you)"
Account,自動回應訊息,2024/02/03,17:11:44,貼圖已傳送
Account,自動回應訊息,2024/02/03,17:11:44,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/江鳥紅食堂(RSC000000),2024/02/15,14:23:20,"牛肉片1k x5 

江鳥紅
07-7018333 
高雄市鳳山區勝利路71號

配送時間
 下午1:00後，

(thank you)"
Account,俐均,2024/02/15,14:23:36,貼圖已傳送
User,鳳山/江鳥紅食堂(RSC000000),2024/02/22,13:58:51,"\1)
挪威薄鹽鯖魚（無骨）（a)
160/200 5k/箱 850

2)虱目魚肚140-170 10片

江鳥紅
07-7018333 
高雄市鳳山區勝利路71號

配送時間
 下午1:00後，

(thank you)"
Account,俐均,2024/02/22,14:01:17,貼圖已傳送
User,鳳山/江鳥紅食堂(RSC000000),2024/02/28,14:20:21,請問豬排有樣品嗎
User,鳳山/江鳥紅食堂(RSC000000),2024/02/28,14:20:47,"\1)
挪威薄鹽鯖魚（無骨）（a)
160/200 5k/箱 850

江鳥紅
07-7018333 
高雄市鳳山區勝利路71號

配送時間
 下午1:00後，

(thank you)"
Account,林鈺婷,2024/02/28,14:58:11,明天送貨過去 順便拿過去給您試用看看
User,鳳山/江鳥紅食堂(RSC000000),2024/02/28,15:44:53,感恩
User,鳳山/江鳥紅食堂(RSC000000),2024/03/03,13:48:07,"牛肉片1k x5 

江鳥紅
07-7018333 
高雄市鳳山區勝利路71號

配送時間
 下午1:00後，

(thank you)"
Account,自動回應訊息,2024/03/03,13:48:08,貼圖已傳送
Account,自動回應訊息,2024/03/03,13:48:08,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/江鳥紅食堂(RSC000000),2024/03/08,14:03:27,"\1)
挪威薄鹽鯖魚（無骨）（a)
160/200 5k/箱 850

江鳥紅
07-7018333 
高雄市鳳山區勝利路71號

配送時間
 下午1:00後，

(thank you)"
Account,俐均,2024/03/08,14:04:57,貼圖已傳送
User,鳳山/江鳥紅食堂(RSC000000),2024/03/11,14:06:14,"'
3/8有叫鯖魚"
User,鳳山/江鳥紅食堂(RSC000000),2024/03/11,14:06:22,有安排到嗎
User,鳳山/江鳥紅食堂(RSC000000),2024/03/11,14:06:39,照片已傳送
Account,林鈺婷,2024/03/11,14:12:47,您好~今天有幫您安排出貨喔
User,鳳山/江鳥紅食堂(RSC000000),2024/03/11,14:21:46,謝謝 感恩
Account,俐均,2024/03/11,14:23:54,貼圖已傳送
User,鳳山/江鳥紅食堂(RSC000000),2024/03/14,14:06:12,"\1)
挪威薄鹽鯖魚（無骨）（a)
160/200 5k/箱 850

江鳥紅
07-7018333 
高雄市鳳山區勝利路71號

配送時間
 下午1:00後，

(thank you)"
Account,俐均,2024/03/14,14:06:49,貼圖已傳送
User,鳳山/江鳥紅食堂(RSC000000),2024/03/24,10:38:11,"1.
挪威薄鹽鯖魚（無骨）（a)
160/200 5k/箱 850

2.牛肉片1k x5

江鳥紅
07-7018333 
高雄市鳳山區勝利路71號

配送時間
 下午1:00後，

(thank you)"
Account,自動回應訊息,2024/03/24,10:38:11,貼圖已傳送
Account,自動回應訊息,2024/03/24,10:38:11,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,鳳山/江鳥紅食堂(RSC000000),2024/03/29,13:07:53,請問鱸魚150/200 有貨嗎
User,鳳山/江鳥紅食堂(RSC000000),2024/03/29,13:07:59,請問價格 
Account,林鈺婷,2024/03/29,13:30:36,請問是要鱸魚片嗎？
User,鳳山/江鳥紅食堂(RSC000000),2024/03/29,13:31:15,對
User,鳳山/江鳥紅食堂(RSC000000),2024/03/29,13:31:19, 之前叫的那個 真空包
Account,俐均,2024/03/29,14:01:50,"您好
目前鱸魚片缺貨"
User,鳳山/江鳥紅食堂(RSC000000),2024/03/29,14:39:20,Ok 
Account,俐均,2024/03/29,14:55:07,貼圖已傳送
User,鳳山/江鳥紅食堂(RSC000000),2024/03/31,16:01:45,"1.
挪威薄鹽鯖魚（無骨）（a)
160/200 5k/箱 850

2.牛肉片1k x2 

江鳥紅
07-7018333 
高雄市鳳山區勝利路71號

配送時間
 下午1:00後，

(thank you)"
Account,自動回應訊息,2024/03/31,16:01:45,貼圖已傳送
Account,自動回應訊息,2024/03/31,16:01:45,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳳山/江鳥紅食堂(RSC000000),2024/04/09,17:53:44,"1.
挪威薄鹽鯖魚（無骨）（a)
160/200 5k/箱 850

江鳥紅
07-7018333 
高雄市鳳山區勝利路71號

配送時間
 下午1:00後，"
Account,林鈺婷,2024/04/09,18:01:10,貼圖已傳送
User,鳳山/江鳥紅食堂(RSC000000),2024/04/21,12:14:55,"1.
挪威薄鹽鯖魚（無骨）（a)
160/200 5k/箱 850

江鳥紅
07-7018333 
高雄市鳳山區勝利路71號
"
Account,自動回應訊息,2024/04/21,12:14:56,貼圖已傳送
Account,自動回應訊息,2024/04/21,12:14:56,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
