帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:17
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,潮州/熊鱻燒烤(VVGDT5000),2024/01/05,09:50:31,拜託下午幫我送鯖魚一件，綠花椰菜一件
User,潮州/熊鱻燒烤(VVGDT5000),2024/01/05,09:50:34,貼圖已傳送
Account,俐均,2024/01/05,09:51:38,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/01/19,10:06:15,下午拜託幫我送鯖魚一件
User,潮州/熊鱻燒烤(VVGDT5000),2024/01/19,10:06:18,貼圖已傳送
Account,俐均,2024/01/19,10:37:23,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/02/06,16:56:01,明天拜託幫我送鯖魚兩件
User,潮州/熊鱻燒烤(VVGDT5000),2024/02/06,16:56:03,貼圖已傳送
Account,林鈺婷,2024/02/06,16:56:49,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/02/15,12:31:58,拜託下午幫我送鯖魚一件
User,潮州/熊鱻燒烤(VVGDT5000),2024/02/15,12:32:01,貼圖已傳送
Account,林鈺婷,2024/02/15,12:33:26,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/02/28,19:26:20,星期五拜託幫我送鯖魚一件，綠花椰菜一件
Account,自動回應訊息,2024/02/28,19:26:21,貼圖已傳送
Account,自動回應訊息,2024/02/28,19:26:21,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,潮州/熊鱻燒烤(VVGDT5000),2024/03/01,16:25:40,請問今天會幫我送貨嗎？
Account,林鈺婷,2024/03/01,16:26:53,今天有幫您出貨喔~
User,潮州/熊鱻燒烤(VVGDT5000),2024/03/01,16:27:09,好的
User,潮州/熊鱻燒烤(VVGDT5000),2024/03/01,16:27:14,謝謝妳(^o^)/ )
Account,林鈺婷,2024/03/01,16:27:57,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/03/01,17:41:40,請問今天會晚點到嗎？
Account,林鈺婷,2024/03/01,17:42:14,司機在過去的路上了喔，不好意思 今天貨量比較多一點
User,潮州/熊鱻燒烤(VVGDT5000),2024/03/01,17:58:59,好的
User,潮州/熊鱻燒烤(VVGDT5000),2024/03/01,17:59:02,辛苦了(^o^)/ )
User,潮州/熊鱻燒烤(VVGDT5000),2024/03/01,17:59:06,有收到了
User,潮州/熊鱻燒烤(VVGDT5000),2024/03/01,17:59:07,貼圖已傳送
Account,林鈺婷,2024/03/01,18:04:38,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/03/08,09:37:59,拜託下午幫我送鯖魚一件
User,潮州/熊鱻燒烤(VVGDT5000),2024/03/08,09:38:01,貼圖已傳送
Account,俐均,2024/03/08,09:40:44,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/03/25,02:15:45,明天拜託幫我送鯖魚一件
Account,自動回應訊息,2024/03/25,02:15:46,貼圖已傳送
Account,自動回應訊息,2024/03/25,02:15:46,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,潮州/熊鱻燒烤(VVGDT5000),2024/03/25,02:15:47,貼圖已傳送
Account,自動回應訊息,2024/03/25,02:15:48,貼圖已傳送
Account,自動回應訊息,2024/03/25,02:15:48,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,潮州/熊鱻燒烤(VVGDT5000),2024/04/02,03:16:19,拜託幫我送鯖魚一件
Account,自動回應訊息,2024/04/02,03:16:19,貼圖已傳送
Account,自動回應訊息,2024/04/02,03:16:19,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/熊鱻燒烤(VVGDT5000),2024/04/09,20:10:47,"明天拜託幫我送
綠花椰菜一件
鯖魚一件
謝謝您"
Account,自動回應訊息,2024/04/09,20:10:48,貼圖已傳送
Account,自動回應訊息,2024/04/09,20:10:48,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/熊鱻燒烤(VVGDT5000),2024/04/23,09:52:49,下午拜託幫我送鯖魚一件
User,潮州/熊鱻燒烤(VVGDT5000),2024/04/23,09:52:51,貼圖已傳送
Account,林鈺婷,2024/04/23,10:00:09,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/05/07,12:13:27,拜託下午幫我送鯖魚一件
User,潮州/熊鱻燒烤(VVGDT5000),2024/05/07,12:13:30,貼圖已傳送
Account,俐均,2024/05/07,12:15:44,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/05/20,11:30:02,拜託下午幫我送鯖魚一件
User,潮州/熊鱻燒烤(VVGDT5000),2024/05/20,11:30:03,貼圖已傳送
Account,俐均,2024/05/20,11:30:42,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/05/31,09:32:20,拜託下午幫我送鯖魚一件
User,潮州/熊鱻燒烤(VVGDT5000),2024/05/31,09:32:21,貼圖已傳送
Account,林鈺婷,2024/05/31,10:11:46,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/06/05,22:57:14,星期五下午拜託幫我送綠花椰菜一件
Account,自動回應訊息,2024/06/05,22:57:14,貼圖已傳送
Account,自動回應訊息,2024/06/05,22:57:14,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/熊鱻燒烤(VVGDT5000),2024/06/11,11:34:57,下午拜託幫我送鯖魚一件
User,潮州/熊鱻燒烤(VVGDT5000),2024/06/11,11:34:58,貼圖已傳送
Account,俐均,2024/06/11,11:35:05,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/06/11,11:35:57,請問現在還有最新的供貨品項的圖片嗎？
User,潮州/熊鱻燒烤(VVGDT5000),2024/06/11,11:36:05,或是檔案
Account,林鈺婷,2024/06/11,11:37:39,照片已傳送
Account,林鈺婷,2024/06/11,11:37:40,照片已傳送
Account,林鈺婷,2024/06/11,11:37:40,照片已傳送
Account,林鈺婷,2024/06/11,11:37:41,照片已傳送
Account,林鈺婷,2024/06/11,11:37:41,照片已傳送
Account,林鈺婷,2024/06/11,11:37:42,照片已傳送
Account,林鈺婷,2024/06/11,11:37:55,照片已傳送
Account,林鈺婷,2024/06/11,11:37:56,照片已傳送
Account,林鈺婷,2024/06/11,11:37:56,照片已傳送
Account,林鈺婷,2024/06/11,11:37:57,照片已傳送
Account,林鈺婷,2024/06/11,11:37:57,照片已傳送
Account,林鈺婷,2024/06/11,11:37:58,照片已傳送
Account,林鈺婷,2024/06/11,11:37:58,照片已傳送
Account,林鈺婷,2024/06/11,11:37:59,照片已傳送
Account,林鈺婷,2024/06/11,11:37:59,照片已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/06/11,12:15:20,秋刀魚1號一件多少？
Account,俐均,2024/06/11,12:17:02,"老闆您好
目前沒有1號"
Account,俐均,2024/06/11,12:20:35,"有秋刀4號
一箱850元"
User,潮州/熊鱻燒烤(VVGDT5000),2024/06/11,12:21:51,"鱸魚片是單塊真空嗎？一件多少？一件約幾片？

香魚是母香魚嗎？一件價格，約幾隻？

熟凍白蝦30/40的一盒多少？
"
User,潮州/熊鱻燒烤(VVGDT5000),2024/06/11,12:22:05,"四號太小~""~"
Account,俐均,2024/06/11,12:35:34,"鱸魚片是散裝的一箱5公斤  一公斤280元

香魚
6P/663元/1KG
7P/638元/1KG
8P/638元/1KG

熟白蝦600G  315元 每盒約24~26隻"
User,潮州/熊鱻燒烤(VVGDT5000),2024/06/11,14:42:02,抱歉請問香魚是母的嗎？有沒有魚蛋的
Account,俐均,2024/06/11,14:43:31,"老闆
不好意思
以上都是母的香魚"
User,潮州/熊鱻燒烤(VVGDT5000),2024/06/19,10:44:33,下午拜託幫我送鯖魚一件
User,潮州/熊鱻燒烤(VVGDT5000),2024/06/19,10:44:36,貼圖已傳送
Account,林鈺婷,2024/06/19,10:45:38,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/07/09,12:02:07,下午拜託幫我送鯖魚一件
Account,俐均,2024/07/09,12:03:25,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/07/16,11:03:58,下午拜託幫我送鯖魚一件
Account,俐均,2024/07/16,11:07:17,貼圖已傳送
Account,林鈺婷,2024/07/16,17:08:14,"老闆您好~我們鯖魚一箱就有優惠了喔，只是5箱優惠更多
只是您現在用的是6K A品質比較好的，我們目前優惠的是5K一般的喔"
User,潮州/熊鱻燒烤(VVGDT5000),2024/07/30,08:09:42,"下午拜託幫我送青花菜一件
鯖魚一件"
Account,自動回應訊息,2024/07/30,08:09:42,貼圖已傳送
Account,自動回應訊息,2024/07/30,08:09:42,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/熊鱻燒烤(VVGDT5000),2024/07/30,08:09:45,貼圖已傳送
Account,自動回應訊息,2024/07/30,08:09:45,貼圖已傳送
Account,自動回應訊息,2024/07/30,08:09:45,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/熊鱻燒烤(VVGDT5000),2024/08/07,14:45:10,請問下午要一箱鯖魚還來得及嗎？
Account,俐均,2024/08/07,14:45:25,"老闆好
可以喔"
User,潮州/熊鱻燒烤(VVGDT5000),2024/08/07,16:43:12,貼圖已傳送
Account,俐均,2024/08/07,16:43:27,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/08/16,09:07:18,拜託下午幫我送一件鯖魚
User,潮州/熊鱻燒烤(VVGDT5000),2024/08/16,09:07:22,貼圖已傳送
Account,俐均,2024/08/16,09:13:56,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/08/27,14:16:13,拜託下午幫我送鯖魚一件
Account,俐均,2024/08/27,14:16:22,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/08/27,14:16:34,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/09/04,13:26:42,拜託下午幫我送鯖魚兩件，青花菜一件
User,潮州/熊鱻燒烤(VVGDT5000),2024/09/04,13:26:44,貼圖已傳送
Account,林鈺婷,2024/09/04,14:03:07,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/09/19,23:35:04,明天拜託幫我送兩件鯖魚
Account,自動回應訊息,2024/09/19,23:35:05,貼圖已傳送
Account,自動回應訊息,2024/09/19,23:35:05,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/熊鱻燒烤(VVGDT5000),2024/10/18,11:13:19,下午拜託幫我送一件綠花椰菜一件鯖魚
Account,俐均,2024/10/18,11:15:29,貼圖已傳送
Account,俐均,2024/10/18,11:26:32,"老闆好
小包裝青花菜目前缺貨中,幫您裸裝的青花好嗎?"
User,潮州/熊鱻燒烤(VVGDT5000),2024/10/18,12:03:42,那下禮拜會有嗎？
User,潮州/熊鱻燒烤(VVGDT5000),2024/10/18,12:03:54,我目前冰箱是還有
Account,俐均,2024/10/18,12:22:19,預計是會到貨的
User,潮州/熊鱻燒烤(VVGDT5000),2024/10/18,13:42:20,賀，那青花菜下禮拜我在叫貨
User,潮州/熊鱻燒烤(VVGDT5000),2024/10/18,13:42:27,今天拜託先鯖魚
Account,俐均,2024/10/18,14:01:44,收到
Account,林鈺婷,2024/10/21,14:16:18,老闆您好~青花菜小包裝有到貨了
User,潮州/熊鱻燒烤(VVGDT5000),2024/11/03,21:31:31,下禮拜二下午拜託幫我送鯖魚一件，綠花椰菜一件
Account,自動回應訊息,2024/11/03,21:31:31,貼圖已傳送
Account,自動回應訊息,2024/11/03,21:31:31,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/熊鱻燒烤(VVGDT5000),2024/11/03,21:31:34,貼圖已傳送
Account,自動回應訊息,2024/11/03,21:31:35,貼圖已傳送
Account,自動回應訊息,2024/11/03,21:31:35,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/熊鱻燒烤(VVGDT5000),2024/11/13,18:22:21,照片已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/11/13,18:22:21,照片已傳送
Account,自動回應訊息,2024/11/13,18:22:21,貼圖已傳送
Account,自動回應訊息,2024/11/13,18:22:21,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/熊鱻燒烤(VVGDT5000),2024/11/13,18:22:46,我平常青花菜都是叫小包裝的這次來散裝的很多都黃化
Account,自動回應訊息,2024/11/13,18:22:47,貼圖已傳送
Account,自動回應訊息,2024/11/13,18:22:47,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/熊鱻燒烤(VVGDT5000),2024/11/13,18:24:04,照片已傳送
Account,自動回應訊息,2024/11/13,18:24:05,貼圖已傳送
Account,自動回應訊息,2024/11/13,18:24:05,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2024/11/13,23:55:16,老闆好，這批散裝的是跟別的廠商調貨，品質不佳已停止出貨，目前就只有小包裝的，您有叫貨時再補您2公斤。
User,潮州/熊鱻燒烤(VVGDT5000),2024/11/20,13:43:44,照片已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/11/20,13:43:48,照片已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/11/20,13:43:52,照片已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/11/20,13:43:54,照片已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/11/20,13:44:52,照片中黃化的比例都比鮮綠色的比例還要多
User,潮州/熊鱻燒烤(VVGDT5000),2024/11/20,13:45:26,綠花椰菜我主要是做生菜沙拉，但是黃化的跟本沒有辦法做
User,潮州/熊鱻燒烤(VVGDT5000),2024/11/20,13:46:11,這兩個禮拜在煮幾乎都是黃化比例高
Account,林鈺婷,2024/11/20,14:07:51,老闆不好意思~您看多少，我們這邊再補給您
User,潮州/熊鱻燒烤(VVGDT5000),2024/12/10,10:47:34,下午拜託幫我送鯖魚一件
Account,林鈺婷,2024/12/10,11:06:11,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2024/12/26,13:37:35,拜託下午鯖魚一件跟一件綠花椰菜
User,潮州/熊鱻燒烤(VVGDT5000),2024/12/26,13:39:17,鯖魚現在有特價嗎？
Account,俐均,2024/12/26,13:42:28,"老闆好
鯖魚特價的是160/200與200/240-5公斤的
一件是930元
優惠至12/31號"
User,潮州/熊鱻燒烤(VVGDT5000),2024/12/26,13:42:48,不好意思請問醬燒大排跟鐵路大排都是便當店再用的那種嗎？
User,潮州/熊鱻燒烤(VVGDT5000),2024/12/26,13:44:36,我用的是200/240的嗎？
Account,俐均,2024/12/26,13:46:27,是的
Account,俐均,2024/12/26,13:47:36,是用6k-A的
User,潮州/熊鱻燒烤(VVGDT5000),2024/12/26,13:49:20,好
User,潮州/熊鱻燒烤(VVGDT5000),2024/12/26,13:49:46,兩種價格是多少？有小包裝樣本可以買嗎？
Account,俐均,2024/12/26,13:52:33,"醬燒大排 6k/箱 規格50p.60p.70p   1250元
鐵路大排 6k/箱 規格60p.70p           1200元"
Account,俐均,2024/12/26,14:03:59,"老闆
這裡先提供給您60P的規格"
User,潮州/熊鱻燒烤(VVGDT5000),2024/12/26,14:18:09,賀，我想一下，因為現在在文化路上還有開一家鮮魚湯肉燥飯的店，在想說要加上小菜
User,潮州/熊鱻燒烤(VVGDT5000),2024/12/26,14:18:22,感謝您
User,潮州/熊鱻燒烤(VVGDT5000),2024/12/26,14:18:52,那拜託下午先幫我送鯖魚一件跟綠花椰
User,潮州/熊鱻燒烤(VVGDT5000),2024/12/26,14:18:54,貼圖已傳送
Account,俐均,2024/12/26,14:19:17,貼圖已傳送
User,潮州/熊鱻燒烤(VVGDT5000),2025/01/18,11:11:01,星期一下午拜託幫我送鯖魚三件
Account,自動回應訊息,2025/01/18,11:11:02,貼圖已傳送
Account,自動回應訊息,2025/01/18,11:11:02,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/熊鱻燒烤(VVGDT5000),2025/01/18,11:11:04,貼圖已傳送
Account,自動回應訊息,2025/01/18,11:11:04,貼圖已傳送
Account,自動回應訊息,2025/01/18,11:11:05,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/熊鱻燒烤(VVGDT5000),2025/01/20,13:22:02,下午拜託記得幫我送鯖魚三件哦
User,潮州/熊鱻燒烤(VVGDT5000),2025/01/20,13:22:06,貼圖已傳送
Account,俐均,2025/01/20,13:23:14,"老闆好
今天有出單"
