帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:20
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/01/07,15:50:36,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/01/07,15:50:36,鹹魚一箱
Account,自動回應訊息,2024/01/07,15:50:37,貼圖已傳送
Account,自動回應訊息,2024/01/07,15:50:37,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,自動回應訊息,2024/01/07,15:50:37,貼圖已傳送
Account,自動回應訊息,2024/01/07,15:50:37,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/01/07,22:39:09,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/01/07,22:39:09,鹹魚一箱
Account,自動回應訊息,2024/01/07,22:39:10,貼圖已傳送
Account,自動回應訊息,2024/01/07,22:39:10,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,自動回應訊息,2024/01/07,22:39:10,貼圖已傳送
Account,自動回應訊息,2024/01/07,22:39:10,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/01/21,19:00:32,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/01/21,19:00:32,鹹魚一箱
Account,自動回應訊息,2024/01/21,19:00:33,貼圖已傳送
Account,自動回應訊息,2024/01/21,19:00:33,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,自動回應訊息,2024/01/21,19:00:33,貼圖已傳送
Account,自動回應訊息,2024/01/21,19:00:33,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/01/28,16:14:18,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/01/28,16:14:18,鹹魚一箱
Account,自動回應訊息,2024/01/28,16:14:18,貼圖已傳送
Account,自動回應訊息,2024/01/28,16:14:18,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,自動回應訊息,2024/01/28,16:14:18,貼圖已傳送
Account,自動回應訊息,2024/01/28,16:14:18,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/02/14,15:03:58,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/02/14,15:03:58,鹹魚一箱
Account,林鈺婷,2024/02/14,16:01:08,貼圖已傳送
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/02/28,14:22:48,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/02/28,14:22:48,鹹魚一箱
Account,林鈺婷,2024/02/28,14:57:12,貼圖已傳送
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/03/10,16:57:08,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/03/10,16:57:08,鹹魚一箱
Account,自動回應訊息,2024/03/10,16:57:09,貼圖已傳送
Account,自動回應訊息,2024/03/10,16:57:09,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,自動回應訊息,2024/03/10,16:57:09,貼圖已傳送
Account,自動回應訊息,2024/03/10,16:57:09,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/03/20,14:12:58,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/03/20,14:12:58,鹹魚一箱
Account,林鈺婷,2024/03/20,14:15:24,貼圖已傳送
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/03/31,16:01:47,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/03/31,16:01:48,鹹魚一箱
Account,自動回應訊息,2024/03/31,16:01:48,貼圖已傳送
Account,自動回應訊息,2024/03/31,16:01:48,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,自動回應訊息,2024/03/31,16:01:48,貼圖已傳送
Account,自動回應訊息,2024/03/31,16:01:48,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/04/17,14:02:36,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/04/17,14:02:36,鹹魚一箱
Account,林鈺婷,2024/04/17,14:03:22,貼圖已傳送
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/04/28,16:05:22,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/04/28,16:05:22,鹹魚一箱
Account,自動回應訊息,2024/04/28,16:05:22,貼圖已傳送
Account,自動回應訊息,2024/04/28,16:05:22,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,自動回應訊息,2024/04/28,16:05:22,貼圖已傳送
Account,自動回應訊息,2024/04/28,16:05:22,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/05/15,14:02:07,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/05/15,14:02:07,鹹魚一箱
Account,俐均,2024/05/15,14:03:54,貼圖已傳送
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/05/29,14:11:21,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/05/29,14:11:21,鹹魚一箱
Account,俐均,2024/05/29,14:13:39,貼圖已傳送
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/06/16,14:02:24,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/06/16,14:02:24,鹹魚一箱
Account,自動回應訊息,2024/06/16,14:02:24,貼圖已傳送
Account,自動回應訊息,2024/06/16,14:02:24,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,自動回應訊息,2024/06/16,14:02:25,貼圖已傳送
Account,自動回應訊息,2024/06/16,14:02:25,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/07/03,17:02:41,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/07/03,17:02:41,鹹魚一箱
Account,俐均,2024/07/03,17:04:52,貼圖已傳送
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/07/21,20:14:02,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/07/21,20:14:02,鹹魚一箱
Account,自動回應訊息,2024/07/21,20:14:02,貼圖已傳送
Account,自動回應訊息,2024/07/21,20:14:02,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,自動回應訊息,2024/07/21,20:14:02,貼圖已傳送
Account,自動回應訊息,2024/07/21,20:14:02,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/08/14,14:02:25,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/08/14,14:02:26,鹹魚一箱
Account,林鈺婷,2024/08/14,14:04:01,貼圖已傳送
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/09/01,18:09:40,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/09/01,18:09:40,鹹魚一箱
Account,自動回應訊息,2024/09/01,18:09:40,貼圖已傳送
Account,自動回應訊息,2024/09/01,18:09:40,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,自動回應訊息,2024/09/01,18:09:40,貼圖已傳送
Account,自動回應訊息,2024/09/01,18:09:40,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/09/22,20:45:33,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/09/22,20:45:33,鹹魚一箱
Account,自動回應訊息,2024/09/22,20:45:33,貼圖已傳送
Account,自動回應訊息,2024/09/22,20:45:33,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,自動回應訊息,2024/09/22,20:45:34,貼圖已傳送
Account,自動回應訊息,2024/09/22,20:45:34,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/10/20,17:58:46,萬巒店
User,嬌(萬巒阿芬ㄟ雞絲飯),2024/10/20,17:58:47,鹹魚一箱
Account,自動回應訊息,2024/10/20,17:58:47,貼圖已傳送
Account,自動回應訊息,2024/10/20,17:58:47,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,自動回應訊息,2024/10/20,17:58:47,貼圖已傳送
Account,自動回應訊息,2024/10/20,17:58:47,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
