帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:18
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2025/04/29,15:47:54,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2025/04/29,15:47:54,"品超歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,品超-好咪家精緻餐盒03-6688982,2025/04/29,15:52:06,貼圖已傳送
Account,林鈺婷,2025/04/29,15:53:02,您好~剛剛有跟您電話聯絡
User,品超-好咪家精緻餐盒03-6688982,2025/04/29,16:01:21,對
User,品超-好咪家精緻餐盒03-6688982,2025/04/29,16:01:28,我還想問你們的小卷
User,品超-好咪家精緻餐盒03-6688982,2025/04/29,16:02:20,還有軟絲
User,品超-好咪家精緻餐盒03-6688982,2025/04/29,16:05:16,還有金目鱸魚片
User,品超-好咪家精緻餐盒03-6688982,2025/04/29,16:32:55,我是在新竹的「好咪家」精緻餐盒，電話03-6688982，地址在新竹縣竹北市福興東路二段285號
User,品超-好咪家精緻餐盒03-6688982,2025/04/29,16:33:45,統一編號95187568
Account,林鈺婷,2025/04/29,16:39:39,"小卷 200/240 160元/尾 
金目鱸魚片 240/280 一片102元"
Account,林鈺婷,2025/04/29,16:39:49,這些現貨比較不多
Account,林鈺婷,2025/04/29,16:41:53,"特級活凍軟絲(去內臟)
規格280/320 212元/尾
規格360/400 272元/尾"
