帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:14
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/02,09:39:51,厚切2
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/02,09:40:01,來得及嗎
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/02,09:40:07,慢一點沒關係
Account,林鈺婷,2024/01/02,09:48:23,貼圖已傳送
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/02,23:43:28,"厚切2
魚"
Account,自動回應訊息,2024/01/02,23:43:29,貼圖已傳送
Account,自動回應訊息,2024/01/02,23:43:29,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/04,08:31:53,"不好意思😅
不知道今天是否可以配送
2花椰
1厚切"
Account,林鈺婷,2024/01/04,09:09:56,今天幫您送喔~只是會比較晚一點
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/04,09:10:47,好
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/07,20:25:21,"厚切2
花椰菜2"
Account,自動回應訊息,2024/01/07,20:25:21,貼圖已傳送
Account,自動回應訊息,2024/01/07,20:25:21,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/09,18:46:08,"早一點 
厚切2
花椰菜2"
Account,自動回應訊息,2024/01/09,18:46:08,貼圖已傳送
Account,自動回應訊息,2024/01/09,18:46:08,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/09,18:46:11,貼圖已傳送
Account,自動回應訊息,2024/01/09,18:46:11,貼圖已傳送
Account,自動回應訊息,2024/01/09,18:46:11,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/09,18:46:15,麻煩麻煩
Account,自動回應訊息,2024/01/09,18:46:16,貼圖已傳送
Account,自動回應訊息,2024/01/09,18:46:16,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/09,18:51:26,可以9點來嗎🥹或10前
Account,自動回應訊息,2024/01/09,18:51:27,貼圖已傳送
Account,自動回應訊息,2024/01/09,18:51:27,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/09,18:51:30,"早一點 
厚切3
花椰菜2"
Account,自動回應訊息,2024/01/09,18:51:30,貼圖已傳送
Account,自動回應訊息,2024/01/09,18:51:30,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/09,20:19:56,"早一點 
厚切3
花椰菜2
魚
可以的話，麻煩你們幫我在10點前左右到好不好？拜託一下。"
Account,自動回應訊息,2024/01/09,20:19:57,貼圖已傳送
Account,自動回應訊息,2024/01/09,20:19:57,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/01/09,23:29:53,盡量請司機安排
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/09,23:45:16,拜託拜託
Account,自動回應訊息,2024/01/09,23:45:17,貼圖已傳送
Account,自動回應訊息,2024/01/09,23:45:17,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/10,09:20:18,貼圖已傳送
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/10,10:44:36,語音訊息已傳送
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/10,10:49:19,可以幫我問一下嗎
Account,林鈺婷,2024/01/10,10:51:32,正在跟司機聯絡中喔
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/10,10:57:07,司機大哥在哪裏呢 不好意思
Account,林鈺婷,2024/01/10,10:57:16,司機說再5分鐘後到
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/10,11:05:34,感恩
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/12,10:32:26,現在叫
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/12,10:32:29,來得及嗎
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/12,10:32:30,語音訊息已傳送
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/12,10:32:38,貼圖已傳送
Account,林鈺婷,2024/01/12,10:33:33,請問需要什麼？
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/12,10:33:48,"厚切2
花椰菜2"
Account,林鈺婷,2024/01/12,10:34:33,貼圖已傳送
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/12,10:34:41,貼圖已傳送
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/15,09:42:23,"厚切1
花椰菜2"
Account,林鈺婷,2024/01/15,09:45:38,貼圖已傳送
User,苓雅/豐闔家-民權(ZCRDCREXZ,2024/01/17,07:32:53,厚切2
Account,自動回應訊息,2024/01/17,07:32:54,貼圖已傳送
Account,自動回應訊息,2024/01/17,07:32:54,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
