帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:15
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,1.鳳山2.左營/MiniBean,2024/01/04,12:21:30,"您好：
1/5(五)訂購如下
青花菜(10K/散裝)    1箱
白花菜(10K/散裝)    1箱
四季豆(1K/包)           1箱
挪威薄鹽鯖魚            2箱

送鳳山去文龍東路182號
 謝謝~"
Account,俐均,2024/01/04,12:22:48,貼圖已傳送
User,1.鳳山2.左營/MiniBean,2024/01/12,18:34:52,"您好：
1/15(一)訂購如下
青花菜(10K/散裝)    1箱
白花菜(10K/散裝)    1箱
四季豆(1K/包)           1箱

送鳳山去文龍東路182號
 謝謝~"
Account,自動回應訊息,2024/01/12,18:34:53,貼圖已傳送
Account,自動回應訊息,2024/01/12,18:34:53,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,1.鳳山2.左營/MiniBean,2024/01/19,18:30:08,"您好：
1/22(1)訂購如下
青花菜(10K/散裝)    1箱
白花菜(10K/散裝)    1箱
四季豆(1K/包)          1箱
挪威薄鹽鯖魚           2箱

送鳳山去文龍東路182號
 謝謝~"
Account,自動回應訊息,2024/01/19,18:30:08,貼圖已傳送
Account,自動回應訊息,2024/01/19,18:30:08,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,林鈺婷,2024/01/29,12:06:00,老闆娘您好~請問明天方便過去收12月的貨款嗎?
User,1.鳳山2.左營/MiniBean,2024/01/29,18:15:46,貨款可以來收哦
Account,自動回應訊息,2024/01/29,18:15:46,貼圖已傳送
Account,自動回應訊息,2024/01/29,18:15:46,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
