帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:17
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,苓雅/龍成自助餐(XTY5H0000),2024/01/03,07:18:07,哈克魚*1
Account,自動回應訊息,2024/01/03,07:18:08,貼圖已傳送
Account,自動回應訊息,2024/01/03,07:18:08,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/龍成自助餐(XTY5H0000),2024/01/08,01:47:01,"週一

金線魚*1"
Account,自動回應訊息,2024/01/08,01:47:02,貼圖已傳送
Account,自動回應訊息,2024/01/08,01:47:02,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,苓雅/龍成自助餐(XTY5H0000),2024/01/10,20:20:29,"龍成週四

日月欣豬排*1 （60）"
Account,自動回應訊息,2024/01/10,20:20:30,貼圖已傳送
Account,自動回應訊息,2024/01/10,20:20:30,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,林鈺婷,2024/01/11,08:46:18,老闆請問有急用嗎?星期五幫您送過去方便嗎?
User,苓雅/龍成自助餐(XTY5H0000),2024/01/11,08:57:30,週五也行
Account,林鈺婷,2024/01/11,08:58:59,貼圖已傳送
User,苓雅/龍成自助餐(XTY5H0000),2024/01/17,10:01:46,肉鯽仔有空報價一下
Account,林鈺婷,2024/01/17,10:13:38,老闆不好意思～目前肉魚都缺貨中
User,苓雅/龍成自助餐(XTY5H0000),2024/01/17,12:57:04,好
User,苓雅/龍成自助餐(XTY5H0000),2024/01/21,21:43:12,"龍成週一

烏魚少刺*1
日月欣豬排*1 （60）"
Account,自動回應訊息,2024/01/21,21:43:12,貼圖已傳送
