帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:14
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,三民/老婆池上(XQTGZ1000),2024/01/09,15:36:04,鯖魚三件
Account,林鈺婷,2024/01/09,15:41:09,貼圖已傳送
User,三民/老婆池上(XQTGZ1000),2024/01/25,21:23:12,鯖魚三件
Account,自動回應訊息,2024/01/25,21:23:12,貼圖已傳送
Account,自動回應訊息,2024/01/25,21:23:12,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,三民/老婆池上(XQTGZ1000),2024/02/13,19:02:56,鯖魚3件
Account,自動回應訊息,2024/02/13,19:02:56,"(love letter)02/08(四)-02/13(二)春節連假期間，休假6天，暫無專人服務
(telephone)如有緊急問題請聯絡 王經理 0988001988  
(blue check mark)訂單將會在2/14(三)陸續為您安排出貨"
Account,林鈺婷,2024/02/14,10:32:07,老闆早～司機已經送到了，請問有人可以收貨嗎？
Account,林鈺婷,2024/02/14,10:57:05,老闆不好意思，因為剛剛致電沒人接，改明天幫您送過去
User,三民/老婆池上(XQTGZ1000),2024/03/04,22:41:12,鯖魚3件
Account,自動回應訊息,2024/03/04,22:41:12,貼圖已傳送
Account,自動回應訊息,2024/03/04,22:41:12,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,三民/老婆池上(XQTGZ1000),2024/03/18,23:39:40,鯖魚3件
Account,自動回應訊息,2024/03/18,23:39:41,貼圖已傳送
Account,自動回應訊息,2024/03/18,23:39:41,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2024/04/01,00:02:08,鯖魚三件
Account,自動回應訊息,2024/04/01,00:02:08,貼圖已傳送
Account,自動回應訊息,2024/04/01,00:02:08,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2024/04/14,20:48:44,    鯖魚3件
Account,自動回應訊息,2024/04/14,20:48:44,貼圖已傳送
Account,自動回應訊息,2024/04/14,20:48:44,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2024/04/28,16:23:25,鯖魚3件
Account,自動回應訊息,2024/04/28,16:23:26,貼圖已傳送
Account,自動回應訊息,2024/04/28,16:23:26,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2024/05/14,22:48:38,鯖魚3件
Account,自動回應訊息,2024/05/14,22:48:39,貼圖已傳送
Account,自動回應訊息,2024/05/14,22:48:39,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2024/05/28,23:11:51,鯖魚3件
Account,自動回應訊息,2024/05/28,23:11:51,貼圖已傳送
Account,自動回應訊息,2024/05/28,23:11:51,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2024/06/17,21:19:52,鯖魚3件
Account,自動回應訊息,2024/06/17,21:19:53,貼圖已傳送
Account,自動回應訊息,2024/06/17,21:19:53,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2024/06/17,23:45:39,老闆娘好，請問有急用嗎？不急星期三送可以嗎？
User,三民/老婆池上(XQTGZ1000),2024/06/18,00:15:05,有
Account,自動回應訊息,2024/06/18,00:15:05,貼圖已傳送
Account,自動回應訊息,2024/06/18,00:15:05,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2024/06/18,00:17:28,麻煩你了
Account,自動回應訊息,2024/06/18,00:17:28,貼圖已傳送
Account,自動回應訊息,2024/06/18,00:17:28,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2024/06/18,00:50:15,貼圖已傳送
User,三民/老婆池上(XQTGZ1000),2024/07/04,01:04:41,鯖魚3件
Account,自動回應訊息,2024/07/04,01:04:42,貼圖已傳送
Account,自動回應訊息,2024/07/04,01:04:42,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2024/07/16,14:24:44,鯖魚5件
Account,俐均,2024/07/16,14:30:35,貼圖已傳送
Account,俐均,2024/07/16,14:36:03,"老闆好
請問要優惠的嗎?"
User,三民/老婆池上(XQTGZ1000),2024/07/16,15:19:45,這個有差別？
User,三民/老婆池上(XQTGZ1000),2024/07/16,15:20:11,兩個是不一樣的？
Account,林鈺婷,2024/07/16,15:21:03,"不一樣喔~您目前在用的是100/130的比較小片
我們在做優惠的是160/200、200/240比較大片的"
User,三民/老婆池上(XQTGZ1000),2024/07/16,15:41:14,那就不要
User,三民/老婆池上(XQTGZ1000),2024/07/16,15:41:32,一樣是3件即可
Account,俐均,2024/07/16,15:57:37,貼圖已傳送
User,三民/老婆池上(XQTGZ1000),2024/07/29,01:03:42,鯖魚3件
Account,自動回應訊息,2024/07/29,01:03:42,貼圖已傳送
Account,自動回應訊息,2024/07/29,01:03:42,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2024/08/08,15:04:53,鯖魚3件
Account,俐均,2024/08/08,15:44:46,貼圖已傳送
User,三民/老婆池上(XQTGZ1000),2024/08/22,20:24:32,鯖魚3件
Account,自動回應訊息,2024/08/22,20:24:33,貼圖已傳送
Account,自動回應訊息,2024/08/22,20:24:33,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2024/09/11,03:22:24,鯖魚三件
Account,自動回應訊息,2024/09/11,03:22:25,貼圖已傳送
Account,自動回應訊息,2024/09/11,03:22:25,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2024/10/01,16:52:17,鯖魚3件
Account,林鈺婷,2024/10/01,21:13:07,貼圖已傳送
Account,王振華,2024/10/02,09:06:35,老闆好，請問今天有營業嗎？
User,三民/老婆池上(XQTGZ1000),2024/10/02,10:33:04,今天休息
Account,王振華,2024/10/02,11:11:06,好的
Account,俐均,2024/10/04,08:52:07,"老闆好
今天幫您送貨過去
謝謝"
User,三民/老婆池上(XQTGZ1000),2024/10/21,16:59:45,鯖魚(3)件
Account,俐均,2024/10/21,17:00:04,貼圖已傳送
Account,俐均,2024/10/21,17:00:30,"老闆好
請問有急用嗎?
星期三幫您送過去"
User,三民/老婆池上(XQTGZ1000),2024/10/21,17:00:49,因為今天已經沒了
Account,俐均,2024/10/21,17:01:50,"老闆
我們請司機安排
謝謝"
User,三民/老婆池上(XQTGZ1000),2024/10/21,17:01:59,謝謝
Account,俐均,2024/10/21,17:02:23,貼圖已傳送
User,三民/老婆池上(XQTGZ1000),2024/11/05,18:35:11,鯖魚3件
Account,自動回應訊息,2024/11/05,18:35:11,貼圖已傳送
Account,自動回應訊息,2024/11/05,18:35:11,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2024/11/24,23:05:47,鯖魚3件
Account,自動回應訊息,2024/11/24,23:05:48,貼圖已傳送
Account,自動回應訊息,2024/11/24,23:05:48,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2024/12/08,19:37:59,鯖魚3件
Account,自動回應訊息,2024/12/08,19:37:59,貼圖已傳送
Account,自動回應訊息,2024/12/08,19:37:59,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2024/12/29,20:01:08,3件鯖魚
Account,自動回應訊息,2024/12/29,20:01:09,貼圖已傳送
Account,自動回應訊息,2024/12/29,20:01:09,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2025/01/13,02:02:40,鯖魚3件
Account,自動回應訊息,2025/01/13,02:02:41,貼圖已傳送
Account,自動回應訊息,2025/01/13,02:02:41,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2025/02/02,12:58:50,鯖魚3件
Account,自動回應訊息,2025/02/02,12:58:51,"(love letter)春節期間公休，不送貨，暫無專人服務，造成困擾請見諒
(blue check mark)訂單將會在2/3(一)初六 陸續安排為您出貨
(snake)敬祝蛇年行大運 財源滾滾來(dollar symbol)"
User,三民/老婆池上(XQTGZ1000),2025/02/18,22:57:25,鯖魚3件
Account,自動回應訊息,2025/02/18,22:57:26,貼圖已傳送
Account,自動回應訊息,2025/02/18,22:57:26,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2025/03/06,21:37:49,鯖魚3件
Account,自動回應訊息,2025/03/06,21:37:50,貼圖已傳送
Account,自動回應訊息,2025/03/06,21:37:50,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2025/03/25,14:03:34,鯖魚3件
Account,俐均,2025/03/25,14:04:04,貼圖已傳送
User,三民/老婆池上(XQTGZ1000),2025/04/14,02:56:24,鯖魚3件
Account,自動回應訊息,2025/04/14,02:56:25,貼圖已傳送
Account,自動回應訊息,2025/04/14,02:56:25,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2025/05/02,02:43:54,鯖魚3件
Account,自動回應訊息,2025/05/02,02:43:55,貼圖已傳送
Account,自動回應訊息,2025/05/02,02:43:55,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,三民/老婆池上(XQTGZ1000),2025/06/05,15:33:58,鯖魚3件
Account,☆羅惠君☆,2025/06/05,15:36:45,貼圖已傳送
User,三民/老婆池上(XQTGZ1000),2025/06/23,08:49:09,鯖魚3件
Account,☆羅惠君☆,2025/06/23,08:49:45,貼圖已傳送
User,三民/老婆池上(XQTGZ1000),2025/07/08,14:02:49,鯖魚3件
Account,俐均,2025/07/08,14:04:14,貼圖已傳送
