帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:11
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/01/09,14:24:48,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/01/09,14:24:48,"Alan Lu歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,鳳山/EAT飯(EATZ00000),2024/01/09,14:25:10,你好～我是剛剛問鯖魚的店家
User,鳳山/EAT飯(EATZ00000),2024/01/09,14:25:25,在麻煩提供
Account,林鈺婷,2024/01/09,14:27:02,您好~
Account,林鈺婷,2024/01/09,14:27:08,檔案已傳送
Account,林鈺婷,2024/01/09,14:27:28,這是我們的報價單可以參考看看~剛剛報給您的是6公斤A的鯖魚
User,鳳山/EAT飯(EATZ00000),2024/01/09,14:27:52,謝謝
Account,林鈺婷,2024/01/09,14:28:16,貼圖已傳送
User,鳳山/EAT飯(EATZ00000),2024/01/10,10:03:18,好喔～我想叫一箱鯖魚A，100-130
Account,林鈺婷,2024/01/10,10:03:46,好的～方便提供店名、地址跟電話嗎？
User,鳳山/EAT飯(EATZ00000),2024/01/10,10:04:00,"店名：EAT飯
地址：鳳山區崗山北街37號
07-7616025"
Account,林鈺婷,2024/01/10,10:04:00,今天幫您送過去方便嗎？
User,鳳山/EAT飯(EATZ00000),2024/01/10,10:04:03,可以
Account,林鈺婷,2024/01/10,10:06:48,貼圖已傳送
User,鳳山/EAT飯(EATZ00000),2024/01/10,13:10:40,請問你們大約幾點會送
Account,俐均,2024/01/10,14:02:35,司機已送到囉
User,鳳山/EAT飯(EATZ00000),2024/01/15,12:52:38,"你好～我要兩箱鯖魚A,100-130"
Account,林鈺婷,2024/01/15,12:56:57,貼圖已傳送
Account,林鈺婷,2024/01/15,12:57:03,明天幫您送過去喔
User,鳳山/EAT飯(EATZ00000),2024/01/15,12:57:09,好的
User,鳳山/EAT飯(EATZ00000),2024/01/22,09:05:05,不好意思～可以臨時叫兩箱鯖魚嗎？
Account,林鈺婷,2024/01/22,09:05:16,可以喔~今天幫您送過去
User,鳳山/EAT飯(EATZ00000),2024/01/22,09:05:48,"鯖魚a,100-130的謝謝"
Account,林鈺婷,2024/01/22,09:11:38,貼圖已傳送
User,鳳山/EAT飯(EATZ00000),2024/01/26,09:05:46,我要一箱鯖魚
User,鳳山/EAT飯(EATZ00000),2024/01/26,09:05:50,謝謝
User,鳳山/EAT飯(EATZ00000),2024/01/26,09:07:02,請問來的及今天送嗎？
Account,林鈺婷,2024/01/26,09:07:27,可以喔~今天幫您送過去
User,鳳山/EAT飯(EATZ00000),2024/01/26,09:07:47,謝謝
Account,林鈺婷,2024/01/26,10:56:18,老闆不好意思，下次盡量幫我8點前叫貨喔，不然怕司機來不及幫您送
User,鳳山/EAT飯(EATZ00000),2024/01/26,11:20:03,好的～早上退冰才發現不夠
User,鳳山/EAT飯(EATZ00000),2024/01/26,11:20:05,不好意思
Account,俐均,2024/01/26,11:20:52,貼圖已傳送
User,鳳山/EAT飯(EATZ00000),2024/01/29,16:04:06,兩箱鯖魚～謝謝
Account,林鈺婷,2024/01/29,16:04:12,貼圖已傳送
User,鳳山/EAT飯(EATZ00000),2024/02/02,01:41:35,鯖魚一箱、謝謝
Account,自動回應訊息,2024/02/02,01:41:35,貼圖已傳送
Account,自動回應訊息,2024/02/02,01:41:35,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/EAT飯(EATZ00000),2024/02/05,11:29:13,明天一箱鯖魚
Account,林鈺婷,2024/02/05,11:31:52,貼圖已傳送
User,鳳山/EAT飯(EATZ00000),2024/02/05,14:39:08,請問明天我的鯖魚可以在中午前到貨嗎？
Account,林鈺婷,2024/02/05,14:40:22,老闆不好意思~因為年節貨量比較多，只能請司機盡量幫您趕喔
User,鳳山/EAT飯(EATZ00000),2024/02/05,15:18:44,好喔
User,鳳山/EAT飯(EATZ00000),2024/02/07,01:05:46,鯖魚一箱謝謝
Account,自動回應訊息,2024/02/07,01:05:46,貼圖已傳送
Account,自動回應訊息,2024/02/07,01:05:46,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/EAT飯(EATZ00000),2024/02/15,12:58:15,明天鯖魚一箱
Account,俐均,2024/02/15,13:00:32,貼圖已傳送
User,鳳山/EAT飯(EATZ00000),2024/02/20,01:18:23,兩箱鯖魚
Account,自動回應訊息,2024/02/20,01:18:24,貼圖已傳送
Account,自動回應訊息,2024/02/20,01:18:24,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/EAT飯(EATZ00000),2024/02/21,09:13:11,請問你們舒肥雞胸原味怎麼賣
Account,俐均,2024/02/21,09:19:25,"老闆您好
我們目前沒有舒肥雞
謝謝"
User,鳳山/EAT飯(EATZ00000),2024/02/23,08:46:19,鯖魚1箱，日式豬排50P一箱
User,鳳山/EAT飯(EATZ00000),2024/02/23,08:46:25,謝謝
User,鳳山/EAT飯(EATZ00000),2024/02/23,08:46:55,今天麻煩幫我送喔
Account,林鈺婷,2024/02/23,08:47:27,貼圖已傳送
User,鳳山/EAT飯(EATZ00000),2024/02/23,12:43:09,請問一下日式豬排是熟的還是半成品而已
Account,俐均,2024/02/23,12:47:01,"老闆您好
是半成品"
User,鳳山/EAT飯(EATZ00000),2024/02/26,14:58:40,明天一箱鯖魚
Account,俐均,2024/02/26,14:59:08,貼圖已傳送
User,鳳山/EAT飯(EATZ00000),2024/02/29,00:07:40,一箱鯖魚～謝謝
Account,自動回應訊息,2024/02/29,00:07:41,貼圖已傳送
Account,自動回應訊息,2024/02/29,00:07:41,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/EAT飯(EATZ00000),2024/03/03,19:43:15,一箱鯖魚
Account,自動回應訊息,2024/03/03,19:43:16,貼圖已傳送
Account,自動回應訊息,2024/03/03,19:43:16,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/EAT飯(EATZ00000),2024/03/05,00:56:41,"一箱鯖魚a,100-130的謝謝
請不要在送錯囉"
Account,自動回應訊息,2024/03/05,00:56:41,貼圖已傳送
Account,自動回應訊息,2024/03/05,00:56:41,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/EAT飯(EATZ00000),2024/03/06,22:49:10,兩箱鯖魚
