帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:16
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,屏東/王廚(JTCXTZQ20),2024/01/04,14:03:36,鯖魚1箱（80/100）
User,屏東/王廚(JTCXTZQ20),2024/01/04,14:04:17,另外想請問，上次退的兩箱雞排？
Account,俐均,2024/01/04,14:04:58,"送貨去,司機會直接扣款給您"
User,屏東/王廚(JTCXTZQ20),2024/01/04,14:05:18,好的
User,屏東/王廚(JTCXTZQ20),2024/01/04,14:05:20,謝謝
User,屏東/王廚(JTCXTZQ20),2024/01/05,13:26:29,您好，請問上次退的貨扣掉今天的貨款，還有多少金額？
Account,林鈺婷,2024/01/05,14:03:20,您好還有701元喔~一樣下次幫您扣掉喔
User,屏東/王廚(JTCXTZQ20),2024/01/08,18:47:58,鯖魚1箱（80/100）
Account,自動回應訊息,2024/01/08,18:47:59,貼圖已傳送
Account,自動回應訊息,2024/01/08,18:47:59,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,屏東/王廚(JTCXTZQ20),2024/01/11,14:56:22,鯖魚1箱（80/100）
Account,林鈺婷,2024/01/11,14:56:50,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/01/18,14:05:17,鯖魚1箱（80/100）
Account,林鈺婷,2024/01/18,14:05:29,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/02/04,19:17:05,鯖魚1箱（80/100）
Account,自動回應訊息,2024/02/04,19:17:06,貼圖已傳送
Account,自動回應訊息,2024/02/04,19:17:06,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,林鈺婷,2024/02/05,09:24:17,老闆娘不好意思~我們鯖魚原規格缺貨中，先幫您送大一個規格的方便嗎?
User,屏東/王廚(JTCXTZQ20),2024/02/05,09:31:29,大的價錢怎麼算
Account,林鈺婷,2024/02/05,09:32:11,價格一樣一箱6公斤 1080元喔
User,屏東/王廚(JTCXTZQ20),2024/02/05,09:54:46,好
User,屏東/王廚(JTCXTZQ20),2024/02/08,11:46:20,鯖魚1箱（80/100）
Account,俐均,2024/02/14,08:27:36,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/02/15,14:02:25,上週有叫貨喔
Account,林鈺婷,2024/02/15,14:03:45,老闆娘您好~昨天已經有幫您送去了，請問明天還有需要嗎?
User,屏東/王廚(JTCXTZQ20),2024/02/15,14:19:59,昨天送哪裡？
Account,林鈺婷,2024/02/15,14:21:46,老闆娘不好意思~剛剛跟司機確認過了，昨天沒人收，所以帶回來了，明天幫您送過去喔，不好意思
User,屏東/王廚(JTCXTZQ20),2024/02/15,14:22:34,好的
User,屏東/王廚(JTCXTZQ20),2024/02/15,14:22:36,麻煩
User,屏東/王廚(JTCXTZQ20),2024/02/19,17:18:17,請問鯖魚80/100的有嗎？
Account,俐均,2024/02/19,17:18:39,"請問需要幾件
要幫您看一下"
User,屏東/王廚(JTCXTZQ20),2024/02/19,17:19:56,我先確認有的話在叫貨
Account,俐均,2024/02/19,17:20:26,您看要不要先訂
Account,俐均,2024/02/19,17:20:39,有會幫您送過去
User,屏東/王廚(JTCXTZQ20),2024/02/19,17:22:02,鯖魚1箱（80/100）
User,屏東/王廚(JTCXTZQ20),2024/02/19,17:22:15,如果是大一號的就先不用了
User,屏東/王廚(JTCXTZQ20),2024/02/19,17:22:17,謝謝
Account,俐均,2024/02/19,17:25:40,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/02/26,15:55:45,鯖魚1箱（80/100）
Account,林鈺婷,2024/02/26,15:56:34,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/03/04,14:21:18,鯖魚1箱（80/100）
Account,俐均,2024/03/04,14:23:08,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/03/07,14:31:44,鯖魚1箱（80/100）
Account,俐均,2024/03/07,14:33:26,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/03/14,14:58:58,鯖魚1箱（80/100）
Account,俐均,2024/03/14,15:04:39,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/03/21,14:04:39,鯖魚1箱（80/100）
Account,俐均,2024/03/21,14:04:49,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/03/25,14:11:21,鯖魚2箱（80/100）
Account,俐均,2024/03/25,14:13:07,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/04/01,14:11:13,鯖魚1箱（80/100）
Account,俐均,2024/04/01,14:11:36,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/04/08,14:03:43,鯖魚2箱（80/100）
Account,俐均,2024/04/08,14:05:01,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/04/18,15:10:20,鯖魚1箱（80/100）
Account,俐均,2024/04/18,16:08:25,"老闆您好
80/100缺貨幫您送100/130-5K好嗎?"
User,屏東/王廚(JTCXTZQ20),2024/04/18,16:57:34,是比較大隻嗎
Account,俐均,2024/04/18,16:58:54,"對
大一點點"
User,屏東/王廚(JTCXTZQ20),2024/04/18,17:02:59,那先不用好了
Account,俐均,2024/04/18,17:22:08,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/04/22,14:03:28,鯖魚1箱（80/100）
User,屏東/王廚(JTCXTZQ20),2024/04/22,14:03:40,'+1箱
Account,林鈺婷,2024/04/22,14:03:52,老闆娘不好意思~我們80/100的缺貨中，幫您送大一個規格的方便嗎?
User,屏東/王廚(JTCXTZQ20),2024/04/22,14:04:06,好
Account,林鈺婷,2024/04/22,14:04:06,我們大一個規格的目前5K的有在做優惠
User,屏東/王廚(JTCXTZQ20),2024/04/22,14:04:23,會缺多久？
Account,林鈺婷,2024/04/22,14:04:53,因為現階段的鯖魚原料都偏大，要等到下一批進來開始生產才會知道，目前也還沒辦法確定
Account,林鈺婷,2024/04/22,14:04:55,不好意思
User,屏東/王廚(JTCXTZQ20),2024/04/22,14:05:47,好
Account,俐均,2024/04/22,14:44:57,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/04/22,14:58:00,那1箱就好
Account,林鈺婷,2024/04/22,14:59:49,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/04/25,14:17:11,鯖魚1箱（80/100）
Account,俐均,2024/04/25,14:18:26,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/04/29,14:01:25,鯖魚1箱（80/100）
Account,俐均,2024/04/29,14:01:57,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/05/02,20:45:37,鯖魚1箱（80/100）
Account,自動回應訊息,2024/05/02,20:45:37,貼圖已傳送
Account,自動回應訊息,2024/05/02,20:45:37,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,屏東/王廚(JTCXTZQ20),2024/05/09,14:18:13,鯖魚1箱（80/100）
Account,俐均,2024/05/09,14:22:06,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/05/16,14:12:30,鯖魚1箱（80/100）
Account,俐均,2024/05/16,14:13:32,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/05/20,14:31:12,鯖魚1箱（80/100）
Account,俐均,2024/05/20,14:40:18,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/05/27,14:48:40,鯖魚2箱（80/100）
Account,林鈺婷,2024/05/27,14:51:40,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/05/30,15:51:11,鯖魚1箱（80/100）
Account,林鈺婷,2024/05/30,15:55:00,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/06/10,14:06:02,鯖魚1箱（80/100）
Account,俐均,2024/06/10,17:35:07,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/06/17,14:07:55,鯖魚1箱（80/100）
Account,俐均,2024/06/17,14:08:30,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/06/24,14:03:19,鯖魚1箱（80/100）
Account,俐均,2024/06/24,14:03:25,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/06/27,14:45:13,鯖魚1箱（80/100）
Account,俐均,2024/06/27,14:48:13,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/07/04,14:28:36,鯖魚1箱（80/100）
Account,俐均,2024/07/04,14:29:44,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/07/08,14:13:01,鯖魚1箱（80/100）
Account,俐均,2024/07/08,14:13:21,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/07/15,14:03:17,鯖魚1箱（80/100）*2箱
User,屏東/王廚(JTCXTZQ20),2024/07/15,14:03:39,不好意思是2箱
Account,俐均,2024/07/15,14:03:55,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/08/01,19:33:02,鯖魚1箱（80/100）*1箱
Account,自動回應訊息,2024/08/01,19:33:02,貼圖已傳送
Account,自動回應訊息,2024/08/01,19:33:02,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,屏東/王廚(JTCXTZQ20),2024/08/02,14:25:38,您好
User,屏東/王廚(JTCXTZQ20),2024/08/02,14:25:49,我今天有叫一箱鯖魚
User,屏東/王廚(JTCXTZQ20),2024/08/02,14:26:08,請問司機大概到什麼時候會送到？
Account,俐均,2024/08/02,14:30:16,"您好
司機目前在屏東市送貨中
請稍等幫您問一下喔~"
User,屏東/王廚(JTCXTZQ20),2024/08/02,14:30:32,有聯絡到了
User,屏東/王廚(JTCXTZQ20),2024/08/02,14:30:33,謝謝
Account,俐均,2024/08/02,14:31:17,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/08/08,15:19:38,鯖魚1箱（80/100）*1箱
Account,俐均,2024/08/08,15:42:32,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/08/12,14:15:05,鯖魚1箱（80/100）*1箱
User,屏東/王廚(JTCXTZQ20),2024/08/12,14:17:18,不好意思，改成2箱
Account,林鈺婷,2024/08/12,14:20:35,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/08/22,14:16:37,鯖魚（80/100）*1箱
Account,俐均,2024/08/22,14:21:59,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/08/26,14:02:11,鯖魚（80/100）*1箱
Account,林鈺婷,2024/08/26,14:02:33,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/09/05,14:13:56,鯖魚（80/100）*1箱
Account,俐均,2024/09/05,14:14:49,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/09/12,14:04:20, 鯖魚（80/100）*1箱
Account,林鈺婷,2024/09/12,14:07:27,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/09/12,14:08:54,'+1箱
Account,林鈺婷,2024/09/12,14:10:07,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/09/26,13:46:52, 鯖魚（80/100）*1箱
User,屏東/王廚(JTCXTZQ20),2024/09/26,13:49:51,'+1箱
Account,林鈺婷,2024/09/26,14:42:56,請問總共2箱對嗎?
User,屏東/王廚(JTCXTZQ20),2024/09/26,14:43:16,是的
Account,俐均,2024/09/26,14:44:41,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/10/07,14:17:03, 鯖魚（80/100）*1箱
Account,俐均,2024/10/07,14:46:44,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/10/14,14:27:39, 鯖魚（80/100）*2箱
Account,林鈺婷,2024/10/14,14:28:01,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/10/28,15:07:00, 鯖魚（80/100）*3箱
Account,俐均,2024/10/28,15:16:08,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/11/14,14:25:24, 鯖魚（80/100）*1箱
Account,俐均,2024/11/14,14:31:13,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/11/18,14:29:40, 鯖魚（80/100）*1箱
Account,林鈺婷,2024/11/18,14:31:00,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/11/25,14:12:07, 鯖魚（80/100）*1箱
Account,林鈺婷,2024/11/25,14:12:57,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/12/02,14:12:59, 鯖魚（80/100）*1箱
Account,林鈺婷,2024/12/02,14:24:01,貼圖已傳送
User,屏東/王廚(JTCXTZQ20),2024/12/09,20:06:32, 鯖魚（80/100）*1箱，麻煩送到機車店，謝謝
Account,自動回應訊息,2024/12/09,20:06:33,貼圖已傳送
Account,自動回應訊息,2024/12/09,20:06:33,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
