帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:13
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,林園/葉子弁當(UY125A200),2024/01/08,14:34:10,照片已傳送
User,林園/葉子弁當(UY125A200),2024/01/08,14:34:22,1箱
Account,俐均,2024/01/08,14:35:44,貼圖已傳送
Account,俐均,2024/01/08,14:39:10,"老闆娘您好
星期三幫您送去喔~謝謝"
User,林園/葉子弁當(UY125A200),2024/01/16,22:50:24,"豬頭皮3包
地瓜2包"
Account,自動回應訊息,2024/01/16,22:50:25,貼圖已傳送
Account,自動回應訊息,2024/01/16,22:50:25,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,林園/葉子弁當(UY125A200),2024/01/23,23:13:43,"'
豬耳朵3包

地瓜2包

柳葉魚M：3箱
"
Account,自動回應訊息,2024/01/23,23:13:43,貼圖已傳送
Account,自動回應訊息,2024/01/23,23:13:43,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,林園/葉子弁當(UY125A200),2024/01/23,23:23:46,"金線魚4/5:  2件


帕頭1
赤棕1
雨傘1
如果有"
Account,自動回應訊息,2024/01/23,23:23:47,貼圖已傳送
Account,自動回應訊息,2024/01/23,23:23:47,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,林鈺婷,2024/01/24,09:12:07,您好~有喔，今天請司機帶過去給您看
User,林園/葉子弁當(UY125A200),2024/02/20,15:37:27,"'
金線魚2
帕頭2
赤棕2
柳葉魚M3
"
Account,林鈺婷,2024/02/20,15:37:45,貼圖已傳送
Account,林鈺婷,2024/02/26,10:23:47,"老闆早~我們星期三2/28公休
所以明天有送林園，請問有需要送貨嗎?"
User,林園/葉子弁當(UY125A200),2024/03/05,15:29:51,"'
豬耳朵3包

地瓜2包

柳葉魚M：3箱
"
Account,俐均,2024/03/05,15:44:02,貼圖已傳送
User,林園/葉子弁當(UY125A200),2024/03/12,22:51:32,"'
金線魚1
帕頭1
赤棕2
柳葉魚M 1
"
Account,自動回應訊息,2024/03/12,22:51:33,貼圖已傳送
Account,自動回應訊息,2024/03/12,22:51:33,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,林鈺婷,2024/03/13,08:44:57,老闆娘不好意思~我們赤宗目前缺貨中，幫您換大一個規格的方便嗎?
User,林園/葉子弁當(UY125A200),2024/03/19,16:41:25,"'
金線魚1
柳葉魚M 1
豬頭皮2包
地瓜4包
"
User,林園/葉子弁當(UY125A200),2024/03/19,16:41:52,丁香花生1
User,林園/葉子弁當(UY125A200),2024/03/19,16:42:05,白口2
Account,俐均,2024/03/19,16:50:15,貼圖已傳送
User,林園/葉子弁當(UY125A200),2024/03/26,23:42:50,"白口2
金線魚2
柳葉魚M 1
豬頭皮2包
地瓜4包
"
Account,自動回應訊息,2024/03/26,23:42:51,貼圖已傳送
Account,自動回應訊息,2024/03/26,23:42:51,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,林園/葉子弁當(UY125A200),2024/03/27,09:17:15,"如果有
來的及

白帶2
蝶魚3"
Account,林鈺婷,2024/03/27,09:18:45,請問白帶魚要哪個規格的呢?
Account,林鈺婷,2024/03/27,09:18:55,目前有3/4、4/5跟5/6
User,林園/葉子弁當(UY125A200),2024/04/09,16:29:23,照片已傳送
Account,俐均,2024/04/09,16:30:36,"老闆娘您好
請問要幫您送幾件呢?"
User,林園/葉子弁當(UY125A200),2024/04/09,16:32:53,3
Account,俐均,2024/04/09,16:33:03,貼圖已傳送
User,林園/葉子弁當(UY125A200),2024/04/09,23:56:25,半香雞60P*3
Account,自動回應訊息,2024/04/09,23:56:25,貼圖已傳送
Account,自動回應訊息,2024/04/09,23:56:25,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,林園/葉子弁當(UY125A200),2024/04/09,23:57:06,白口2
Account,自動回應訊息,2024/04/09,23:57:07,貼圖已傳送
