帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:17
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,前鎮/武喰餐盒(JHHC00000),2024/01/04,19:14:48,"明天幫我們送2箱鯖魚和白花椰菜1箱
鯖魚要80/100的"
Account,自動回應訊息,2024/01/04,19:14:48,貼圖已傳送
Account,自動回應訊息,2024/01/04,19:14:48,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,前鎮/武喰餐盒(JHHC00000),2024/01/31,17:53:05,明天幫我送2箱鯖魚.謝謝你
Account,俐均,2024/01/31,17:53:36,貼圖已傳送
User,前鎮/武喰餐盒(JHHC00000),2024/02/05,20:48:54,請問一下明天或後天再幫我送1箱鯖魚和1箱上次跟我看的鱸魚片嗎？
Account,自動回應訊息,2024/02/05,20:48:55,貼圖已傳送
Account,自動回應訊息,2024/02/05,20:48:55,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,林鈺婷,2024/02/06,08:44:27,老闆娘不好意思~原本鯖魚的規格缺貨，幫您換大一個規格的方便嗎?
User,前鎮/武喰餐盒(JHHC00000),2024/02/06,17:01:27,不好意思我剛剛才看到賴
Account,林鈺婷,2024/02/06,17:03:02,如果可以的話，明天幫您送過去喔
User,前鎮/武喰餐盒(JHHC00000),2024/02/06,17:05:36,我想ㄧ下
Account,林鈺婷,2024/02/06,17:07:59,貼圖已傳送
Account,林鈺婷,2024/02/07,08:44:04,"老闆娘您好~請問今天需要幫您送過去嗎?
(今天是過年前最後一天送貨日)"
User,前鎮/武喰餐盒(JHHC00000),2024/02/07,08:53:39,2箱鱸魚片就好
User,前鎮/武喰餐盒(JHHC00000),2024/02/07,08:54:07,謝謝你哦！鯖魚就不要了
Account,林鈺婷,2024/02/07,08:54:28,請問是鱸魚切塊嗎?
User,前鎮/武喰餐盒(JHHC00000),2024/02/07,08:55:23,沒有刺的.上次司機大哥有帶來介紹的
Account,林鈺婷,2024/02/07,09:21:48,老闆娘您好~剛剛跟司機大哥詢問過了，是鱸魚切塊，裡面是少刺，不是無刺的喔
Account,林鈺婷,2024/02/07,09:21:56,請問還有需要嗎?
User,前鎮/武喰餐盒(JHHC00000),2024/02/07,09:22:38,好👌1箱850元的
Account,林鈺婷,2024/02/07,09:28:24,貼圖已傳送
User,前鎮/武喰餐盒(JHHC00000),2024/02/19,13:33:03,明天可以幫我送2箱鱸魚.1箱白花椰菜嗎？
Account,俐均,2024/02/19,13:38:27,貼圖已傳送
User,前鎮/武喰餐盒(JHHC00000),2024/02/29,23:39:57,你好.明天可以幫我送1箱秋刀魚嗎？
Account,自動回應訊息,2024/02/29,23:39:57,貼圖已傳送
