帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:20
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/05/15,20:15:36,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/05/15,20:15:36,"琪琪『庭&駿&傑』歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,琪琪『庭&駿&傑』豐闔家開伙(苓雅區),2024/05/15,20:15:48,您好 我是豐闔家建國店加盟主
Account,自動回應訊息,2024/05/15,20:15:48,貼圖已傳送
Account,自動回應訊息,2024/05/15,20:15:48,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2024/05/16,11:51:56,老闆娘您好
Account,俐均,2024/05/16,11:52:44,請問地址是苓雅區建國一路74-27號嗎?
User,琪琪『庭&駿&傑』豐闔家開伙(苓雅區),2024/05/16,11:52:50,是的
User,琪琪『庭&駿&傑』豐闔家開伙(苓雅區),2024/05/16,11:53:02,之後再麻煩您囉
User,琪琪『庭&駿&傑』豐闔家開伙(苓雅區),2024/05/16,11:53:05,貼圖已傳送
Account,俐均,2024/05/16,12:12:26,貼圖已傳送
User,琪琪『庭&駿&傑』豐闔家開伙(苓雅區),2024/05/19,16:04:53,兩箱綠花椰 一箱厚切豬排 感恩
Account,自動回應訊息,2024/05/19,16:04:54,貼圖已傳送
Account,自動回應訊息,2024/05/19,16:04:54,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,琪琪『庭&駿&傑』豐闔家開伙(苓雅區),2024/05/19,16:05:18,"豐闔家開伙建國店

苓雅區建國一路74-27號"
Account,自動回應訊息,2024/05/19,16:05:18,貼圖已傳送
Account,自動回應訊息,2024/05/19,16:05:18,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,琪琪『庭&駿&傑』豐闔家開伙(苓雅區),2024/06/02,17:27:04,您好 想詢問 四季豆 毛豆仁 玉米塊 玉米筍切斷的價錢
Account,自動回應訊息,2024/06/02,17:27:04,貼圖已傳送
Account,自動回應訊息,2024/06/02,17:27:04,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2024/06/02,19:50:27,照片已傳送
User,琪琪『庭&駿&傑』豐闔家開伙(苓雅區),2024/06/02,19:52:42,謝謝
Account,自動回應訊息,2024/06/02,19:52:42,貼圖已傳送
Account,自動回應訊息,2024/06/02,19:52:42,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,琪琪『庭&駿&傑』豐闔家開伙(苓雅區),2024/06/02,19:53:10,可以方便問一下 三色混合蔬菜是什麼嗎
Account,自動回應訊息,2024/06/02,19:53:10,貼圖已傳送
Account,自動回應訊息,2024/06/02,19:53:10,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2024/06/02,21:36:03,"老闆好
混合蔬菜裡有青豆仁、紅蘿蔔丁、玉米粒"
User,琪琪『庭&駿&傑』豐闔家開伙(苓雅區),2024/06/03,11:21:26,好喔 感謝
User,琪琪『庭&駿&傑』豐闔家開伙(苓雅區),2024/06/03,11:21:38,您好 想請問司機什麼時候會過來
Account,俐均,2024/06/03,11:23:30,幫您問一下
