帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:18
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,來義/嘉後露營區(RCXUFXU00),2024/03/11,14:20:16,貼圖已傳送
User,來義/嘉後露營區(RCXUFXU00),2024/03/11,14:20:41,你好，我想詢問你們鮭魚的價格
Account,俐均,2024/03/11,14:24:54,老闆娘您好
Account,俐均,2024/03/11,14:25:20,請問您要詢問鮭魚片嗎?
User,來義/嘉後露營區(RCXUFXU00),2024/03/11,15:55:25,對！
User,來義/嘉後露營區(RCXUFXU00),2024/03/11,15:56:25,之前家裡都是跟你們訂購，但聯絡人應該會是我媽媽，想說同事問，我自己詢問就不用麻煩她問
Account,林鈺婷,2024/03/11,16:36:57,您好~方便詢問之前訂購的名字嗎?
User,來義/嘉後露營區(RCXUFXU00),2024/03/11,17:00:08,宋麗娟
Account,俐均,2024/03/11,17:01:11,"有的
嘉後露營區"
User,來義/嘉後露營區(RCXUFXU00),2024/03/11,17:02:43,對
User,來義/嘉後露營區(RCXUFXU00),2024/03/11,17:02:57,然後因為同事在詢問鮭魚價格
Account,俐均,2024/03/11,17:04:59,鮭魚片400/450克的一片200元
Account,林鈺婷,2024/03/11,17:12:15,您好~請問量大概多少呢?因為我們這邊是給店家的價格，需要一定的數量才會出貨喔
User,來義/嘉後露營區(RCXUFXU00),2024/03/11,17:12:43,鮭魚嗎
User,來義/嘉後露營區(RCXUFXU00),2024/03/11,17:13:32,需要大概幾片才能出貨
Account,林鈺婷,2024/03/11,17:22:58,請問在哪裡呢?
User,來義/嘉後露營區(RCXUFXU00),2024/03/11,17:25:24,一樣的地方哦，之前送貨嘉後的都是我們訂的
User,來義/嘉後露營區(RCXUFXU00),2024/03/11,17:25:41,在來義古樓
Account,林鈺婷,2024/03/11,17:25:54,那一樣最少5公斤出貨喔
User,來義/嘉後露營區(RCXUFXU00),2024/03/11,17:26:36,鮭魚還是如果加其他東西
User,來義/嘉後露營區(RCXUFXU00),2024/03/11,17:26:56,我還會訂地瓜和其他東西
Account,林鈺婷,2024/03/11,17:28:05,全部加起來總共5公斤就可以囉
