帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:18
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,屏市/田園日本料理(WMB1XX000),2024/02/16,14:04:05,要鯖魚2件
Account,俐均,2024/02/16,14:04:39,貼圖已傳送
Account,俐均,2024/02/16,14:05:10,"老闆您好
下星二幫您送好嗎?"
User,屏市/田園日本料理(WMB1XX000),2024/02/16,16:40:45,星期一二休息謝謝
Account,俐均,2024/02/16,16:41:43,請問下星期五可以嗎?
User,屏市/田園日本料理(WMB1XX000),2024/02/16,18:13:05,貼圖已傳送
Account,自動回應訊息,2024/02/16,18:13:06,貼圖已傳送
Account,自動回應訊息,2024/02/16,18:13:06,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,屏市/田園日本料理(WMB1XX000),2024/04/01,10:41:33,照片已傳送
Account,俐均,2024/04/01,10:42:56,老闆好
Account,俐均,2024/04/01,10:47:09,請問明天要幫您送貨嗎？
User,屏市/田園日本料理(WMB1XX000),2024/04/01,10:47:41,貼圖已傳送
Account,林鈺婷,2024/04/11,15:08:03,"老闆您好，因大環境成本持續上漲，本公司不得已調整鯖魚價格，
(sparkle)自4/18(四)起，鯖魚M 每公斤調漲30元 一箱價格為960元(sparkle)
造成不便，尚請海涵見諒"
User,屏市/田園日本料理(WMB1XX000),2024/04/11,21:48:21,鯖魚兩箱謝謝
Account,自動回應訊息,2024/04/11,21:48:21,貼圖已傳送
Account,自動回應訊息,2024/04/11,21:48:21,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,屏市/田園日本料理(WMB1XX000),2024/06/27,14:35:47,要鯖魚2件，謝謝
Account,俐均,2024/06/27,14:38:27,貼圖已傳送
User,屏市/田園日本料理(WMB1XX000),2024/08/01,15:14:42,鯖魚2件。
Account,俐均,2024/08/01,16:31:18,貼圖已傳送
User,屏市/田園日本料理(WMB1XX000),2024/09/18,21:02:03,要鯖魚兩件。
Account,自動回應訊息,2024/09/18,21:02:04,貼圖已傳送
Account,自動回應訊息,2024/09/18,21:02:04,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,林鈺婷,2024/09/18,21:16:59,請問星期五幫您送過去方便嗎?
User,屏市/田園日本料理(WMB1XX000),2024/09/18,21:47:15,好，謝謝
Account,林鈺婷,2024/10/14,16:59:00,照片已傳送
User,屏市/田園日本料理(WMB1XX000),2024/12/02,14:36:25,12月6日要鲭魚2件謝謝。
Account,林鈺婷,2024/12/02,14:38:24,貼圖已傳送
User,屏市/田園日本料理(WMB1XX000),2025/01/26,18:41:09,要鲭魚2件，謝謝。
Account,自動回應訊息,2025/01/26,18:41:10,貼圖已傳送
Account,自動回應訊息,2025/01/26,18:41:10,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,屏市/田園日本料理(WMB1XX000),2025/04/17,10:47:35,要二件鲭魚片謝謝
Account,林鈺婷,2025/04/17,10:50:23,貼圖已傳送
