帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:16
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,潮州/眾川手作(5TGYXX000),2024/01/01,20:59:54,"我要訂貨
6kg 鯖魚無骨200-240 1箱
鮭魚碎肉  20包 
鱸魚片 3斤"
Account,自動回應訊息,2024/01/01,20:59:54,貼圖已傳送
Account,自動回應訊息,2024/01/01,20:59:54,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,潮州/眾川手作(5TGYXX000),2024/01/11,18:47:04,"我要訂貨
6kg 鯖魚無骨200-240 1箱
鮭魚碎肉  15包 
鱸魚片 3斤"
Account,自動回應訊息,2024/01/11,18:47:04,貼圖已傳送
Account,自動回應訊息,2024/01/11,18:47:04,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,俐均,2024/01/12,08:37:45,"老闆您好
鱸魚片目前缺貨
謝謝"
User,潮州/眾川手作(5TGYXX000),2024/01/12,08:38:36,那先不用有貨時再送
User,潮州/眾川手作(5TGYXX000),2024/01/17,14:22:22,請問鱸魚片還是沒貨嗎
Account,林鈺婷,2024/01/17,14:30:31,您好~目前剩8片，明天先全出給您方便嗎?
User,潮州/眾川手作(5TGYXX000),2024/01/17,14:51:00,好👌
User,潮州/眾川手作(5TGYXX000),2024/01/17,22:22:34,"那明天再加
一箱鯖魚
10包鮭魚碎
一起來 感謝"
Account,自動回應訊息,2024/01/17,22:22:35,貼圖已傳送
Account,自動回應訊息,2024/01/17,22:22:35,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,林鈺婷,2024/01/18,09:47:56,老闆實在很不好意思，我們倉庫昨天看錯了，鱸魚片是剩大一個規格的，請問可以嗎？
User,潮州/眾川手作(5TGYXX000),2024/01/18,09:48:51,那一片價錢是多少
Account,林鈺婷,2024/01/18,09:51:15,您好～一片72元喔
User,潮州/眾川手作(5TGYXX000),2024/01/18,09:55:16,好可以
Account,林鈺婷,2024/01/18,10:04:13,貼圖已傳送
Account,林鈺婷,2024/01/23,14:56:56,老闆您好~我們鱸魚片200/240目前有貨，請問有需要嗎?
User,潮州/眾川手作(5TGYXX000),2024/01/26,13:30:20,我下禮拜在叫
