帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:19
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2025/03/31,20:40:19,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2025/03/31,20:40:19,"阿照歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,阿照（屏東市/吾悦日式便當）,2025/03/31,20:40:54,台南佑吉標哥介紹
Account,自動回應訊息,2025/03/31,20:40:55,貼圖已傳送
Account,自動回應訊息,2025/03/31,20:40:55,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2025/04/01,00:30:55,老闆好，請問您們的店名及連絡電話
User,阿照（屏東市/吾悦日式便當）,2025/04/01,00:32:26,"店名：吾悦日式便當販售店

電話：0972961577

聯絡人：阿照"
Account,自動回應訊息,2025/04/01,00:32:27,貼圖已傳送
Account,自動回應訊息,2025/04/01,00:32:27,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,阿照（屏東市/吾悦日式便當）,2025/04/01,00:33:09,"店名：吾悦日式便當販售店

電話：0972961577

聯絡人：阿照

地址：屏東市廣東路488-1號"
Account,自動回應訊息,2025/04/01,00:33:10,貼圖已傳送
Account,自動回應訊息,2025/04/01,00:33:10,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
