帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:13
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/01/03,15:12:13,鹹魚一箱，干貝酥一盒。
Account,俐均,2024/01/03,15:12:31,貼圖已傳送
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/01/07,15:35:09,鹹魚，烏魚切塊各一箱，海苔柳葉魚一包。
Account,自動回應訊息,2024/01/07,15:35:10,貼圖已傳送
Account,自動回應訊息,2024/01/07,15:35:10,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/01/07,23:28:46,老闆娘好，烏魚切塊缺貨有去骨少刺的，一箱5公斤，750元，有100／130克和130／160克兩種
Account,Mita💮(づ￣ ³￣)づ雅婷💓,2024/01/08,08:43:34,烏魚切塊幫老闆娘拿上次的130/160的過去給您
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/01/08,09:19:20,烏鱼2種都拿
Account,林鈺婷,2024/01/08,09:20:26,貼圖已傳送
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/01/14,17:06:48,鹹魚一箱，無骨雞排一箱50片的
Account,自動回應訊息,2024/01/14,17:06:49,貼圖已傳送
Account,自動回應訊息,2024/01/14,17:06:49,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/01/17,15:01:26,鹹魚1箱
Account,林鈺婷,2024/01/17,15:05:02,貼圖已傳送
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/01/21,17:36:05,鹹魚一箱，干貝酥一盒。
Account,自動回應訊息,2024/01/21,17:36:06,貼圖已傳送
Account,自動回應訊息,2024/01/21,17:36:06,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/01/24,15:29:34,烏魚一箱，玉米2包
Account,俐均,2024/01/24,17:02:44,貼圖已傳送
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/01/28,15:56:23,無骨雞排50片一箱，烏魚一箱
Account,自動回應訊息,2024/01/28,15:56:23,貼圖已傳送
Account,自動回應訊息,2024/01/28,15:56:23,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/01/28,15:59:19,赤宗魚一箱
Account,自動回應訊息,2024/01/28,15:59:20,貼圖已傳送
Account,自動回應訊息,2024/01/28,15:59:20,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/02/04,17:07:13,無骨雞排60片一箱，鹹魚二箱，干貝酥5盒，烏魚二箱，蒲燒75片一箱，柳葉魚L的一是550嗎？是就一箱。
Account,自動回應訊息,2024/02/04,17:07:13,貼圖已傳送
Account,自動回應訊息,2024/02/04,17:07:13,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/02/04,23:05:48,老闆娘好，禾榮的L有漲，一箱是600元，海苔柳葉魚較便宜，一包42尾190元
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/02/14,14:29:15,無骨雞排50片一箱烏魚鹹魚各一箱，干貝一盒。
Account,林鈺婷,2024/02/14,16:01:20,貼圖已傳送
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/02/15,09:46:17,醬香大排60片一箱
Account,俐均,2024/02/15,09:51:11,貼圖已傳送
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/02/21,14:11:39,鹹魚一箱，干貝酥一盒。
Account,俐均,2024/02/21,14:11:47,貼圖已傳送
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/02/21,14:11:58,烏魚一箱
Account,林鈺婷,2024/02/21,14:19:03,貼圖已傳送
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/02/26,09:37:40,烏魚一箱
Account,林鈺婷,2024/02/26,09:39:45,貼圖已傳送
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/02/28,15:09:49,鹹魚一箱
Account,林鈺婷,2024/02/28,15:27:43,貼圖已傳送
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/03/03,16:37:56,無骨雞排50片一箱，烏魚一箱
Account,自動回應訊息,2024/03/03,16:37:57,貼圖已傳送
Account,自動回應訊息,2024/03/03,16:37:57,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/03/03,16:38:57, 虱目魚1包干貝一盒
Account,自動回應訊息,2024/03/03,16:38:57,貼圖已傳送
Account,自動回應訊息,2024/03/03,16:38:57,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/03/06,15:20:42,鹹魚，烏魚各一箱
Account,俐均,2024/03/06,15:24:38,貼圖已傳送
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/03/13,19:08:20,無骨雞排50片一箱烏魚鹹魚各一箱，干貝一盒。
Account,自動回應訊息,2024/03/13,19:08:20,貼圖已傳送
Account,自動回應訊息,2024/03/13,19:08:20,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/03/20,14:15:54,鹹魚一箱，干貝一盒，烏魚一箱
Account,林鈺婷,2024/03/20,14:23:03,貼圖已傳送
Account,林鈺婷,2024/03/20,14:23:03,貼圖已傳送
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/03/24,16:13:30,鹹魚一箱，干貝酥一盒。
Account,自動回應訊息,2024/03/24,16:13:30,貼圖已傳送
Account,自動回應訊息,2024/03/24,16:13:30,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/03/27,21:59:46,鬼頭刀切塊一箱干貝一盒
Account,自動回應訊息,2024/03/27,21:59:47,貼圖已傳送
Account,自動回應訊息,2024/03/27,21:59:47,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/03/27,22:00:25,無骨雞排一箱
Account,自動回應訊息,2024/03/27,22:00:25,貼圖已傳送
Account,自動回應訊息,2024/03/27,22:00:25,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鹽埔/阿蓮自助餐(8XY5H0000),2024/03/27,22:03:13,白帶切塊4/5一箱看看
Account,自動回應訊息,2024/03/27,22:03:13,貼圖已傳送
