帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:17
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,高樹/建新自助餐(RVY5H0003),2024/01/10,14:40:40,明天鯖魚*2
Account,俐均,2024/01/10,14:41:41,貼圖已傳送
User,高樹/建新自助餐(RVY5H0003),2024/01/17,14:25:19,明天鯖魚*2
Account,林鈺婷,2024/01/17,14:30:37,貼圖已傳送
User,高樹/建新自助餐(RVY5H0003),2024/01/28,16:01:41,明天鯖魚×2
Account,自動回應訊息,2024/01/28,16:01:41,貼圖已傳送
Account,自動回應訊息,2024/01/28,16:01:41,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,高樹/建新自助餐(RVY5H0003),2024/02/04,16:57:29,明天鯖魚*2
Account,自動回應訊息,2024/02/04,16:57:30,貼圖已傳送
Account,自動回應訊息,2024/02/04,16:57:30,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,高樹/建新自助餐(RVY5H0003),2024/02/18,18:14:38,明天鯖魚*2
Account,自動回應訊息,2024/02/18,18:14:38,貼圖已傳送
Account,自動回應訊息,2024/02/18,18:14:38,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,高樹/建新自助餐(RVY5H0003),2024/02/28,14:03:35,明天鯖魚*2
Account,林鈺婷,2024/02/28,14:59:07,貼圖已傳送
User,高樹/建新自助餐(RVY5H0003),2024/03/06,17:14:53,明天鯖魚*2
Account,俐均,2024/03/06,17:15:32,貼圖已傳送
User,高樹/建新自助餐(RVY5H0003),2024/03/24,16:01:45,明天鯖魚*2
Account,自動回應訊息,2024/03/24,16:01:45,貼圖已傳送
Account,自動回應訊息,2024/03/24,16:01:45,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,高樹/建新自助餐(RVY5H0003),2024/03/31,17:46:08,明天鯖魚*2
Account,自動回應訊息,2024/03/31,17:46:09,貼圖已傳送
Account,自動回應訊息,2024/03/31,17:46:09,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,高樹/建新自助餐(RVY5H0003),2024/04/07,21:58:35,星期一鯖魚*2
Account,自動回應訊息,2024/04/07,21:58:36,"(love letter)04/04(四)-04/07(日)清明連假期間，休假4天，暫無專人服務
(telephone)如果有緊急問題請聯絡客服專線0988001988  
(blue check mark)訂單將會在4/08(一)陸續為您安排出貨"
