帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:12
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,左營/素食人家(NGBR00000),2024/01/02,20:29:28,照片已傳送
Account,自動回應訊息,2024/01/02,20:29:29,貼圖已傳送
Account,自動回應訊息,2024/01/02,20:29:29,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/素食人家(NGBR00000),2024/01/02,20:32:01,白花改4件
Account,自動回應訊息,2024/01/02,20:32:01,貼圖已傳送
Account,自動回應訊息,2024/01/02,20:32:01,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/素食人家(NGBR00000),2024/01/08,19:33:25,照片已傳送
Account,自動回應訊息,2024/01/08,19:33:25,貼圖已傳送
Account,自動回應訊息,2024/01/08,19:33:25,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/素食人家(NGBR00000),2024/01/09,08:05:18,照片已傳送
Account,自動回應訊息,2024/01/09,08:05:19,貼圖已傳送
Account,自動回應訊息,2024/01/09,08:05:19,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/素食人家(NGBR00000),2024/01/09,08:05:42,白花改4件，明天一大早要用，今天可以來嗎？
Account,自動回應訊息,2024/01/09,08:05:43,貼圖已傳送
Account,自動回應訊息,2024/01/09,08:05:43,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/素食人家(NGBR00000),2024/01/09,09:10:44,可以嗎？
Account,林鈺婷,2024/01/09,09:12:02,老闆今天幫您送過去喔
User,左營/素食人家(NGBR00000),2024/01/09,09:12:13,貼圖已傳送
User,左營/素食人家(NGBR00000),2024/01/09,20:13:07,白苦瓜3，白花2
Account,自動回應訊息,2024/01/09,20:13:07,貼圖已傳送
Account,自動回應訊息,2024/01/09,20:13:07,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/01/09,23:31:22,老闆好，苦瓜目前缺貨
User,左營/素食人家(NGBR00000),2024/01/09,23:50:40,加1件馬鈴薯丁
Account,自動回應訊息,2024/01/09,23:50:41,貼圖已傳送
Account,自動回應訊息,2024/01/09,23:50:41,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,左營/素食人家(NGBR00000),2024/01/14,14:14:10,請問青花1件多少？
Account,自動回應訊息,2024/01/14,14:14:10,貼圖已傳送
