帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:13
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/09/02,10:07:26,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/09/02,10:07:26,"賣菜（龍）歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,林邊/林邊素食店(X1NG2ZZZZ),2024/09/02,10:08:28,貼圖已傳送
Account,俐均,2024/09/02,10:15:11,老闆您好
Account,俐均,2024/09/02,13:00:16,請問店家.電話.地址
User,林邊/林邊素食店(X1NG2ZZZZ),2024/09/09,12:27:14,你好，我是林邊美華路咕咕早餐店旁素食店，明天送綠花椰菜2箱
User,林邊/林邊素食店(X1NG2ZZZZ),2024/09/09,12:28:07,送貨時間，早上12點以前，下午3點半後
Account,俐均,2024/09/09,12:38:19,"老闆好
請問有店名嗎?"
Account,俐均,2024/09/09,12:39:16," 老闆好
請問之前有幫您送過貨嗎?"
User,林邊/林邊素食店(X1NG2ZZZZ),2024/09/09,12:39:21,有
User,林邊/林邊素食店(X1NG2ZZZZ),2024/09/09,12:39:43,之前是別人在叫
Account,俐均,2024/09/09,12:39:46,是林邊素食店嗎?
User,林邊/林邊素食店(X1NG2ZZZZ),2024/09/09,12:39:51,對
Account,俐均,2024/09/09,12:39:55,好惖
Account,俐均,2024/09/09,12:39:57,的
User,林邊/林邊素食店(X1NG2ZZZZ),2024/09/09,12:40:05,貼圖已傳送
Account,俐均,2024/09/09,12:41:16,貼圖已傳送
User,林邊/林邊素食店(X1NG2ZZZZ),2024/09/12,11:45:54,你好，我是林邊美華路咕咕早餐店旁素食店，明天送綠花椰菜2箱
User,林邊/林邊素食店(X1NG2ZZZZ),2024/09/12,11:45:54,送貨時間，早上12點以前，下午3點半後
Account,林鈺婷,2024/09/12,11:52:48,貼圖已傳送
User,林邊/林邊素食店(X1NG2ZZZZ),2024/09/19,13:49:23,你好，我是林邊美華路咕咕早餐店旁素食店，明天送綠花椰菜2箱
