帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:11
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,前金/紅番茄便當(CZF12FR00),2024/01/02,11:15:26,"1／3
100／130×1
160／200×1"
Account,林鈺婷,2024/01/02,11:19:56,貼圖已傳送
User,前金/紅番茄便當(CZF12FR00),2024/01/07,10:11:12,"1／8
100／130×1
1／12
100／130×1
160／200×2"
Account,自動回應訊息,2024/01/07,10:11:13,貼圖已傳送
Account,自動回應訊息,2024/01/07,10:11:13,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,前金/紅番茄便當(CZF12FR00),2024/01/07,10:11:14,貼圖已傳送
Account,自動回應訊息,2024/01/07,10:11:15,貼圖已傳送
Account,自動回應訊息,2024/01/07,10:11:15,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,俐均,2024/01/08,08:41:13,"老闆娘您好
請問星期三要幫您送嗎?"
User,前金/紅番茄便當(CZF12FR00),2024/01/08,14:53:24,不用
User,前金/紅番茄便當(CZF12FR00),2024/01/12,21:47:41,"1／15
160／200×2
1／17
100／130×1
160／200×1"
Account,自動回應訊息,2024/01/12,21:47:42,貼圖已傳送
Account,自動回應訊息,2024/01/12,21:47:42,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,前金/紅番茄便當(CZF12FR00),2024/01/18,14:02:29,"1／19
100／130×1
160／200×1"
User,前金/紅番茄便當(CZF12FR00),2024/01/18,14:02:51,貼圖已傳送
Account,林鈺婷,2024/01/18,14:03:14,貼圖已傳送
User,前金/紅番茄便當(CZF12FR00),2024/01/22,18:35:13,這禮拜不用送了
Account,自動回應訊息,2024/01/22,18:35:13,貼圖已傳送
Account,自動回應訊息,2024/01/22,18:35:13,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,前金/紅番茄便當(CZF12FR00),2024/01/25,14:04:05,不用
User,前金/紅番茄便當(CZF12FR00),2024/01/28,19:49:46,"1／29
100／130×1
160／200×2
2／2
100／130×1
160／200×2"
Account,自動回應訊息,2024/01/28,19:49:46,貼圖已傳送
Account,自動回應訊息,2024/01/28,19:49:46,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,前金/紅番茄便當(CZF12FR00),2024/02/02,18:36:19,"2／5
鰻魚×20片
2／7
100／130×1
160／200×2"
Account,自動回應訊息,2024/02/02,18:36:19,貼圖已傳送
Account,自動回應訊息,2024/02/02,18:36:19,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,前金/紅番茄便當(CZF12FR00),2024/02/13,15:51:18,不用
Account,俐均,2024/02/14,08:32:44,貼圖已傳送
User,前金/紅番茄便當(CZF12FR00),2024/02/15,09:34:48,"2／16
不用送貨"
User,前金/紅番茄便當(CZF12FR00),2024/02/15,09:34:50,貼圖已傳送
Account,林鈺婷,2024/02/15,09:35:45,貼圖已傳送
User,前金/紅番茄便當(CZF12FR00),2024/02/15,14:02:18,"100／130×1
160／200×1"
Account,林鈺婷,2024/02/15,14:03:58,貼圖已傳送
User,前金/紅番茄便當(CZF12FR00),2024/02/17,18:11:12,"2／19
100／130×1
160／200×2"
Account,自動回應訊息,2024/02/17,18:11:12,貼圖已傳送
Account,自動回應訊息,2024/02/17,18:11:12,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,前金/紅番茄便當(CZF12FR00),2024/02/18,18:38:37,鰻魚×20片
Account,自動回應訊息,2024/02/18,18:38:38,貼圖已傳送
Account,自動回應訊息,2024/02/18,18:38:38,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,前金/紅番茄便當(CZF12FR00),2024/02/20,12:08:58,星期三不用送
Account,俐均,2024/02/20,12:11:41,貼圖已傳送
User,前金/紅番茄便當(CZF12FR00),2024/02/22,13:10:08,"2／23
100／130×1
160／200×2"
Account,俐均,2024/02/22,14:01:50,貼圖已傳送
User,前金/紅番茄便當(CZF12FR00),2024/02/25,09:23:33,"2／26
不用送"
Account,自動回應訊息,2024/02/25,09:23:34,貼圖已傳送
Account,自動回應訊息,2024/02/25,09:23:34,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,前金/紅番茄便當(CZF12FR00),2024/02/27,19:41:24,"2／29
100／130×1
160／200×2"
Account,自動回應訊息,2024/02/27,19:41:24,貼圖已傳送
Account,自動回應訊息,2024/02/27,19:41:24,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,前金/紅番茄便當(CZF12FR00),2024/02/27,19:41:28,貼圖已傳送
Account,自動回應訊息,2024/02/27,19:41:29,貼圖已傳送
Account,自動回應訊息,2024/02/27,19:41:29,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/02/27,23:22:41,謝謝店長，星期四會送去
User,前金/紅番茄便當(CZF12FR00),2024/02/27,23:23:07,貼圖已傳送
Account,自動回應訊息,2024/02/27,23:23:07,貼圖已傳送
Account,自動回應訊息,2024/02/27,23:23:07,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,前金/紅番茄便當(CZF12FR00),2024/02/29,14:02:20,不用
User,前金/紅番茄便當(CZF12FR00),2024/02/29,14:02:22,貼圖已傳送
Account,俐均,2024/02/29,14:02:58,貼圖已傳送
User,前金/紅番茄便當(CZF12FR00),2024/03/03,12:27:55,"3／4
100／130×1
160／200×2"
Account,自動回應訊息,2024/03/03,12:27:56,貼圖已傳送
Account,自動回應訊息,2024/03/03,12:27:56,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,前金/紅番茄便當(CZF12FR00),2024/03/05,12:00:06,鰻魚1箱60尾的有貨要幫我送喔～
User,前金/紅番茄便當(CZF12FR00),2024/03/05,12:00:27,貼圖已傳送
Account,俐均,2024/03/05,12:01:57,"老闆娘您好
目前還是缺貨中"
User,前金/紅番茄便當(CZF12FR00),2024/03/05,12:02:48,明天不用送
User,前金/紅番茄便當(CZF12FR00),2024/03/05,12:03:41,"3／8
100／130×1
160／200×2
鰻魚10尾"
User,前金/紅番茄便當(CZF12FR00),2024/03/05,12:03:43,貼圖已傳送
Account,俐均,2024/03/05,12:05:23,貼圖已傳送
User,前金/紅番茄便當(CZF12FR00),2024/03/08,11:39:08,"今天中午提早下班
請司機13:00以前到"
User,前金/紅番茄便當(CZF12FR00),2024/03/08,11:39:45,不然就15:00以後再來
User,前金/紅番茄便當(CZF12FR00),2024/03/08,11:39:48,貼圖已傳送
Account,俐均,2024/03/08,11:42:39,已有轉告司機
Account,俐均,2024/03/08,11:42:42,謝謝
User,前金/紅番茄便當(CZF12FR00),2024/03/10,11:26:16,"'
3／11
100／130×1
160／200×1"
Account,自動回應訊息,2024/03/10,11:26:16,貼圖已傳送
Account,自動回應訊息,2024/03/10,11:26:16,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
